LGA_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Cumberland (A)	PHL	Owner managers of incorporated enterprises	M	19
Cumberland (A)	PHL	Owner managers of unincorporated enterprises	F	20
Cumberland (A)	PHL	Owner managers of unincorporated enterprises	M	25
Cumberland (A)	PHL	Status in employment not stated	F	3
Cumberland (A)	PHL	Status in employment not stated	M	7
Cumberland (A)	POL	Contributing family workers	M	3
Cumberland (A)	POL	Employee	F	44
Cumberland (A)	POL	Employee	M	83
Cumberland (A)	POL	Owner managers of incorporated enterprises	F	3
Cumberland (A)	POL	Owner managers of incorporated enterprises	M	10
Cumberland (A)	POL	Owner managers of unincorporated enterprises	F	4
Cumberland (A)	POL	Owner managers of unincorporated enterprises	M	8
Cumberland (A)	SGP	Employee	F	41
Cumberland (A)	SGP	Employee	M	47
Cumberland (A)	SGP	Owner managers of incorporated enterprises	F	3
Cumberland (A)	SGP	Owner managers of incorporated enterprises	M	3
Cumberland (A)	SGP	Owner managers of unincorporated enterprises	F	3
Cumberland (A)	SGP	Owner managers of unincorporated enterprises	M	3
Cumberland (A)	ZAF	Employee	F	107
Cumberland (A)	ZAF	Employee	M	189
Cumberland (A)	ZAF	Owner managers of incorporated enterprises	F	3
Cumberland (A)	ZAF	Owner managers of incorporated enterprises	M	27
Cumberland (A)	ZAF	Owner managers of unincorporated enterprises	F	7
Cumberland (A)	ZAF	Owner managers of unincorporated enterprises	M	5
Cumberland (A)	KOR	Contributing family workers	F	23
Cumberland (A)	KOR	Contributing family workers	M	32
Cumberland (A)	KOR	Employee	F	372
Cumberland (A)	KOR	Employee	M	507
Cumberland (A)	KOR	Owner managers of incorporated enterprises	F	65
Cumberland (A)	KOR	Owner managers of incorporated enterprises	M	167
Cumberland (A)	KOR	Owner managers of unincorporated enterprises	F	84
Cumberland (A)	KOR	Owner managers of unincorporated enterprises	M	97
Cumberland (A)	KOR	Status in employment not stated	F	6
Cumberland (A)	KOR	Status in employment not stated	M	6
Cumberland (A)	LKA	Contributing family workers	F	9
Cumberland (A)	LKA	Contributing family workers	M	14
Cumberland (A)	LKA	Employee	F	335
Cumberland (A)	LKA	Employee	M	610
Cumberland (A)	LKA	Owner managers of incorporated enterprises	F	25
Cumberland (A)	LKA	Owner managers of incorporated enterprises	M	76
Cumberland (A)	LKA	Owner managers of unincorporated enterprises	F	44
Cumberland (A)	LKA	Owner managers of unincorporated enterprises	M	55
Cumberland (A)	LKA	Status in employment not stated	F	3
Cumberland (A)	LKA	Status in employment not stated	M	12
Cumberland (A)	THA	Contributing family workers	F	8
Cumberland (A)	THA	Contributing family workers	M	4
Cumberland (A)	THA	Employee	F	160
Cumberland (A)	THA	Employee	M	109
Cumberland (A)	THA	Owner managers of incorporated enterprises	F	5
Cumberland (A)	THA	Owner managers of incorporated enterprises	M	4
Cumberland (A)	THA	Owner managers of unincorporated enterprises	F	4
Cumberland (A)	THA	Owner managers of unincorporated enterprises	M	10
Cumberland (A)	THA	Status in employment not stated	F	3
Cumberland (A)	THA	Status in employment not stated	M	3
Cumberland (A)	TUR	Contributing family workers	F	5
Cumberland (A)	TUR	Contributing family workers	M	15
Cumberland (A)	TUR	Employee	F	202
Cumberland (A)	TUR	Employee	M	225
Cumberland (A)	TUR	Owner managers of incorporated enterprises	F	17
Cumberland (A)	TUR	Owner managers of incorporated enterprises	M	77
Cumberland (A)	TUR	Owner managers of unincorporated enterprises	F	30
Cumberland (A)	TUR	Owner managers of unincorporated enterprises	M	104
Cumberland (A)	TUR	Status in employment not stated	F	10
Cumberland (A)	TUR	Status in employment not stated	M	16
Cumberland (A)	GBR	Contributing family workers	F	3
Cumberland (A)	GBR	Contributing family workers	M	4
Cumberland (A)	GBR	Employee	F	486
Cumberland (A)	GBR	Employee	M	907
Cumberland (A)	GBR	Owner managers of incorporated enterprises	F	22
Cumberland (A)	GBR	Owner managers of incorporated enterprises	M	42
Cumberland (A)	GBR	Owner managers of unincorporated enterprises	F	17
Cumberland (A)	GBR	Owner managers of unincorporated enterprises	M	31
Cumberland (A)	GBR	Status in employment not stated	F	3
Cumberland (A)	GBR	Status in employment not stated	M	5
Cumberland (A)	USA	Employee	F	60
Cumberland (A)	USA	Employee	M	87
Cumberland (A)	USA	Owner managers of incorporated enterprises	M	5
Cumberland (A)	USA	Owner managers of unincorporated enterprises	M	7
Cumberland (A)	VNM	Contributing family workers	F	10
Cumberland (A)	VNM	Contributing family workers	M	15
Cumberland (A)	VNM	Employee	F	904
Cumberland (A)	VNM	Employee	M	1280
Cumberland (A)	VNM	Owner managers of incorporated enterprises	F	31
Cumberland (A)	VNM	Owner managers of incorporated enterprises	M	112
Cumberland (A)	VNM	Owner managers of unincorporated enterprises	F	75
Cumberland (A)	VNM	Owner managers of unincorporated enterprises	M	105
Cumberland (A)	VNM	Status in employment not stated	F	9
Cumberland (A)	VNM	Status in employment not stated	M	13
Cumberland (A)	ZWE	Employee	F	32
Cumberland (A)	ZWE	Employee	M	48
Dungog (A)		Contributing family workers	F	6
Dungog (A)		Contributing family workers	M	6
Dungog (A)		Employee	F	16
Dungog (A)		Employee	M	12
Dungog (A)		Owner managers of incorporated enterprises	M	5
Dungog (A)		Owner managers of unincorporated enterprises	F	6
Dungog (A)		Owner managers of unincorporated enterprises	M	9
Dungog (A)	AUS	Contributing family workers	F	56
Dungog (A)	AUS	Contributing family workers	M	69
Dungog (A)	AUS	Employee	F	778
Dungog (A)	AUS	Employee	M	546
Dungog (A)	AUS	Owner managers of incorporated enterprises	F	72
Dungog (A)	AUS	Owner managers of incorporated enterprises	M	114
Dungog (A)	AUS	Owner managers of unincorporated enterprises	F	121
Dungog (A)	AUS	Owner managers of unincorporated enterprises	M	197
Dungog (A)	AUS	Status in employment not stated	F	15
Dungog (A)	AUS	Status in employment not stated	M	13
Dungog (A)	CHN	Owner managers of unincorporated enterprises	M	3
Dungog (A)	DEU	Employee	F	3
Dungog (A)	DEU	Employee	M	3
Dungog (A)	IRL	Employee	F	3
Dungog (A)	MYS	Employee	F	4
Dungog (A)	NZL	Employee	F	8
Dungog (A)	NZL	Owner managers of unincorporated enterprises	F	3
Dungog (A)	ZAF	Employee	F	3
Dungog (A)	GBR	Contributing family workers	M	3
Dungog (A)	GBR	Employee	F	20
Dungog (A)	GBR	Employee	M	7
Dungog (A)	GBR	Owner managers of incorporated enterprises	F	4
Dungog (A)	GBR	Owner managers of incorporated enterprises	M	6
Dungog (A)	GBR	Owner managers of unincorporated enterprises	F	6
Dungog (A)	GBR	Owner managers of unincorporated enterprises	M	4
Dungog (A)	USA	Employee	M	3
Edward River (A)		Contributing family workers	F	6
Edward River (A)		Contributing family workers	M	5
Edward River (A)		Employee	F	74
Edward River (A)		Employee	M	90
Edward River (A)		Owner managers of incorporated enterprises	M	8
Edward River (A)		Owner managers of unincorporated enterprises	F	3
Edward River (A)		Owner managers of unincorporated enterprises	M	8
Edward River (A)		Status in employment not stated	F	3
Edward River (A)		Status in employment not stated	M	3
Edward River (A)	AUS	Contributing family workers	F	58
Edward River (A)	AUS	Contributing family workers	M	65
Edward River (A)	AUS	Employee	F	1380
Edward River (A)	AUS	Employee	M	1120
Edward River (A)	AUS	Owner managers of incorporated enterprises	F	69
Edward River (A)	AUS	Owner managers of incorporated enterprises	M	169
Edward River (A)	AUS	Owner managers of unincorporated enterprises	F	111
Edward River (A)	AUS	Owner managers of unincorporated enterprises	M	223
Edward River (A)	AUS	Status in employment not stated	F	19
Edward River (A)	AUS	Status in employment not stated	M	35
Edward River (A)	CAN	Employee	F	3
Edward River (A)	CHN	Owner managers of unincorporated enterprises	F	6
Edward River (A)	DEU	Employee	F	3
Edward River (A)	GRC	Owner managers of unincorporated enterprises	M	3
Edward River (A)	IND	Employee	F	17
Edward River (A)	IND	Employee	M	12
Edward River (A)	IND	Owner managers of incorporated enterprises	M	6
Edward River (A)	IRL	Employee	F	4
Edward River (A)	IRL	Employee	M	3
Edward River (A)	ITA	Employee	M	4
Edward River (A)	ITA	Owner managers of incorporated enterprises	F	3
Edward River (A)	JPN	Employee	F	4
Edward River (A)	MYS	Employee	F	3
Edward River (A)	NLD	Employee	M	3
Edward River (A)	NZL	Employee	F	12
Edward River (A)	NZL	Employee	M	24
Edward River (A)	NZL	Owner managers of incorporated enterprises	F	3
Edward River (A)	NZL	Owner managers of incorporated enterprises	M	3
Edward River (A)	NZL	Status in employment not stated	F	3
Edward River (A)	PAK	Employee	F	3
Edward River (A)	PHL	Employee	F	3
Edward River (A)	PHL	Employee	M	3
Edward River (A)	ZAF	Employee	F	9
Edward River (A)	ZAF	Employee	M	9
Edward River (A)	KOR	Employee	M	6
Edward River (A)	LKA	Employee	F	3
Edward River (A)	LKA	Employee	M	3
Edward River (A)	GBR	Contributing family workers	F	4
Edward River (A)	GBR	Employee	F	22
Edward River (A)	GBR	Employee	M	19
Edward River (A)	GBR	Owner managers of incorporated enterprises	F	3
Edward River (A)	GBR	Owner managers of incorporated enterprises	M	3
Edward River (A)	GBR	Owner managers of unincorporated enterprises	F	3
Edward River (A)	GBR	Owner managers of unincorporated enterprises	M	10
Edward River (A)	ZWE	Employee	F	3
Eurobodalla (A)		Contributing family workers	F	17
Eurobodalla (A)		Contributing family workers	M	7
Eurobodalla (A)		Employee	F	201
Eurobodalla (A)		Employee	M	146
Eurobodalla (A)		Owner managers of incorporated enterprises	F	9
Eurobodalla (A)		Owner managers of incorporated enterprises	M	31
Eurobodalla (A)		Owner managers of unincorporated enterprises	F	22
Eurobodalla (A)		Owner managers of unincorporated enterprises	M	33
Eurobodalla (A)		Status in employment not stated	F	3
Eurobodalla (A)		Status in employment not stated	M	3
Eurobodalla (A)	AUS	Contributing family workers	F	137
Eurobodalla (A)	AUS	Contributing family workers	M	91
Eurobodalla (A)	AUS	Employee	F	4540
Eurobodalla (A)	AUS	Employee	M	3382
Eurobodalla (A)	AUS	Owner managers of incorporated enterprises	F	235
Eurobodalla (A)	AUS	Owner managers of incorporated enterprises	M	451
Eurobodalla (A)	AUS	Owner managers of unincorporated enterprises	F	481
Eurobodalla (A)	AUS	Owner managers of unincorporated enterprises	M	816
Eurobodalla (A)	AUS	Status in employment not stated	F	68
Eurobodalla (A)	AUS	Status in employment not stated	M	67
Eurobodalla (A)	CAN	Employee	F	11
Eurobodalla (A)	CAN	Employee	M	5
Eurobodalla (A)	CAN	Owner managers of unincorporated enterprises	F	3
Eurobodalla (A)	CAN	Owner managers of unincorporated enterprises	M	7
Eurobodalla (A)	CHN	Employee	F	6
Eurobodalla (A)	CHN	Employee	M	4
Eurobodalla (A)	CHN	Owner managers of unincorporated enterprises	F	7
Eurobodalla (A)	HRV	Employee	F	3
Eurobodalla (A)	EGY	Owner managers of incorporated enterprises	M	3
Eurobodalla (A)	FJI	Employee	F	6
Eurobodalla (A)	DEU	Contributing family workers	F	3
Eurobodalla (A)	DEU	Employee	F	22
Eurobodalla (A)	DEU	Employee	M	11
Eurobodalla (A)	DEU	Owner managers of incorporated enterprises	F	3
Eurobodalla (A)	DEU	Owner managers of incorporated enterprises	M	5
Eurobodalla (A)	DEU	Owner managers of unincorporated enterprises	F	3
Eurobodalla (A)	DEU	Owner managers of unincorporated enterprises	M	5
Eurobodalla (A)	DEU	Status in employment not stated	M	6
Eurobodalla (A)	GRC	Employee	M	3
Eurobodalla (A)	GRC	Owner managers of unincorporated enterprises	M	3
Eurobodalla (A)	HKG	Employee	F	3
Eurobodalla (A)	HKG	Employee	M	3
Eurobodalla (A)	HKG	Owner managers of unincorporated enterprises	F	3
Eurobodalla (A)	IND	Employee	F	16
Eurobodalla (A)	IND	Employee	M	17
Eurobodalla (A)	IND	Owner managers of incorporated enterprises	M	3
Eurobodalla (A)	IND	Owner managers of unincorporated enterprises	M	4
Eurobodalla (A)	IRL	Employee	F	7
Eurobodalla (A)	IRL	Employee	M	6
Eurobodalla (A)	IRL	Owner managers of unincorporated enterprises	F	3
Eurobodalla (A)	IRL	Owner managers of unincorporated enterprises	M	3
Eurobodalla (A)	ITA	Employee	F	3
Eurobodalla (A)	ITA	Employee	M	4
Eurobodalla (A)	ITA	Owner managers of unincorporated enterprises	M	6
Eurobodalla (A)	LBN	Employee	F	3
Eurobodalla (A)	MYS	Employee	F	3
Eurobodalla (A)	MYS	Employee	M	3
Eurobodalla (A)	MLT	Employee	F	3
Eurobodalla (A)	MLT	Employee	M	3
Eurobodalla (A)	NLD	Contributing family workers	M	3
Eurobodalla (A)	NLD	Employee	F	8
Eurobodalla (A)	NLD	Employee	M	8
Eurobodalla (A)	NLD	Owner managers of incorporated enterprises	F	3
Eurobodalla (A)	NLD	Owner managers of unincorporated enterprises	F	3
Eurobodalla (A)	NZL	Contributing family workers	F	5
Eurobodalla (A)	NZL	Employee	F	77
Eurobodalla (A)	NZL	Employee	M	63
Eurobodalla (A)	NZL	Owner managers of incorporated enterprises	F	5
Eurobodalla (A)	NZL	Owner managers of incorporated enterprises	M	3
Eurobodalla (A)	NZL	Owner managers of unincorporated enterprises	F	13
Eurobodalla (A)	NZL	Owner managers of unincorporated enterprises	M	30
Eurobodalla (A)	NZL	Status in employment not stated	M	3
Eurobodalla (A)	PHL	Employee	F	35
Eurobodalla (A)	PHL	Employee	M	3
Eurobodalla (A)	POL	Employee	F	3
Eurobodalla (A)	POL	Employee	M	4
Eurobodalla (A)	POL	Status in employment not stated	F	3
Eurobodalla (A)	SGP	Employee	M	3
Eurobodalla (A)	ZAF	Employee	F	21
Eurobodalla (A)	ZAF	Employee	M	20
Eurobodalla (A)	ZAF	Owner managers of incorporated enterprises	F	4
Eurobodalla (A)	ZAF	Owner managers of incorporated enterprises	M	4
Eurobodalla (A)	ZAF	Owner managers of unincorporated enterprises	F	3
Eurobodalla (A)	ZAF	Owner managers of unincorporated enterprises	M	4
Eurobodalla (A)	KOR	Employee	F	3
Eurobodalla (A)	LKA	Employee	M	8
Eurobodalla (A)	LKA	Owner managers of unincorporated enterprises	M	3
Eurobodalla (A)	THA	Employee	F	4
Eurobodalla (A)	THA	Employee	M	3
Eurobodalla (A)	THA	Owner managers of unincorporated enterprises	F	3
Eurobodalla (A)	TUR	Employee	F	4
Eurobodalla (A)	GBR	Contributing family workers	F	9
Eurobodalla (A)	GBR	Contributing family workers	M	4
Eurobodalla (A)	GBR	Employee	F	201
Eurobodalla (A)	GBR	Employee	M	178
Eurobodalla (A)	GBR	Owner managers of incorporated enterprises	F	9
Eurobodalla (A)	GBR	Owner managers of incorporated enterprises	M	26
Eurobodalla (A)	GBR	Owner managers of unincorporated enterprises	F	30
Eurobodalla (A)	GBR	Owner managers of unincorporated enterprises	M	58
Eurobodalla (A)	GBR	Status in employment not stated	F	3
Eurobodalla (A)	GBR	Status in employment not stated	M	3
Eurobodalla (A)	USA	Employee	F	14
Eurobodalla (A)	USA	Employee	M	13
Eurobodalla (A)	USA	Owner managers of incorporated enterprises	F	3
Eurobodalla (A)	USA	Owner managers of unincorporated enterprises	F	4
Eurobodalla (A)	USA	Owner managers of unincorporated enterprises	M	9
Eurobodalla (A)	VNM	Contributing family workers	M	3
Eurobodalla (A)	VNM	Employee	F	7
Eurobodalla (A)	VNM	Employee	M	4
Eurobodalla (A)	VNM	Owner managers of unincorporated enterprises	F	3
Eurobodalla (A)	VNM	Owner managers of unincorporated enterprises	M	10
Eurobodalla (A)	ZWE	Employee	F	3
Eurobodalla (A)	ZWE	Employee	M	7
Fairfield (C)		Contributing family workers	F	62
Fairfield (C)		Contributing family workers	M	55
Fairfield (C)		Employee	F	2783
Fairfield (C)		Employee	M	3217
Fairfield (C)		Owner managers of incorporated enterprises	F	174
Fairfield (C)		Owner managers of incorporated enterprises	M	419
Fairfield (C)		Owner managers of unincorporated enterprises	F	209
Fairfield (C)		Owner managers of unincorporated enterprises	M	418
Fairfield (C)		Status in employment not stated	F	60
Fairfield (C)		Status in employment not stated	M	102
Fairfield (C)	AUS	Contributing family workers	F	107
Fairfield (C)	AUS	Contributing family workers	M	111
Fairfield (C)	AUS	Employee	F	10841
Fairfield (C)	AUS	Employee	M	12935
Fairfield (C)	AUS	Owner managers of incorporated enterprises	F	341
Fairfield (C)	AUS	Owner managers of incorporated enterprises	M	1280
Fairfield (C)	AUS	Owner managers of unincorporated enterprises	F	369
Fairfield (C)	AUS	Owner managers of unincorporated enterprises	M	739
Fairfield (C)	AUS	Status in employment not stated	F	126
Fairfield (C)	AUS	Status in employment not stated	M	168
Fairfield (C)	CAN	Employee	F	25
Fairfield (C)	CAN	Employee	M	39
Fairfield (C)	CAN	Owner managers of incorporated enterprises	M	4
Fairfield (C)	CHN	Contributing family workers	F	21
Fairfield (C)	CHN	Contributing family workers	M	24
Fairfield (C)	CHN	Employee	F	724
Fairfield (C)	CHN	Employee	M	800
Fairfield (C)	CHN	Owner managers of incorporated enterprises	F	85
Fairfield (C)	CHN	Owner managers of incorporated enterprises	M	188
Fairfield (C)	CHN	Owner managers of unincorporated enterprises	F	48
Fairfield (C)	CHN	Owner managers of unincorporated enterprises	M	75
Fairfield (C)	CHN	Status in employment not stated	F	6
Fairfield (C)	CHN	Status in employment not stated	M	9
Fairfield (C)	HRV	Contributing family workers	M	5
Fairfield (C)	HRV	Employee	F	167
Fairfield (C)	HRV	Employee	M	131
Fairfield (C)	HRV	Owner managers of incorporated enterprises	F	10
Fairfield (C)	HRV	Owner managers of incorporated enterprises	M	36
Fairfield (C)	HRV	Owner managers of unincorporated enterprises	F	17
Fairfield (C)	HRV	Owner managers of unincorporated enterprises	M	23
Fairfield (C)	HRV	Status in employment not stated	F	4
Fairfield (C)	HRV	Status in employment not stated	M	3
Fairfield (C)	EGY	Contributing family workers	F	3
Fairfield (C)	EGY	Contributing family workers	M	3
Fairfield (C)	EGY	Employee	F	59
Fairfield (C)	EGY	Employee	M	79
Fairfield (C)	EGY	Owner managers of incorporated enterprises	F	11
Fairfield (C)	EGY	Owner managers of incorporated enterprises	M	20
Fairfield (C)	EGY	Owner managers of unincorporated enterprises	M	14
Fairfield (C)	EGY	Status in employment not stated	M	5
Fairfield (C)	FJI	Contributing family workers	F	3
Fairfield (C)	FJI	Contributing family workers	M	4
Fairfield (C)	FJI	Employee	F	416
Fairfield (C)	FJI	Employee	M	363
Fairfield (C)	FJI	Owner managers of incorporated enterprises	F	5
Fairfield (C)	FJI	Owner managers of incorporated enterprises	M	33
Fairfield (C)	FJI	Owner managers of unincorporated enterprises	F	3
Fairfield (C)	FJI	Owner managers of unincorporated enterprises	M	24
Fairfield (C)	FJI	Status in employment not stated	F	9
Fairfield (C)	FJI	Status in employment not stated	M	3
Fairfield (C)	MKD	Employee	F	87
Fairfield (C)	MKD	Employee	M	92
Fairfield (C)	MKD	Owner managers of incorporated enterprises	F	6
Fairfield (C)	MKD	Owner managers of incorporated enterprises	M	21
Fairfield (C)	MKD	Owner managers of unincorporated enterprises	M	8
Fairfield (C)	DEU	Contributing family workers	M	4
Fairfield (C)	DEU	Employee	F	47
Fairfield (C)	DEU	Employee	M	61
Fairfield (C)	DEU	Owner managers of incorporated enterprises	M	10
Fairfield (C)	DEU	Owner managers of unincorporated enterprises	F	3
Fairfield (C)	DEU	Owner managers of unincorporated enterprises	M	10
Fairfield (C)	GRC	Employee	F	31
