LGA_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Walgett (A)	Status in employment not stated	34125	4
Walgett (A)	Status in employment not stated	42000	3
Walgett (A)	Status in employment not stated	52500	4
Walgett (A)	Status in employment not stated	65625	7
Walgett (A)	Status in employment not stated	105000	3
Walgett (A)	Status in employment not stated	157500	5
Walgett (A)	Status in employment not stated	Inf	3
Warren (A)	Contributing family workers	0	9
Warren (A)	Contributing family workers	7875	9
Warren (A)	Contributing family workers	15750	7
Warren (A)	Contributing family workers	21000	3
Warren (A)	Contributing family workers	26250	5
Warren (A)	Contributing family workers	34125	13
Warren (A)	Contributing family workers	42000	5
Warren (A)	Contributing family workers	52500	8
Warren (A)	Contributing family workers	65625	10
Warren (A)	Contributing family workers	78750	8
Warren (A)	Contributing family workers	91875	3
Warren (A)	Contributing family workers	105000	4
Warren (A)	Contributing family workers	Inf	3
Warren (A)	Employee	7875	12
Warren (A)	Employee	15750	21
Warren (A)	Employee	21000	23
Warren (A)	Employee	26250	43
Warren (A)	Employee	34125	68
Warren (A)	Employee	42000	105
Warren (A)	Employee	52500	135
Warren (A)	Employee	65625	105
Warren (A)	Employee	78750	59
Warren (A)	Employee	91875	50
Warren (A)	Employee	105000	18
Warren (A)	Employee	157500	33
Warren (A)	Employee	Inf	11
Warren (A)	Owner managers of incorporated enterprises	0	4
Warren (A)	Owner managers of incorporated enterprises	21000	3
Warren (A)	Owner managers of incorporated enterprises	34125	5
Warren (A)	Owner managers of incorporated enterprises	42000	9
Warren (A)	Owner managers of incorporated enterprises	52500	13
Warren (A)	Owner managers of incorporated enterprises	65625	20
Warren (A)	Owner managers of incorporated enterprises	78750	8
Warren (A)	Owner managers of incorporated enterprises	91875	6
Warren (A)	Owner managers of incorporated enterprises	105000	8
Warren (A)	Owner managers of incorporated enterprises	Inf	14
Warren (A)	Owner managers of unincorporated enterprises	0	3
Warren (A)	Owner managers of unincorporated enterprises	15750	7
Warren (A)	Owner managers of unincorporated enterprises	21000	10
Warren (A)	Owner managers of unincorporated enterprises	26250	23
Warren (A)	Owner managers of unincorporated enterprises	34125	25
Warren (A)	Owner managers of unincorporated enterprises	42000	5
Warren (A)	Owner managers of unincorporated enterprises	52500	19
Warren (A)	Owner managers of unincorporated enterprises	65625	30
Warren (A)	Owner managers of unincorporated enterprises	78750	20
Warren (A)	Owner managers of unincorporated enterprises	91875	13
Warren (A)	Owner managers of unincorporated enterprises	105000	9
Warren (A)	Owner managers of unincorporated enterprises	157500	12
Warren (A)	Owner managers of unincorporated enterprises	Inf	7
Warren (A)	Status in employment not stated	26250	4
Warren (A)	Status in employment not stated	78750	3
Warrumbungle Shire (A)	Contributing family workers	0	52
Warrumbungle Shire (A)	Contributing family workers	7875	20
Warrumbungle Shire (A)	Contributing family workers	15750	34
Warrumbungle Shire (A)	Contributing family workers	21000	34
Warrumbungle Shire (A)	Contributing family workers	26250	46
Warrumbungle Shire (A)	Contributing family workers	34125	19
Warrumbungle Shire (A)	Contributing family workers	42000	24
Warrumbungle Shire (A)	Contributing family workers	52500	16
Warrumbungle Shire (A)	Contributing family workers	65625	11
Warrumbungle Shire (A)	Contributing family workers	78750	6
Warrumbungle Shire (A)	Contributing family workers	91875	8
Warrumbungle Shire (A)	Contributing family workers	157500	7
Warrumbungle Shire (A)	Contributing family workers	Inf	7
Warrumbungle Shire (A)	Employee	0	12
Warrumbungle Shire (A)	Employee	7875	59
Warrumbungle Shire (A)	Employee	15750	85
Warrumbungle Shire (A)	Employee	21000	85
Warrumbungle Shire (A)	Employee	26250	136
Warrumbungle Shire (A)	Employee	34125	260
Warrumbungle Shire (A)	Employee	42000	299
Warrumbungle Shire (A)	Employee	52500	274
Warrumbungle Shire (A)	Employee	65625	230
Warrumbungle Shire (A)	Employee	78750	133
Warrumbungle Shire (A)	Employee	91875	100
Warrumbungle Shire (A)	Employee	105000	95
Warrumbungle Shire (A)	Employee	157500	84
Warrumbungle Shire (A)	Employee	Inf	17
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	7875	3
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	15750	4
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	21000	7
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	26250	14
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	34125	7
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	42000	16
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	52500	28
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	65625	18
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	78750	20
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	91875	13
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	105000	5
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	157500	12
Warrumbungle Shire (A)	Owner managers of incorporated enterprises	Inf	10
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	0	17
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	7875	15
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	15750	44
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	21000	33
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	26250	67
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	34125	65
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	42000	63
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	52500	62
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	65625	55
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	78750	24
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	91875	33
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	105000	24
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	157500	27
Warrumbungle Shire (A)	Owner managers of unincorporated enterprises	Inf	26
Warrumbungle Shire (A)	Status in employment not stated	7875	6
Warrumbungle Shire (A)	Status in employment not stated	15750	7
Warrumbungle Shire (A)	Status in employment not stated	21000	8
Warrumbungle Shire (A)	Status in employment not stated	26250	5
Warrumbungle Shire (A)	Status in employment not stated	34125	4
Warrumbungle Shire (A)	Status in employment not stated	42000	9
Warrumbungle Shire (A)	Status in employment not stated	52500	5
Warrumbungle Shire (A)	Status in employment not stated	65625	4
Warrumbungle Shire (A)	Status in employment not stated	91875	3
Warrumbungle Shire (A)	Status in employment not stated	Inf	3
Waverley (A)	Contributing family workers	0	63
Waverley (A)	Contributing family workers	7875	15
Waverley (A)	Contributing family workers	15750	29
Waverley (A)	Contributing family workers	21000	14
Waverley (A)	Contributing family workers	26250	27
Waverley (A)	Contributing family workers	34125	25
Waverley (A)	Contributing family workers	42000	21
Waverley (A)	Contributing family workers	52500	32
Waverley (A)	Contributing family workers	65625	21
Waverley (A)	Contributing family workers	78750	14
Waverley (A)	Contributing family workers	91875	15
Waverley (A)	Contributing family workers	105000	13
Waverley (A)	Contributing family workers	157500	10
Waverley (A)	Contributing family workers	Inf	34
Waverley (A)	Employee	0	86
Waverley (A)	Employee	7875	744
Waverley (A)	Employee	15750	881
Waverley (A)	Employee	21000	1051
Waverley (A)	Employee	26250	1345
Waverley (A)	Employee	34125	1788
Waverley (A)	Employee	42000	2158
Waverley (A)	Employee	52500	2395
Waverley (A)	Employee	65625	2413
Waverley (A)	Employee	78750	1564
Waverley (A)	Employee	91875	1249
Waverley (A)	Employee	105000	831
Waverley (A)	Employee	157500	1054
Waverley (A)	Employee	Inf	558
Waverley (A)	Owner managers of incorporated enterprises	0	22
Waverley (A)	Owner managers of incorporated enterprises	7875	16
Waverley (A)	Owner managers of incorporated enterprises	15750	46
Waverley (A)	Owner managers of incorporated enterprises	21000	61
Waverley (A)	Owner managers of incorporated enterprises	26250	65
Waverley (A)	Owner managers of incorporated enterprises	34125	122
Waverley (A)	Owner managers of incorporated enterprises	42000	170
Waverley (A)	Owner managers of incorporated enterprises	52500	187
Waverley (A)	Owner managers of incorporated enterprises	65625	300
Waverley (A)	Owner managers of incorporated enterprises	78750	252
Waverley (A)	Owner managers of incorporated enterprises	91875	282
Waverley (A)	Owner managers of incorporated enterprises	105000	195
Waverley (A)	Owner managers of incorporated enterprises	157500	377
Waverley (A)	Owner managers of incorporated enterprises	Inf	536
Waverley (A)	Owner managers of unincorporated enterprises	0	28
Waverley (A)	Owner managers of unincorporated enterprises	7875	77
Waverley (A)	Owner managers of unincorporated enterprises	15750	83
Waverley (A)	Owner managers of unincorporated enterprises	21000	138
Waverley (A)	Owner managers of unincorporated enterprises	26250	133
Waverley (A)	Owner managers of unincorporated enterprises	34125	245
Waverley (A)	Owner managers of unincorporated enterprises	42000	269
Waverley (A)	Owner managers of unincorporated enterprises	52500	312
Waverley (A)	Owner managers of unincorporated enterprises	65625	341
Waverley (A)	Owner managers of unincorporated enterprises	78750	214
Waverley (A)	Owner managers of unincorporated enterprises	91875	236
Waverley (A)	Owner managers of unincorporated enterprises	105000	128
Waverley (A)	Owner managers of unincorporated enterprises	157500	246
Waverley (A)	Owner managers of unincorporated enterprises	Inf	244
Waverley (A)	Status in employment not stated	0	3
Waverley (A)	Status in employment not stated	7875	7
Waverley (A)	Status in employment not stated	15750	14
Waverley (A)	Status in employment not stated	21000	13
Waverley (A)	Status in employment not stated	26250	18
Waverley (A)	Status in employment not stated	34125	23
Waverley (A)	Status in employment not stated	42000	10
Waverley (A)	Status in employment not stated	52500	24
Waverley (A)	Status in employment not stated	65625	33
Waverley (A)	Status in employment not stated	78750	9
Waverley (A)	Status in employment not stated	91875	12
Waverley (A)	Status in employment not stated	105000	6
Waverley (A)	Status in employment not stated	157500	9
Waverley (A)	Status in employment not stated	Inf	7
Weddin (A)	Contributing family workers	0	13
Weddin (A)	Contributing family workers	7875	14
Weddin (A)	Contributing family workers	15750	8
Weddin (A)	Contributing family workers	21000	11
Weddin (A)	Contributing family workers	26250	12
Weddin (A)	Contributing family workers	34125	7
Weddin (A)	Contributing family workers	42000	21
Weddin (A)	Contributing family workers	52500	7
Weddin (A)	Contributing family workers	65625	5
Weddin (A)	Contributing family workers	78750	4
Weddin (A)	Contributing family workers	91875	3
Weddin (A)	Contributing family workers	105000	3
Weddin (A)	Contributing family workers	Inf	3
Weddin (A)	Employee	0	4
Weddin (A)	Employee	7875	30
Weddin (A)	Employee	15750	29
Weddin (A)	Employee	21000	42
Weddin (A)	Employee	26250	59
Weddin (A)	Employee	34125	64
Weddin (A)	Employee	42000	97
Weddin (A)	Employee	52500	121
Weddin (A)	Employee	65625	86
Weddin (A)	Employee	78750	36
Weddin (A)	Employee	91875	33
Weddin (A)	Employee	105000	23
Weddin (A)	Employee	157500	22
Weddin (A)	Employee	Inf	4
Weddin (A)	Owner managers of incorporated enterprises	21000	4
Weddin (A)	Owner managers of incorporated enterprises	34125	6
Weddin (A)	Owner managers of incorporated enterprises	42000	5
Weddin (A)	Owner managers of incorporated enterprises	52500	6
Weddin (A)	Owner managers of incorporated enterprises	65625	21
Weddin (A)	Owner managers of incorporated enterprises	78750	6
Weddin (A)	Owner managers of incorporated enterprises	91875	9
Weddin (A)	Owner managers of incorporated enterprises	105000	3
Weddin (A)	Owner managers of incorporated enterprises	157500	3
Weddin (A)	Owner managers of incorporated enterprises	Inf	3
Weddin (A)	Owner managers of unincorporated enterprises	0	5
Weddin (A)	Owner managers of unincorporated enterprises	15750	14
Weddin (A)	Owner managers of unincorporated enterprises	21000	25
Weddin (A)	Owner managers of unincorporated enterprises	26250	18
Weddin (A)	Owner managers of unincorporated enterprises	34125	46
Weddin (A)	Owner managers of unincorporated enterprises	42000	43
Weddin (A)	Owner managers of unincorporated enterprises	52500	40
Weddin (A)	Owner managers of unincorporated enterprises	65625	38
Weddin (A)	Owner managers of unincorporated enterprises	78750	28
Weddin (A)	Owner managers of unincorporated enterprises	91875	16
Weddin (A)	Owner managers of unincorporated enterprises	105000	13
Weddin (A)	Owner managers of unincorporated enterprises	157500	16
Weddin (A)	Owner managers of unincorporated enterprises	Inf	23
Weddin (A)	Status in employment not stated	15750	3
Weddin (A)	Status in employment not stated	34125	4
Weddin (A)	Status in employment not stated	42000	4
Weddin (A)	Status in employment not stated	65625	4
Weddin (A)	Status in employment not stated	157500	3
Weddin (A)	Status in employment not stated	Inf	3
Wentworth (A)	Contributing family workers	0	20
Wentworth (A)	Contributing family workers	7875	4
Wentworth (A)	Contributing family workers	15750	27
Wentworth (A)	Contributing family workers	21000	12
Wentworth (A)	Contributing family workers	26250	18
Wentworth (A)	Contributing family workers	34125	13
Wentworth (A)	Contributing family workers	42000	7
Wentworth (A)	Contributing family workers	52500	6
Wentworth (A)	Contributing family workers	65625	10
Wentworth (A)	Contributing family workers	78750	9
Wentworth (A)	Contributing family workers	91875	3
Wentworth (A)	Contributing family workers	105000	9
Wentworth (A)	Contributing family workers	157500	5
Wentworth (A)	Contributing family workers	Inf	5
Wentworth (A)	Employee	0	16
Wentworth (A)	Employee	7875	43
Wentworth (A)	Employee	15750	69
Wentworth (A)	Employee	21000	96
Wentworth (A)	Employee	26250	114
Wentworth (A)	Employee	34125	209
Wentworth (A)	Employee	42000	253
Wentworth (A)	Employee	52500	326
Wentworth (A)	Employee	65625	304
Wentworth (A)	Employee	78750	176
Wentworth (A)	Employee	91875	145
Wentworth (A)	Employee	105000	129
Wentworth (A)	Employee	157500	121
Wentworth (A)	Employee	Inf	32
Wentworth (A)	Owner managers of incorporated enterprises	0	3
Wentworth (A)	Owner managers of incorporated enterprises	7875	4
Wentworth (A)	Owner managers of incorporated enterprises	15750	4
Wentworth (A)	Owner managers of incorporated enterprises	21000	3
Wentworth (A)	Owner managers of incorporated enterprises	26250	16
Wentworth (A)	Owner managers of incorporated enterprises	34125	21
