SA3_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Chatswood - Lane Cove	Employee	26250	2631
Chatswood - Lane Cove	Employee	34125	3768
Chatswood - Lane Cove	Employee	42000	5031
Chatswood - Lane Cove	Employee	52500	7451
Chatswood - Lane Cove	Employee	65625	9201
Chatswood - Lane Cove	Employee	78750	7276
Chatswood - Lane Cove	Employee	91875	6500
Chatswood - Lane Cove	Employee	105000	4663
Chatswood - Lane Cove	Employee	157500	8770
Chatswood - Lane Cove	Employee	Inf	6043
Chatswood - Lane Cove	Owner managers of incorporated enterprises	0	43
Chatswood - Lane Cove	Owner managers of incorporated enterprises	7875	29
Chatswood - Lane Cove	Owner managers of incorporated enterprises	15750	73
Chatswood - Lane Cove	Owner managers of incorporated enterprises	21000	135
Chatswood - Lane Cove	Owner managers of incorporated enterprises	26250	143
Chatswood - Lane Cove	Owner managers of incorporated enterprises	34125	269
Chatswood - Lane Cove	Owner managers of incorporated enterprises	42000	361
Chatswood - Lane Cove	Owner managers of incorporated enterprises	52500	504
Chatswood - Lane Cove	Owner managers of incorporated enterprises	65625	507
Chatswood - Lane Cove	Owner managers of incorporated enterprises	78750	516
Chatswood - Lane Cove	Owner managers of incorporated enterprises	91875	575
Chatswood - Lane Cove	Owner managers of incorporated enterprises	105000	413
Chatswood - Lane Cove	Owner managers of incorporated enterprises	157500	828
Chatswood - Lane Cove	Owner managers of incorporated enterprises	Inf	1366
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	0	43
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	7875	100
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	15750	178
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	21000	179
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	26250	256
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	34125	333
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	42000	354
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	52500	420
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	65625	427
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	78750	325
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	91875	283
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	105000	195
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	157500	310
Chatswood - Lane Cove	Owner managers of unincorporated enterprises	Inf	456
Chatswood - Lane Cove	Status in employment not stated	0	10
Chatswood - Lane Cove	Status in employment not stated	7875	11
Chatswood - Lane Cove	Status in employment not stated	15750	15
Chatswood - Lane Cove	Status in employment not stated	21000	31
Chatswood - Lane Cove	Status in employment not stated	26250	28
Chatswood - Lane Cove	Status in employment not stated	34125	43
Chatswood - Lane Cove	Status in employment not stated	42000	34
Chatswood - Lane Cove	Status in employment not stated	52500	57
Chatswood - Lane Cove	Status in employment not stated	65625	56
Chatswood - Lane Cove	Status in employment not stated	78750	35
Chatswood - Lane Cove	Status in employment not stated	91875	32
Chatswood - Lane Cove	Status in employment not stated	105000	29
Chatswood - Lane Cove	Status in employment not stated	157500	33
Chatswood - Lane Cove	Status in employment not stated	Inf	33
Hornsby	Contributing family workers	0	86
Hornsby	Contributing family workers	7875	35
Hornsby	Contributing family workers	15750	38
Hornsby	Contributing family workers	21000	43
Hornsby	Contributing family workers	26250	28
Hornsby	Contributing family workers	34125	30
Hornsby	Contributing family workers	42000	27
Hornsby	Contributing family workers	52500	15
Hornsby	Contributing family workers	65625	23
Hornsby	Contributing family workers	78750	15
Hornsby	Contributing family workers	91875	5
Hornsby	Contributing family workers	157500	3
Hornsby	Contributing family workers	Inf	15
Hornsby	Employee	0	96
Hornsby	Employee	7875	1291
Hornsby	Employee	15750	1225
Hornsby	Employee	21000	1071
Hornsby	Employee	26250	1261
Hornsby	Employee	34125	1814
Hornsby	Employee	42000	2260
Hornsby	Employee	52500	2829
Hornsby	Employee	65625	2901
Hornsby	Employee	78750	1940
Hornsby	Employee	91875	1618
Hornsby	Employee	105000	1256
Hornsby	Employee	157500	1576
Hornsby	Employee	Inf	566
Hornsby	Owner managers of incorporated enterprises	0	23
Hornsby	Owner managers of incorporated enterprises	7875	9
Hornsby	Owner managers of incorporated enterprises	15750	49
Hornsby	Owner managers of incorporated enterprises	21000	69
Hornsby	Owner managers of incorporated enterprises	26250	74
Hornsby	Owner managers of incorporated enterprises	34125	140
Hornsby	Owner managers of incorporated enterprises	42000	202
Hornsby	Owner managers of incorporated enterprises	52500	213
Hornsby	Owner managers of incorporated enterprises	65625	272
Hornsby	Owner managers of incorporated enterprises	78750	216
Hornsby	Owner managers of incorporated enterprises	91875	262
Hornsby	Owner managers of incorporated enterprises	105000	163
Hornsby	Owner managers of incorporated enterprises	157500	271
Hornsby	Owner managers of incorporated enterprises	Inf	284
Hornsby	Owner managers of unincorporated enterprises	0	15
Hornsby	Owner managers of unincorporated enterprises	7875	87
Hornsby	Owner managers of unincorporated enterprises	15750	145
Hornsby	Owner managers of unincorporated enterprises	21000	150
Hornsby	Owner managers of unincorporated enterprises	26250	165
Hornsby	Owner managers of unincorporated enterprises	34125	214
Hornsby	Owner managers of unincorporated enterprises	42000	240
Hornsby	Owner managers of unincorporated enterprises	52500	234
Hornsby	Owner managers of unincorporated enterprises	65625	233
Hornsby	Owner managers of unincorporated enterprises	78750	174
Hornsby	Owner managers of unincorporated enterprises	91875	118
Hornsby	Owner managers of unincorporated enterprises	105000	78
Hornsby	Owner managers of unincorporated enterprises	157500	123
Hornsby	Owner managers of unincorporated enterprises	Inf	108
Hornsby	Status in employment not stated	0	3
Hornsby	Status in employment not stated	7875	15
Hornsby	Status in employment not stated	15750	12
Hornsby	Status in employment not stated	21000	19
Hornsby	Status in employment not stated	26250	26
Hornsby	Status in employment not stated	34125	19
Hornsby	Status in employment not stated	42000	28
Hornsby	Status in employment not stated	52500	30
Hornsby	Status in employment not stated	65625	20
Hornsby	Status in employment not stated	78750	16
Hornsby	Status in employment not stated	91875	10
Hornsby	Status in employment not stated	105000	3
Hornsby	Status in employment not stated	157500	5
Hornsby	Status in employment not stated	Inf	3
Ku-ring-gai	Contributing family workers	0	115
Ku-ring-gai	Contributing family workers	7875	38
Ku-ring-gai	Contributing family workers	15750	39
Ku-ring-gai	Contributing family workers	21000	34
Ku-ring-gai	Contributing family workers	26250	38
Ku-ring-gai	Contributing family workers	34125	48
Ku-ring-gai	Contributing family workers	42000	41
Ku-ring-gai	Contributing family workers	52500	34
Ku-ring-gai	Contributing family workers	65625	37
Ku-ring-gai	Contributing family workers	78750	29
Ku-ring-gai	Contributing family workers	91875	28
Ku-ring-gai	Contributing family workers	105000	18
Ku-ring-gai	Contributing family workers	157500	34
Ku-ring-gai	Contributing family workers	Inf	58
Ku-ring-gai	Employee	0	91
Ku-ring-gai	Employee	7875	1371
Ku-ring-gai	Employee	15750	1278
Ku-ring-gai	Employee	21000	1152
Ku-ring-gai	Employee	26250	1269
Ku-ring-gai	Employee	34125	1718
Ku-ring-gai	Employee	42000	2044
Ku-ring-gai	Employee	52500	2521
Ku-ring-gai	Employee	65625	2772
Ku-ring-gai	Employee	78750	1908
Ku-ring-gai	Employee	91875	1758
Ku-ring-gai	Employee	105000	1445
Ku-ring-gai	Employee	157500	1995
Ku-ring-gai	Employee	Inf	996
Ku-ring-gai	Owner managers of incorporated enterprises	0	41
Ku-ring-gai	Owner managers of incorporated enterprises	7875	38
Ku-ring-gai	Owner managers of incorporated enterprises	15750	62
Ku-ring-gai	Owner managers of incorporated enterprises	21000	95
Ku-ring-gai	Owner managers of incorporated enterprises	26250	117
Ku-ring-gai	Owner managers of incorporated enterprises	34125	209
Ku-ring-gai	Owner managers of incorporated enterprises	42000	236
Ku-ring-gai	Owner managers of incorporated enterprises	52500	342
Ku-ring-gai	Owner managers of incorporated enterprises	65625	351
Ku-ring-gai	Owner managers of incorporated enterprises	78750	353
Ku-ring-gai	Owner managers of incorporated enterprises	91875	349
Ku-ring-gai	Owner managers of incorporated enterprises	105000	277
Ku-ring-gai	Owner managers of incorporated enterprises	157500	498
Ku-ring-gai	Owner managers of incorporated enterprises	Inf	758
Ku-ring-gai	Owner managers of unincorporated enterprises	0	32
Ku-ring-gai	Owner managers of unincorporated enterprises	7875	153
Ku-ring-gai	Owner managers of unincorporated enterprises	15750	159
Ku-ring-gai	Owner managers of unincorporated enterprises	21000	178
Ku-ring-gai	Owner managers of unincorporated enterprises	26250	206
Ku-ring-gai	Owner managers of unincorporated enterprises	34125	255
Ku-ring-gai	Owner managers of unincorporated enterprises	42000	247
Ku-ring-gai	Owner managers of unincorporated enterprises	52500	321
Ku-ring-gai	Owner managers of unincorporated enterprises	65625	320
Ku-ring-gai	Owner managers of unincorporated enterprises	78750	201
Ku-ring-gai	Owner managers of unincorporated enterprises	91875	216
Ku-ring-gai	Owner managers of unincorporated enterprises	105000	140
Ku-ring-gai	Owner managers of unincorporated enterprises	157500	253
Ku-ring-gai	Owner managers of unincorporated enterprises	Inf	317
Ku-ring-gai	Status in employment not stated	0	5
Ku-ring-gai	Status in employment not stated	7875	3
Ku-ring-gai	Status in employment not stated	15750	14
Ku-ring-gai	Status in employment not stated	21000	6
Ku-ring-gai	Status in employment not stated	26250	10
Ku-ring-gai	Status in employment not stated	34125	19
Ku-ring-gai	Status in employment not stated	42000	22
Ku-ring-gai	Status in employment not stated	52500	21
Ku-ring-gai	Status in employment not stated	65625	23
Ku-ring-gai	Status in employment not stated	78750	14
Ku-ring-gai	Status in employment not stated	91875	4
Ku-ring-gai	Status in employment not stated	105000	6
Ku-ring-gai	Status in employment not stated	157500	18
Ku-ring-gai	Status in employment not stated	Inf	15
North Sydney - Mosman	Contributing family workers	0	134
North Sydney - Mosman	Contributing family workers	7875	48
North Sydney - Mosman	Contributing family workers	15750	52
North Sydney - Mosman	Contributing family workers	21000	44
North Sydney - Mosman	Contributing family workers	26250	42
North Sydney - Mosman	Contributing family workers	34125	44
North Sydney - Mosman	Contributing family workers	42000	39
North Sydney - Mosman	Contributing family workers	52500	39
North Sydney - Mosman	Contributing family workers	65625	43
North Sydney - Mosman	Contributing family workers	78750	30
North Sydney - Mosman	Contributing family workers	91875	29
North Sydney - Mosman	Contributing family workers	105000	28
North Sydney - Mosman	Contributing family workers	157500	42
North Sydney - Mosman	Contributing family workers	Inf	90
North Sydney - Mosman	Employee	0	197
North Sydney - Mosman	Employee	7875	1145
North Sydney - Mosman	Employee	15750	1478
North Sydney - Mosman	Employee	21000	1686
North Sydney - Mosman	Employee	26250	1965
North Sydney - Mosman	Employee	34125	2611
North Sydney - Mosman	Employee	42000	3579
North Sydney - Mosman	Employee	52500	5557
North Sydney - Mosman	Employee	65625	7533
North Sydney - Mosman	Employee	78750	6529
North Sydney - Mosman	Employee	91875	6472
North Sydney - Mosman	Employee	105000	5214
North Sydney - Mosman	Employee	157500	11442
North Sydney - Mosman	Employee	Inf	9363
North Sydney - Mosman	Owner managers of incorporated enterprises	0	46
North Sydney - Mosman	Owner managers of incorporated enterprises	7875	31
North Sydney - Mosman	Owner managers of incorporated enterprises	15750	78
North Sydney - Mosman	Owner managers of incorporated enterprises	21000	136
North Sydney - Mosman	Owner managers of incorporated enterprises	26250	139
North Sydney - Mosman	Owner managers of incorporated enterprises	34125	222
North Sydney - Mosman	Owner managers of incorporated enterprises	42000	312
North Sydney - Mosman	Owner managers of incorporated enterprises	52500	396
North Sydney - Mosman	Owner managers of incorporated enterprises	65625	527
North Sydney - Mosman	Owner managers of incorporated enterprises	78750	495
North Sydney - Mosman	Owner managers of incorporated enterprises	91875	581
North Sydney - Mosman	Owner managers of incorporated enterprises	105000	426
North Sydney - Mosman	Owner managers of incorporated enterprises	157500	944
North Sydney - Mosman	Owner managers of incorporated enterprises	Inf	1817
North Sydney - Mosman	Owner managers of unincorporated enterprises	0	48
