SA3_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Ballarat	45-54	Worked at home		F	240
Ballarat	45-54	Worked at home		M	160
Ballarat	55-64	Bicycle	1	F	10
Ballarat	55-64	Bicycle	1	M	53
Ballarat	55-64	Bus	1	F	18
Ballarat	55-64	Bus	1	M	12
Ballarat	55-64	Car as driver	1	F	2753
Ballarat	55-64	Car as driver	1	M	2801
Ballarat	55-64	Car as passenger	1	F	129
Ballarat	55-64	Car as passenger	1	M	62
Ballarat	55-64	Did not go to work		F	523
Ballarat	55-64	Did not go to work		M	291
Ballarat	55-64	Method of travel not stated		F	38
Ballarat	55-64	Method of travel not stated		M	34
Ballarat	55-64	Motorbike scooter	1	M	21
Ballarat	55-64	(Other)	1	F	9
Ballarat	55-64	(Other)	1	M	16
Ballarat	55-64	Other two methods	2	F	10
Ballarat	55-64	Other two methods	2	M	12
Ballarat	55-64	Taxi	1	F	10
Ballarat	55-64	Taxi	1	M	7
Ballarat	55-64	Train	1	F	11
Ballarat	55-64	Train	1	M	8
Ballarat	55-64	Train and other	2	F	3
Ballarat	55-64	Train and other	2	M	4
Ballarat	55-64	Train and two other methods	3	F	6
Ballarat	55-64	Tram includes light rail	1	F	4
Ballarat	55-64	Truck	1	F	4
Ballarat	55-64	Truck	1	M	44
Ballarat	55-64	Walked only	1	F	110
Ballarat	55-64	Walked only	1	M	124
Ballarat	55-64	Worked at home		F	181
Ballarat	55-64	Worked at home		M	158
Ballarat	65-74	Bicycle	1	M	10
Ballarat	65-74	Bus	1	F	3
Ballarat	65-74	Bus	1	M	3
Ballarat	65-74	Car as driver	1	F	354
Ballarat	65-74	Car as driver	1	M	601
Ballarat	65-74	Car as passenger	1	F	23
Ballarat	65-74	Car as passenger	1	M	14
Ballarat	65-74	Did not go to work		F	137
Ballarat	65-74	Did not go to work		M	111
Ballarat	65-74	Method of travel not stated		F	8
Ballarat	65-74	Method of travel not stated		M	21
Ballarat	65-74	(Other)	1	F	3
Ballarat	65-74	(Other)	1	M	10
Ballarat	65-74	Other two methods	2	F	3
Ballarat	65-74	Taxi	1	M	3
Ballarat	65-74	Truck	1	M	13
Ballarat	65-74	Walked only	1	F	23
Ballarat	65-74	Walked only	1	M	30
Ballarat	65-74	Worked at home		F	69
Ballarat	65-74	Worked at home		M	92
Ballarat	75+	Car as driver	1	F	21
Ballarat	75+	Car as driver	1	M	73
Ballarat	75+	Did not go to work		F	10
Ballarat	75+	Did not go to work		M	17
Ballarat	75+	Method of travel not stated		F	10
Ballarat	75+	Method of travel not stated		M	7
Ballarat	75+	Truck	1	M	3
Ballarat	75+	Walked only	1	F	6
Ballarat	75+	Walked only	1	M	5
Ballarat	75+	Worked at home		F	10
Ballarat	75+	Worked at home		M	18
Creswick - Daylesford - Ballan	15-24	Bus	1	F	12
Creswick - Daylesford - Ballan	15-24	Bus	1	M	3
Creswick - Daylesford - Ballan	15-24	Car as driver	1	F	235
Creswick - Daylesford - Ballan	15-24	Car as driver	1	M	215
Creswick - Daylesford - Ballan	15-24	Car as passenger	1	F	68
Creswick - Daylesford - Ballan	15-24	Car as passenger	1	M	64
Creswick - Daylesford - Ballan	15-24	Did not go to work		F	136
Creswick - Daylesford - Ballan	15-24	Did not go to work		M	75
Creswick - Daylesford - Ballan	15-24	Method of travel not stated		F	7
Creswick - Daylesford - Ballan	15-24	Method of travel not stated		M	7
Creswick - Daylesford - Ballan	15-24	Other two methods	2	F	3
Creswick - Daylesford - Ballan	15-24	Other two methods	2	M	3
Creswick - Daylesford - Ballan	15-24	Taxi	1	F	3
Creswick - Daylesford - Ballan	15-24	Train	1	F	3
Creswick - Daylesford - Ballan	15-24	Truck	1	M	4
Creswick - Daylesford - Ballan	15-24	Walked only	1	F	21
Creswick - Daylesford - Ballan	15-24	Walked only	1	M	23
Creswick - Daylesford - Ballan	15-24	Worked at home		F	5
Creswick - Daylesford - Ballan	15-24	Worked at home		M	10
Creswick - Daylesford - Ballan	25-34	Bus	1	M	4
Creswick - Daylesford - Ballan	25-34	Car as driver	1	F	305
Creswick - Daylesford - Ballan	25-34	Car as driver	1	M	421
Creswick - Daylesford - Ballan	25-34	Car as passenger	1	F	21
Creswick - Daylesford - Ballan	25-34	Car as passenger	1	M	16
Creswick - Daylesford - Ballan	25-34	Did not go to work		F	101
Creswick - Daylesford - Ballan	25-34	Did not go to work		M	50
Creswick - Daylesford - Ballan	25-34	Method of travel not stated		M	14
Creswick - Daylesford - Ballan	25-34	(Other)	1	M	4
Creswick - Daylesford - Ballan	25-34	Other two methods	2	M	3
Creswick - Daylesford - Ballan	25-34	Train and car as driver	2	M	3
Creswick - Daylesford - Ballan	25-34	Truck	1	M	9
Creswick - Daylesford - Ballan	25-34	Walked only	1	F	15
Creswick - Daylesford - Ballan	25-34	Walked only	1	M	21
Creswick - Daylesford - Ballan	25-34	Worked at home		F	41
Creswick - Daylesford - Ballan	25-34	Worked at home		M	18
Creswick - Daylesford - Ballan	35-44	Bicycle	1	F	3
Creswick - Daylesford - Ballan	35-44	Bicycle	1	M	4
Creswick - Daylesford - Ballan	35-44	Car as driver	1	F	436
Creswick - Daylesford - Ballan	35-44	Car as driver	1	M	462
Creswick - Daylesford - Ballan	35-44	Car as passenger	1	F	24
Creswick - Daylesford - Ballan	35-44	Car as passenger	1	M	10
Creswick - Daylesford - Ballan	35-44	Did not go to work		F	130
Creswick - Daylesford - Ballan	35-44	Did not go to work		M	43
Creswick - Daylesford - Ballan	35-44	Method of travel not stated		F	11
Creswick - Daylesford - Ballan	35-44	Method of travel not stated		M	5
Creswick - Daylesford - Ballan	35-44	Motorbike scooter	1	M	3
Creswick - Daylesford - Ballan	35-44	(Other)	1	F	4
Creswick - Daylesford - Ballan	35-44	(Other)	1	M	3
Creswick - Daylesford - Ballan	35-44	Other two methods	2	M	3
Creswick - Daylesford - Ballan	35-44	Taxi	1	F	3
Creswick - Daylesford - Ballan	35-44	Train	1	M	3
Creswick - Daylesford - Ballan	35-44	Train and other	2	M	3
Creswick - Daylesford - Ballan	35-44	Truck	1	M	10
Creswick - Daylesford - Ballan	35-44	Walked only	1	F	29
Creswick - Daylesford - Ballan	35-44	Walked only	1	M	26
Creswick - Daylesford - Ballan	35-44	Worked at home		F	96
Creswick - Daylesford - Ballan	35-44	Worked at home		M	74
Creswick - Daylesford - Ballan	45-54	Car as driver	1	F	591
Creswick - Daylesford - Ballan	45-54	Car as driver	1	M	473
Creswick - Daylesford - Ballan	45-54	Car as passenger	1	F	24
Creswick - Daylesford - Ballan	45-54	Car as passenger	1	M	14
Creswick - Daylesford - Ballan	45-54	Did not go to work		F	107
Creswick - Daylesford - Ballan	45-54	Did not go to work		M	55
Creswick - Daylesford - Ballan	45-54	Method of travel not stated		F	14
Creswick - Daylesford - Ballan	45-54	Method of travel not stated		M	13
Creswick - Daylesford - Ballan	45-54	Motorbike scooter	1	M	4
Creswick - Daylesford - Ballan	45-54	(Other)	1	F	6
Creswick - Daylesford - Ballan	45-54	(Other)	1	M	6
Creswick - Daylesford - Ballan	45-54	Other three methods	3	M	3
Creswick - Daylesford - Ballan	45-54	Other two methods	2	F	3
Creswick - Daylesford - Ballan	45-54	Other two methods	2	M	6
Creswick - Daylesford - Ballan	45-54	Taxi	1	M	5
Creswick - Daylesford - Ballan	45-54	Truck	1	M	17
Creswick - Daylesford - Ballan	45-54	Walked only	1	F	40
Creswick - Daylesford - Ballan	45-54	Walked only	1	M	56
Creswick - Daylesford - Ballan	45-54	Worked at home		F	151
Creswick - Daylesford - Ballan	45-54	Worked at home		M	126
Creswick - Daylesford - Ballan	55-64	Bicycle	1	M	9
Creswick - Daylesford - Ballan	55-64	Bus	1	M	3
Creswick - Daylesford - Ballan	55-64	Car as driver	1	F	411
Creswick - Daylesford - Ballan	55-64	Car as driver	1	M	413
Creswick - Daylesford - Ballan	55-64	Car as passenger	1	F	18
Creswick - Daylesford - Ballan	55-64	Car as passenger	1	M	7
Creswick - Daylesford - Ballan	55-64	Did not go to work		F	115
Creswick - Daylesford - Ballan	55-64	Did not go to work		M	72
Creswick - Daylesford - Ballan	55-64	Method of travel not stated		F	10
Creswick - Daylesford - Ballan	55-64	Method of travel not stated		M	8
Creswick - Daylesford - Ballan	55-64	Motorbike scooter	1	M	8
Creswick - Daylesford - Ballan	55-64	(Other)	1	F	3
Creswick - Daylesford - Ballan	55-64	(Other)	1	M	7
Creswick - Daylesford - Ballan	55-64	Other two methods	2	M	3
Creswick - Daylesford - Ballan	55-64	Truck	1	M	25
Creswick - Daylesford - Ballan	55-64	Walked only	1	F	46
Creswick - Daylesford - Ballan	55-64	Walked only	1	M	45
Creswick - Daylesford - Ballan	55-64	Worked at home		F	146
Creswick - Daylesford - Ballan	55-64	Worked at home		M	158
Creswick - Daylesford - Ballan	65-74	Car as driver	1	F	62
Creswick - Daylesford - Ballan	65-74	Car as driver	1	M	106
Creswick - Daylesford - Ballan	65-74	Car as passenger	1	F	6
Creswick - Daylesford - Ballan	65-74	Car as passenger	1	M	3
Creswick - Daylesford - Ballan	65-74	Did not go to work		F	34
Creswick - Daylesford - Ballan	65-74	Did not go to work		M	32
Creswick - Daylesford - Ballan	65-74	Method of travel not stated		F	6
Creswick - Daylesford - Ballan	65-74	Method of travel not stated		M	7
Creswick - Daylesford - Ballan	65-74	(Other)	1	F	3
Creswick - Daylesford - Ballan	65-74	(Other)	1	M	12
Creswick - Daylesford - Ballan	65-74	Other two methods	2	M	5
Creswick - Daylesford - Ballan	65-74	Truck	1	M	14
Creswick - Daylesford - Ballan	65-74	Walked only	1	F	18
Creswick - Daylesford - Ballan	65-74	Walked only	1	M	23
Creswick - Daylesford - Ballan	65-74	Worked at home		F	96
Creswick - Daylesford - Ballan	65-74	Worked at home		M	151
Creswick - Daylesford - Ballan	75+	Car as driver	1	F	11
Creswick - Daylesford - Ballan	75+	Car as driver	1	M	27
Creswick - Daylesford - Ballan	75+	Did not go to work		M	11
Creswick - Daylesford - Ballan	75+	Method of travel not stated		F	4
Creswick - Daylesford - Ballan	75+	Method of travel not stated		M	7
Creswick - Daylesford - Ballan	75+	Walked only	1	F	4
Creswick - Daylesford - Ballan	75+	Walked only	1	M	11
Creswick - Daylesford - Ballan	75+	Worked at home		F	13
Creswick - Daylesford - Ballan	75+	Worked at home		M	36
Maryborough - Pyrenees	15-24	Bicycle	1	M	7
Maryborough - Pyrenees	15-24	Bus and car as passenger	2	F	3
Maryborough - Pyrenees	15-24	Car as driver	1	F	219
Maryborough - Pyrenees	15-24	Car as driver	1	M	243
Maryborough - Pyrenees	15-24	Car as passenger	1	F	80
Maryborough - Pyrenees	15-24	Car as passenger	1	M	74
Maryborough - Pyrenees	15-24	Did not go to work		F	93
Maryborough - Pyrenees	15-24	Did not go to work		M	51
Maryborough - Pyrenees	15-24	Method of travel not stated		F	14
Maryborough - Pyrenees	15-24	Method of travel not stated		M	7
Maryborough - Pyrenees	15-24	(Other)	1	M	4
Maryborough - Pyrenees	15-24	Other two methods	2	F	3
Maryborough - Pyrenees	15-24	Other two methods	2	M	4
Maryborough - Pyrenees	15-24	Walked only	1	F	22
Maryborough - Pyrenees	15-24	Walked only	1	M	31
Maryborough - Pyrenees	15-24	Worked at home		M	15
Maryborough - Pyrenees	25-34	Bicycle	1	F	3
Maryborough - Pyrenees	25-34	Bicycle	1	M	3
Maryborough - Pyrenees	25-34	Car as driver	1	F	271
Maryborough - Pyrenees	25-34	Car as driver	1	M	398
Maryborough - Pyrenees	25-34	Car as passenger	1	F	27
Maryborough - Pyrenees	25-34	Car as passenger	1	M	13
Maryborough - Pyrenees	25-34	Did not go to work		F	76
Maryborough - Pyrenees	25-34	Did not go to work		M	37
Maryborough - Pyrenees	25-34	Method of travel not stated		F	4
Maryborough - Pyrenees	25-34	Method of travel not stated		M	5
Maryborough - Pyrenees	25-34	(Other)	1	M	3
Maryborough - Pyrenees	25-34	Other two methods	2	F	3
Maryborough - Pyrenees	25-34	Other two methods	2	M	5
Maryborough - Pyrenees	25-34	Train	1	F	3
Maryborough - Pyrenees	25-34	Train	1	M	3
Maryborough - Pyrenees	25-34	Truck	1	M	11
Maryborough - Pyrenees	25-34	Walked only	1	F	11
Maryborough - Pyrenees	25-34	Walked only	1	M	20
Maryborough - Pyrenees	25-34	Worked at home		F	29
Maryborough - Pyrenees	25-34	Worked at home		M	26
Maryborough - Pyrenees	35-44	Bicycle	1	M	3
Maryborough - Pyrenees	35-44	Car as driver	1	F	396
Maryborough - Pyrenees	35-44	Car as driver	1	M	460
Maryborough - Pyrenees	35-44	Car as passenger	1	F	22
Maryborough - Pyrenees	35-44	Car as passenger	1	M	15
Maryborough - Pyrenees	35-44	Did not go to work		F	93
Maryborough - Pyrenees	35-44	Did not go to work		M	57
Maryborough - Pyrenees	35-44	Method of travel not stated		F	12
Maryborough - Pyrenees	35-44	Method of travel not stated		M	4
Maryborough - Pyrenees	35-44	Motorbike scooter	1	M	3
Maryborough - Pyrenees	35-44	(Other)	1	F	4
Maryborough - Pyrenees	35-44	(Other)	1	M	3
Maryborough - Pyrenees	35-44	Other two methods	2	F	3
Maryborough - Pyrenees	35-44	Other two methods	2	M	8
Maryborough - Pyrenees	35-44	Taxi	1	M	3
Maryborough - Pyrenees	35-44	Truck	1	M	17
Maryborough - Pyrenees	35-44	Walked only	1	F	20
Maryborough - Pyrenees	35-44	Walked only	1	M	27
Maryborough - Pyrenees	35-44	Worked at home		F	49
Maryborough - Pyrenees	35-44	Worked at home		M	46
Maryborough - Pyrenees	45-54	Bicycle	1	M	6
Maryborough - Pyrenees	45-54	Car as driver	1	F	606
Maryborough - Pyrenees	45-54	Car as driver	1	M	562
Maryborough - Pyrenees	45-54	Car as passenger	1	F	22
Maryborough - Pyrenees	45-54	Car as passenger	1	M	20
Maryborough - Pyrenees	45-54	Did not go to work		F	114
Maryborough - Pyrenees	45-54	Did not go to work		M	45
Maryborough - Pyrenees	45-54	Method of travel not stated		F	4
Maryborough - Pyrenees	45-54	Method of travel not stated		M	6
Maryborough - Pyrenees	45-54	(Other)	1	M	4
Maryborough - Pyrenees	45-54	Other two methods	2	M	9
Maryborough - Pyrenees	45-54	Truck	1	F	3
Maryborough - Pyrenees	45-54	Truck	1	M	15
Maryborough - Pyrenees	45-54	Walked only	1	F	30
Maryborough - Pyrenees	45-54	Walked only	1	M	43
Maryborough - Pyrenees	45-54	Worked at home		F	79
Maryborough - Pyrenees	45-54	Worked at home		M	76
Maryborough - Pyrenees	55-64	Bicycle	1	F	3
Maryborough - Pyrenees	55-64	Bicycle	1	M	5
Maryborough - Pyrenees	55-64	Car as driver	1	F	431
Maryborough - Pyrenees	55-64	Car as driver	1	M	503
Maryborough - Pyrenees	55-64	Car as passenger	1	F	24
Maryborough - Pyrenees	55-64	Car as passenger	1	M	9
Maryborough - Pyrenees	55-64	Did not go to work		F	103
Maryborough - Pyrenees	55-64	Did not go to work		M	77
Maryborough - Pyrenees	55-64	Method of travel not stated		F	6
Maryborough - Pyrenees	55-64	Method of travel not stated		M	6
Maryborough - Pyrenees	55-64	Motorbike scooter	1	M	3
Maryborough - Pyrenees	55-64	(Other)	1	F	4
Maryborough - Pyrenees	55-64	(Other)	1	M	14
Maryborough - Pyrenees	55-64	Other two methods	2	M	7
Maryborough - Pyrenees	55-64	Truck	1	M	13
Maryborough - Pyrenees	55-64	Walked only	1	F	41
Maryborough - Pyrenees	55-64	Walked only	1	M	54
Maryborough - Pyrenees	55-64	Worked at home		F	77
Maryborough - Pyrenees	55-64	Worked at home		M	112
Maryborough - Pyrenees	65-74	Bicycle	1	F	6
Maryborough - Pyrenees	65-74	Car as driver	1	F	80
Maryborough - Pyrenees	65-74	Car as driver	1	M	113
Maryborough - Pyrenees	65-74	Car as passenger	1	F	9
Maryborough - Pyrenees	65-74	Did not go to work		F	27
Maryborough - Pyrenees	65-74	Did not go to work		M	35
Maryborough - Pyrenees	65-74	Method of travel not stated		F	11
Maryborough - Pyrenees	65-74	Method of travel not stated		M	10
Maryborough - Pyrenees	65-74	(Other)	1	F	3
Maryborough - Pyrenees	65-74	(Other)	1	M	5
Maryborough - Pyrenees	65-74	Truck	1	F	3
Maryborough - Pyrenees	65-74	Truck	1	M	9
Maryborough - Pyrenees	65-74	Walked only	1	F	15
Maryborough - Pyrenees	65-74	Walked only	1	M	23
Maryborough - Pyrenees	65-74	Worked at home		F	56
Maryborough - Pyrenees	65-74	Worked at home		M	81
Maryborough - Pyrenees	75+	Car as driver	1	F	5
Maryborough - Pyrenees	75+	Car as driver	1	M	15
Maryborough - Pyrenees	75+	Car as passenger	1	F	5
Maryborough - Pyrenees	75+	Car as passenger	1	M	3
Maryborough - Pyrenees	75+	Did not go to work		F	6
Maryborough - Pyrenees	75+	Did not go to work		M	3
Maryborough - Pyrenees	75+	Method of travel not stated		M	9
Maryborough - Pyrenees	75+	(Other)	1	M	4
Maryborough - Pyrenees	75+	Truck	1	M	10
Maryborough - Pyrenees	75+	Walked only	1	M	3
Maryborough - Pyrenees	75+	Worked at home		F	6
Maryborough - Pyrenees	75+	Worked at home		M	30
Bendigo	15-24	Bicycle	1	F	12
Bendigo	15-24	Bicycle	1	M	42
Bendigo	15-24	Bus	1	F	83
Bendigo	15-24	Bus	1	M	60
Bendigo	15-24	Bus and car as driver	2	F	3
Bendigo	15-24	Bus and car as passenger	2	F	9
Bendigo	15-24	Bus and car as passenger	2	M	9
Bendigo	15-24	Bus and two other methods excludes train	3	M	3
Bendigo	15-24	Car as driver	1	F	2009
Bendigo	15-24	Car as driver	1	M	1861
Bendigo	15-24	Car as passenger	1	F	600
Bendigo	15-24	Car as passenger	1	M	519
Bendigo	15-24	Did not go to work		F	799
Bendigo	15-24	Did not go to work		M	471
Bendigo	15-24	Ferry	1	M	3
Bendigo	15-24	Method of travel not stated		F	42
Bendigo	15-24	Method of travel not stated		M	50
Bendigo	15-24	Motorbike scooter	1	F	3
Bendigo	15-24	Motorbike scooter	1	M	23
Bendigo	15-24	(Other)	1	F	4
Bendigo	15-24	(Other)	1	M	9
Bendigo	15-24	Other two methods	2	F	20
Bendigo	15-24	Other two methods	2	M	32
Bendigo	15-24	Taxi	1	F	8
Bendigo	15-24	Taxi	1	M	5
Bendigo	15-24	Train	1	F	5
Bendigo	15-24	Train	1	M	3
Bendigo	15-24	Train and car as driver	2	M	4
Bendigo	15-24	Train and two other methods	3	F	3
Bendigo	15-24	Tram includes light rail	1	M	3
Bendigo	15-24	Truck	1	M	12
Bendigo	15-24	Walked only	1	F	136
Bendigo	15-24	Walked only	1	M	125
Bendigo	15-24	Worked at home		F	18
Bendigo	15-24	Worked at home		M	20
Bendigo	25-34	Bicycle	1	F	14
Bendigo	25-34	Bicycle	1	M	67
Bendigo	25-34	Bus	1	F	40
Bendigo	25-34	Bus	1	M	28
Bendigo	25-34	Bus and car as driver	2	F	3
Bendigo	25-34	Bus and car as passenger	2	M	3
Bendigo	25-34	Bus and other	2	M	3
Bendigo	25-34	Bus and two other methods excludes train	3	F	3
Bendigo	25-34	Car as driver	1	F	2979
Bendigo	25-34	Car as driver	1	M	3171
Bendigo	25-34	Car as passenger	1	F	186
Bendigo	25-34	Car as passenger	1	M	143
Bendigo	25-34	Did not go to work		F	774
Bendigo	25-34	Did not go to work		M	239
Bendigo	25-34	Ferry	1	M	3
Bendigo	25-34	Method of travel not stated		F	19
Bendigo	25-34	Method of travel not stated		M	23
Bendigo	25-34	Motorbike scooter	1	F	3
Bendigo	25-34	Motorbike scooter	1	M	39
Bendigo	25-34	(Other)	1	F	9
Bendigo	25-34	(Other)	1	M	16
Bendigo	25-34	Other two methods	2	F	27
Bendigo	25-34	Other two methods	2	M	30
Bendigo	25-34	Taxi	1	F	7
Bendigo	25-34	Taxi	1	M	13
Bendigo	25-34	Train	1	F	9
Bendigo	25-34	Train	1	M	15
Bendigo	25-34	Train and bus	2	F	3
Bendigo	25-34	Train and bus	2	M	4
Bendigo	25-34	Train and car as driver	2	F	7
Bendigo	25-34	Train and car as driver	2	M	3
Bendigo	25-34	Train and other	2	F	3
Bendigo	25-34	Train and two other methods	3	F	3
Bendigo	25-34	Train and two other methods	3	M	3
Bendigo	25-34	Truck	1	F	3
Bendigo	25-34	Truck	1	M	28
Bendigo	25-34	Walked only	1	F	156
Bendigo	25-34	Walked only	1	M	159
Bendigo	25-34	Worked at home		F	116
Bendigo	25-34	Worked at home		M	45
Bendigo	35-44	Bicycle	1	F	22
Bendigo	35-44	Bicycle	1	M	74
Bendigo	35-44	Bus	1	F	21
Bendigo	35-44	Bus	1	M	31
Bendigo	35-44	Bus and car as driver	2	M	4
Bendigo	35-44	Car as driver	1	F	3230
Bendigo	35-44	Car as driver	1	M	3083
Bendigo	35-44	Car as passenger	1	F	128
Bendigo	35-44	Car as passenger	1	M	79
Bendigo	35-44	Did not go to work		F	617
Bendigo	35-44	Did not go to work		M	222
Bendigo	35-44	Method of travel not stated		F	24
Bendigo	35-44	Method of travel not stated		M	27
Bendigo	35-44	Motorbike scooter	1	F	5
Bendigo	35-44	Motorbike scooter	1	M	17
Bendigo	35-44	(Other)	1	F	6
Bendigo	35-44	(Other)	1	M	12
Bendigo	35-44	Other two methods	2	F	10
