SA3_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Mount Druitt	EGY	Owner managers of unincorporated enterprises	M	10
Mount Druitt	EGY	Status in employment not stated	F	3
Mount Druitt	FJI	Contributing family workers	M	4
Mount Druitt	FJI	Employee	F	374
Mount Druitt	FJI	Employee	M	484
Mount Druitt	FJI	Owner managers of incorporated enterprises	F	4
Mount Druitt	FJI	Owner managers of incorporated enterprises	M	69
Mount Druitt	FJI	Owner managers of unincorporated enterprises	F	23
Mount Druitt	FJI	Owner managers of unincorporated enterprises	M	39
Mount Druitt	FJI	Status in employment not stated	F	4
Mount Druitt	FJI	Status in employment not stated	M	9
Mount Druitt	MKD	Employee	F	16
Mount Druitt	MKD	Employee	M	42
Mount Druitt	MKD	Owner managers of incorporated enterprises	M	3
Mount Druitt	MKD	Owner managers of unincorporated enterprises	M	10
Mount Druitt	DEU	Employee	F	40
Mount Druitt	DEU	Employee	M	43
Mount Druitt	DEU	Owner managers of incorporated enterprises	M	3
Mount Druitt	DEU	Owner managers of unincorporated enterprises	F	3
Mount Druitt	GRC	Contributing family workers	M	3
Mount Druitt	GRC	Employee	F	10
Mount Druitt	GRC	Employee	M	23
Mount Druitt	GRC	Owner managers of incorporated enterprises	F	3
Mount Druitt	GRC	Owner managers of incorporated enterprises	M	6
Mount Druitt	GRC	Owner managers of unincorporated enterprises	F	3
Mount Druitt	GRC	Owner managers of unincorporated enterprises	M	4
Mount Druitt	HKG	Employee	F	49
Mount Druitt	HKG	Employee	M	84
Mount Druitt	HKG	Owner managers of incorporated enterprises	M	8
Mount Druitt	HKG	Owner managers of unincorporated enterprises	M	3
Mount Druitt	IND	Contributing family workers	F	10
Mount Druitt	IND	Contributing family workers	M	16
Mount Druitt	IND	Employee	F	630
Mount Druitt	IND	Employee	M	1178
Mount Druitt	IND	Owner managers of incorporated enterprises	F	36
Mount Druitt	IND	Owner managers of incorporated enterprises	M	114
Mount Druitt	IND	Owner managers of unincorporated enterprises	F	30
Mount Druitt	IND	Owner managers of unincorporated enterprises	M	79
Mount Druitt	IND	Status in employment not stated	F	6
Mount Druitt	IND	Status in employment not stated	M	9
Mount Druitt	IDN	Employee	F	55
Mount Druitt	IDN	Employee	M	79
Mount Druitt	IDN	Owner managers of incorporated enterprises	M	3
Mount Druitt	IDN	Owner managers of unincorporated enterprises	M	10
Mount Druitt	IRN	Employee	F	37
Mount Druitt	IRN	Employee	M	76
Mount Druitt	IRN	Owner managers of incorporated enterprises	M	3
Mount Druitt	IRN	Owner managers of unincorporated enterprises	M	3
Mount Druitt	IRQ	Employee	F	60
Mount Druitt	IRQ	Employee	M	236
Mount Druitt	IRQ	Owner managers of incorporated enterprises	F	5
Mount Druitt	IRQ	Owner managers of incorporated enterprises	M	44
Mount Druitt	IRQ	Owner managers of unincorporated enterprises	F	14
Mount Druitt	IRQ	Owner managers of unincorporated enterprises	M	20
Mount Druitt	IRQ	Status in employment not stated	F	3
Mount Druitt	IRQ	Status in employment not stated	M	4
Mount Druitt	IRL	Employee	F	49
Mount Druitt	IRL	Employee	M	89
Mount Druitt	IRL	Owner managers of incorporated enterprises	F	4
Mount Druitt	IRL	Owner managers of incorporated enterprises	M	11
Mount Druitt	ITA	Employee	F	54
Mount Druitt	ITA	Employee	M	87
Mount Druitt	ITA	Owner managers of incorporated enterprises	M	13
Mount Druitt	ITA	Owner managers of unincorporated enterprises	F	3
Mount Druitt	ITA	Owner managers of unincorporated enterprises	M	8
Mount Druitt	ITA	Status in employment not stated	M	3
Mount Druitt	JPN	Employee	F	6
Mount Druitt	JPN	Employee	M	17
Mount Druitt	JPN	Owner managers of incorporated enterprises	M	3
Mount Druitt	LBN	Employee	F	87
Mount Druitt	LBN	Employee	M	170
Mount Druitt	LBN	Owner managers of incorporated enterprises	F	3
Mount Druitt	LBN	Owner managers of incorporated enterprises	M	37
Mount Druitt	LBN	Owner managers of unincorporated enterprises	F	5
Mount Druitt	LBN	Owner managers of unincorporated enterprises	M	34
Mount Druitt	LBN	Status in employment not stated	M	4
Mount Druitt	MYS	Employee	F	58
Mount Druitt	MYS	Employee	M	82
Mount Druitt	MYS	Owner managers of incorporated enterprises	M	11
Mount Druitt	MYS	Owner managers of unincorporated enterprises	F	3
Mount Druitt	MYS	Owner managers of unincorporated enterprises	M	4
Mount Druitt	MLT	Employee	F	61
Mount Druitt	MLT	Employee	M	84
Mount Druitt	MLT	Owner managers of incorporated enterprises	F	3
Mount Druitt	MLT	Owner managers of incorporated enterprises	M	9
Mount Druitt	MLT	Owner managers of unincorporated enterprises	F	3
Mount Druitt	MLT	Owner managers of unincorporated enterprises	M	4
Mount Druitt	NLD	Employee	F	23
Mount Druitt	NLD	Employee	M	38
Mount Druitt	NLD	Owner managers of incorporated enterprises	M	3
Mount Druitt	NZL	Contributing family workers	M	3
Mount Druitt	NZL	Employee	F	616
Mount Druitt	NZL	Employee	M	1033
Mount Druitt	NZL	Owner managers of incorporated enterprises	F	3
Mount Druitt	NZL	Owner managers of incorporated enterprises	M	15
Mount Druitt	NZL	Owner managers of unincorporated enterprises	F	14
Mount Druitt	NZL	Owner managers of unincorporated enterprises	M	15
Mount Druitt	NZL	Status in employment not stated	F	6
Mount Druitt	NZL	Status in employment not stated	M	12
Mount Druitt	PAK	Contributing family workers	F	9
Mount Druitt	PAK	Contributing family workers	M	8
Mount Druitt	PAK	Employee	F	74
Mount Druitt	PAK	Employee	M	224
Mount Druitt	PAK	Owner managers of incorporated enterprises	F	14
Mount Druitt	PAK	Owner managers of incorporated enterprises	M	40
Mount Druitt	PAK	Owner managers of unincorporated enterprises	F	26
Mount Druitt	PAK	Owner managers of unincorporated enterprises	M	69
Mount Druitt	PAK	Status in employment not stated	M	8
Mount Druitt	PHL	Contributing family workers	F	5
Mount Druitt	PHL	Contributing family workers	M	4
Mount Druitt	PHL	Employee	F	1028
Mount Druitt	PHL	Employee	M	1101
Mount Druitt	PHL	Owner managers of incorporated enterprises	F	28
Mount Druitt	PHL	Owner managers of incorporated enterprises	M	41
Mount Druitt	PHL	Owner managers of unincorporated enterprises	F	34
Mount Druitt	PHL	Owner managers of unincorporated enterprises	M	51
Mount Druitt	PHL	Status in employment not stated	F	11
Mount Druitt	PHL	Status in employment not stated	M	6
Mount Druitt	POL	Employee	F	32
Mount Druitt	POL	Employee	M	50
Mount Druitt	POL	Owner managers of incorporated enterprises	M	9
Mount Druitt	POL	Owner managers of unincorporated enterprises	F	4
Mount Druitt	POL	Owner managers of unincorporated enterprises	M	3
Mount Druitt	SGP	Employee	F	29
Mount Druitt	SGP	Employee	M	15
Mount Druitt	ZAF	Employee	F	96
Mount Druitt	ZAF	Employee	M	139
Mount Druitt	ZAF	Owner managers of incorporated enterprises	F	3
Mount Druitt	ZAF	Owner managers of incorporated enterprises	M	10
Mount Druitt	ZAF	Owner managers of unincorporated enterprises	F	3
Mount Druitt	ZAF	Owner managers of unincorporated enterprises	M	3
Mount Druitt	KOR	Employee	F	45
Mount Druitt	KOR	Employee	M	113
Mount Druitt	KOR	Owner managers of incorporated enterprises	F	11
Mount Druitt	KOR	Owner managers of incorporated enterprises	M	11
Mount Druitt	KOR	Owner managers of unincorporated enterprises	F	9
Mount Druitt	KOR	Owner managers of unincorporated enterprises	M	6
Mount Druitt	LKA	Employee	F	87
Mount Druitt	LKA	Employee	M	206
Mount Druitt	LKA	Owner managers of incorporated enterprises	F	11
Mount Druitt	LKA	Owner managers of incorporated enterprises	M	8
Mount Druitt	LKA	Owner managers of unincorporated enterprises	F	3
Mount Druitt	LKA	Owner managers of unincorporated enterprises	M	8
Mount Druitt	LKA	Status in employment not stated	F	4
Mount Druitt	THA	Contributing family workers	M	3
Mount Druitt	THA	Employee	F	45
Mount Druitt	THA	Employee	M	63
Mount Druitt	THA	Owner managers of unincorporated enterprises	F	3
Mount Druitt	TUR	Contributing family workers	M	3
Mount Druitt	TUR	Employee	F	37
Mount Druitt	TUR	Employee	M	95
Mount Druitt	TUR	Owner managers of incorporated enterprises	F	3
Mount Druitt	TUR	Owner managers of incorporated enterprises	M	15
Mount Druitt	TUR	Owner managers of unincorporated enterprises	F	3
Mount Druitt	TUR	Owner managers of unincorporated enterprises	M	18
Mount Druitt	GBR	Contributing family workers	F	3
Mount Druitt	GBR	Employee	F	493
Mount Druitt	GBR	Employee	M	810
Mount Druitt	GBR	Owner managers of incorporated enterprises	F	14
Mount Druitt	GBR	Owner managers of incorporated enterprises	M	54
Mount Druitt	GBR	Owner managers of unincorporated enterprises	F	10
Mount Druitt	GBR	Owner managers of unincorporated enterprises	M	25
Mount Druitt	GBR	Status in employment not stated	F	3
Mount Druitt	GBR	Status in employment not stated	M	10
Mount Druitt	USA	Employee	F	22
Mount Druitt	USA	Employee	M	59
Mount Druitt	USA	Owner managers of incorporated enterprises	M	3
Mount Druitt	USA	Status in employment not stated	M	3
Mount Druitt	VNM	Contributing family workers	F	7
Mount Druitt	VNM	Contributing family workers	M	5
Mount Druitt	VNM	Employee	F	244
Mount Druitt	VNM	Employee	M	406
Mount Druitt	VNM	Owner managers of incorporated enterprises	F	6
Mount Druitt	VNM	Owner managers of incorporated enterprises	M	27
Mount Druitt	VNM	Owner managers of unincorporated enterprises	F	26
Mount Druitt	VNM	Owner managers of unincorporated enterprises	M	24
Mount Druitt	VNM	Status in employment not stated	F	3
Mount Druitt	VNM	Status in employment not stated	M	10
Mount Druitt	ZWE	Employee	F	16
Mount Druitt	ZWE	Employee	M	35
Botany		Contributing family workers	F	21
Botany		Contributing family workers	M	19
Botany		Employee	F	2417
Botany		Employee	M	4119
Botany		Owner managers of incorporated enterprises	F	63
Botany		Owner managers of incorporated enterprises	M	226
Botany		Owner managers of unincorporated enterprises	F	63
Botany		Owner managers of unincorporated enterprises	M	204
Botany		Status in employment not stated	F	51
Botany		Status in employment not stated	M	83
Botany	AUS	Contributing family workers	F	57
Botany	AUS	Contributing family workers	M	59
Botany	AUS	Employee	F	11161
Botany	AUS	Employee	M	18643
Botany	AUS	Owner managers of incorporated enterprises	F	252
Botany	AUS	Owner managers of incorporated enterprises	M	1044
Botany	AUS	Owner managers of unincorporated enterprises	F	198
Botany	AUS	Owner managers of unincorporated enterprises	M	455
Botany	AUS	Status in employment not stated	F	75
Botany	AUS	Status in employment not stated	M	168
Botany	CAN	Employee	F	50
Botany	CAN	Employee	M	88
Botany	CAN	Owner managers of unincorporated enterprises	F	3
Botany	CHN	Contributing family workers	F	14
Botany	CHN	Contributing family workers	M	15
Botany	CHN	Employee	F	1097
Botany	CHN	Employee	M	907
Botany	CHN	Owner managers of incorporated enterprises	F	43
Botany	CHN	Owner managers of incorporated enterprises	M	96
Botany	CHN	Owner managers of unincorporated enterprises	F	32
Botany	CHN	Owner managers of unincorporated enterprises	M	80
Botany	CHN	Status in employment not stated	M	6
Botany	HRV	Employee	F	42
Botany	HRV	Employee	M	55
Botany	HRV	Owner managers of incorporated enterprises	M	11
Botany	HRV	Owner managers of unincorporated enterprises	F	3
Botany	HRV	Owner managers of unincorporated enterprises	M	4
Botany	HRV	Status in employment not stated	M	4
Botany	EGY	Contributing family workers	M	3
Botany	EGY	Employee	F	96
Botany	EGY	Employee	M	193
Botany	EGY	Owner managers of incorporated enterprises	F	3
Botany	EGY	Owner managers of incorporated enterprises	M	23
Botany	EGY	Owner managers of unincorporated enterprises	M	12
Botany	EGY	Status in employment not stated	M	3
Botany	FJI	Employee	F	224
Botany	FJI	Employee	M	364
Botany	FJI	Owner managers of incorporated enterprises	F	4
Botany	FJI	Owner managers of incorporated enterprises	M	15
Botany	FJI	Owner managers of unincorporated enterprises	M	8
Botany	FJI	Status in employment not stated	F	4
Botany	FJI	Status in employment not stated	M	3
Botany	MKD	Employee	F	162
Botany	MKD	Employee	M	203
Botany	MKD	Owner managers of incorporated enterprises	M	15
Botany	MKD	Status in employment not stated	F	3
Botany	DEU	Contributing family workers	M	3
Botany	DEU	Employee	F	84
Botany	DEU	Employee	M	142
Botany	DEU	Owner managers of incorporated enterprises	F	4
Botany	DEU	Owner managers of incorporated enterprises	M	5
Botany	DEU	Owner managers of unincorporated enterprises	F	3
Botany	DEU	Owner managers of unincorporated enterprises	M	6
Botany	GRC	Contributing family workers	M	3
Botany	GRC	Employee	F	109
Botany	GRC	Employee	M	167
Botany	GRC	Owner managers of incorporated enterprises	M	25
Botany	GRC	Owner managers of unincorporated enterprises	F	4
Botany	GRC	Owner managers of unincorporated enterprises	M	21
Botany	GRC	Status in employment not stated	M	3
Botany	HKG	Employee	F	249
Botany	HKG	Employee	M	330
Botany	HKG	Owner managers of incorporated enterprises	F	3
Botany	HKG	Owner managers of incorporated enterprises	M	13
Botany	HKG	Owner managers of unincorporated enterprises	F	8
Botany	HKG	Owner managers of unincorporated enterprises	M	12
Botany	HKG	Status in employment not stated	F	3
Botany	HKG	Status in employment not stated	M	3
Botany	IND	Contributing family workers	F	3
Botany	IND	Contributing family workers	M	3
Botany	IND	Employee	F	494
Botany	IND	Employee	M	1299
Botany	IND	Owner managers of incorporated enterprises	F	13
Botany	IND	Owner managers of incorporated enterprises	M	41
Botany	IND	Owner managers of unincorporated enterprises	F	3
Botany	IND	Owner managers of unincorporated enterprises	M	31
Botany	IND	Status in employment not stated	F	3
Botany	IND	Status in employment not stated	M	11
Botany	IDN	Contributing family workers	F	3
Botany	IDN	Contributing family workers	M	3
Botany	IDN	Employee	F	449
Botany	IDN	Employee	M	496
Botany	IDN	Owner managers of incorporated enterprises	F	17
Botany	IDN	Owner managers of incorporated enterprises	M	26
Botany	IDN	Owner managers of unincorporated enterprises	F	18
Botany	IDN	Owner managers of unincorporated enterprises	M	28
Botany	IDN	Status in employment not stated	F	3
Botany	IDN	Status in employment not stated	M	5
Botany	IRN	Employee	F	51
Botany	IRN	Employee	M	98
Botany	IRN	Owner managers of incorporated enterprises	M	8
Botany	IRN	Owner managers of unincorporated enterprises	F	3
Botany	IRN	Owner managers of unincorporated enterprises	M	11
Botany	IRQ	Contributing family workers	M	3
Botany	IRQ	Employee	F	58
Botany	IRQ	Employee	M	116
Botany	IRQ	Owner managers of incorporated enterprises	M	16
Botany	IRQ	Owner managers of unincorporated enterprises	F	4
Botany	IRQ	Owner managers of unincorporated enterprises	M	9
Botany	IRL	Employee	F	95
Botany	IRL	Employee	M	275
Botany	IRL	Owner managers of incorporated enterprises	F	4
Botany	IRL	Owner managers of incorporated enterprises	M	21
Botany	IRL	Owner managers of unincorporated enterprises	F	3
Botany	IRL	Owner managers of unincorporated enterprises	M	6
Botany	IRL	Status in employment not stated	M	3
Botany	ITA	Contributing family workers	F	3
Botany	ITA	Contributing family workers	M	3
Botany	ITA	Employee	F	93
Botany	ITA	Employee	M	200
Botany	ITA	Owner managers of incorporated enterprises	F	4
Botany	ITA	Owner managers of incorporated enterprises	M	16
Botany	ITA	Owner managers of unincorporated enterprises	M	15
Botany	ITA	Status in employment not stated	M	3
Botany	JPN	Employee	F	148
Botany	JPN	Employee	M	100
Botany	JPN	Owner managers of incorporated enterprises	F	5
Botany	JPN	Owner managers of incorporated enterprises	M	4
Botany	JPN	Owner managers of unincorporated enterprises	M	4
Botany	LBN	Contributing family workers	F	3
Botany	LBN	Contributing family workers	M	3
Botany	LBN	Employee	F	134
Botany	LBN	Employee	M	250
Botany	LBN	Owner managers of incorporated enterprises	F	6
Botany	LBN	Owner managers of incorporated enterprises	M	41
Botany	LBN	Owner managers of unincorporated enterprises	F	3
Botany	LBN	Owner managers of unincorporated enterprises	M	21
Botany	LBN	Status in employment not stated	F	3
Botany	LBN	Status in employment not stated	M	3
Botany	MYS	Contributing family workers	M	4
Botany	MYS	Employee	F	162
Botany	MYS	Employee	M	217
Botany	MYS	Owner managers of incorporated enterprises	F	3
Botany	MYS	Owner managers of incorporated enterprises	M	11
Botany	MYS	Owner managers of unincorporated enterprises	F	4
Botany	MYS	Owner managers of unincorporated enterprises	M	6
Botany	MLT	Employee	F	17
Botany	MLT	Employee	M	46
Botany	MLT	Owner managers of incorporated enterprises	M	3
Botany	MLT	Owner managers of unincorporated enterprises	M	3
Botany	NLD	Employee	F	29
Botany	NLD	Employee	M	52
Botany	NLD	Owner managers of incorporated enterprises	M	3
Botany	NZL	Contributing family workers	F	3
