SA3_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Wollongong	75+	Employed (part-time)	0	97
Wollongong	75+	Employed (part-time)	1	10
Great Lakes	15-19		0	20
Great Lakes	15-19	Employed (away from work)	0	41
Great Lakes	15-19	Employed (full-time)		4
Great Lakes	15-19	Employed (full-time)	0	100
Great Lakes	15-19	Employed (part-time)		7
Great Lakes	15-19	Employed (part-time)	0	436
Great Lakes	15-19	Employed (part-time)	1	10
Great Lakes	20-24		0	21
Great Lakes	20-24	Employed (away from work)	0	20
Great Lakes	20-24	Employed (full-time)	0	276
Great Lakes	20-24	Employed (part-time)		6
Great Lakes	20-24	Employed (part-time)	0	247
Great Lakes	20-24	Employed (part-time)	1	7
Great Lakes	25-29		0	14
Great Lakes	25-29	Employed (away from work)	0	26
Great Lakes	25-29	Employed (full-time)		11
Great Lakes	25-29	Employed (full-time)	0	335
Great Lakes	25-29	Employed (part-time)		3
Great Lakes	25-29	Employed (part-time)	0	208
Great Lakes	25-29	Employed (part-time)	1	3
Great Lakes	30-34		0	15
Great Lakes	30-34	Employed (away from work)	0	33
Great Lakes	30-34	Employed (full-time)		11
Great Lakes	30-34	Employed (full-time)	0	346
Great Lakes	30-34	Employed (part-time)		6
Great Lakes	30-34	Employed (part-time)	0	253
Great Lakes	30-34	Employed (part-time)	1	8
Great Lakes	35-39		0	12
Great Lakes	35-39		1	3
Great Lakes	35-39	Employed (away from work)	0	15
Great Lakes	35-39	Employed (full-time)		5
Great Lakes	35-39	Employed (full-time)	0	392
Great Lakes	35-39	Employed (part-time)		3
Great Lakes	35-39	Employed (part-time)	0	289
Great Lakes	35-39	Employed (part-time)	1	5
Great Lakes	40-44		0	17
Great Lakes	40-44	Employed (away from work)	0	24
Great Lakes	40-44	Employed (full-time)		8
Great Lakes	40-44	Employed (full-time)	0	529
Great Lakes	40-44	Employed (full-time)	1	7
Great Lakes	40-44	Employed (part-time)		8
Great Lakes	40-44	Employed (part-time)	0	363
Great Lakes	40-44	Employed (part-time)	1	6
Great Lakes	45-49			3
Great Lakes	45-49		0	25
Great Lakes	45-49	Employed (away from work)	0	26
Great Lakes	45-49	Employed (full-time)		7
Great Lakes	45-49	Employed (full-time)	0	579
Great Lakes	45-49	Employed (full-time)	1	3
Great Lakes	45-49	Employed (part-time)		7
Great Lakes	45-49	Employed (part-time)	0	399
Great Lakes	45-49	Employed (part-time)	1	7
Great Lakes	50-54		0	23
Great Lakes	50-54	Employed (away from work)	0	41
Great Lakes	50-54	Employed (full-time)		8
Great Lakes	50-54	Employed (full-time)	0	624
Great Lakes	50-54	Employed (full-time)	1	3
Great Lakes	50-54	Employed (part-time)		6
Great Lakes	50-54	Employed (part-time)	0	438
Great Lakes	50-54	Employed (part-time)	1	3
Great Lakes	55-59		0	18
Great Lakes	55-59	Employed (away from work)	0	50
Great Lakes	55-59	Employed (full-time)		7
Great Lakes	55-59	Employed (full-time)	0	583
Great Lakes	55-59	Employed (full-time)	1	6
Great Lakes	55-59	Employed (part-time)		10
Great Lakes	55-59	Employed (part-time)	0	454
Great Lakes	55-59	Employed (part-time)	1	11
Great Lakes	60-64		0	13
Great Lakes	60-64		1	3
Great Lakes	60-64	Employed (away from work)	0	50
Great Lakes	60-64	Employed (full-time)		5
Great Lakes	60-64	Employed (full-time)	0	380
Great Lakes	60-64	Employed (part-time)		4
Great Lakes	60-64	Employed (part-time)	0	399
Great Lakes	65-69		0	7
Great Lakes	65-69	Employed (away from work)	0	23
Great Lakes	65-69	Employed (full-time)		3
Great Lakes	65-69	Employed (full-time)	0	133
Great Lakes	65-69	Employed (part-time)		5
Great Lakes	65-69	Employed (part-time)	0	226
Great Lakes	65-69	Employed (part-time)	1	5
Great Lakes	70-74		0	3
Great Lakes	70-74		1	3
Great Lakes	70-74	Employed (away from work)	0	4
Great Lakes	70-74	Employed (full-time)	0	42
Great Lakes	70-74	Employed (part-time)	0	86
Great Lakes	75+		0	12
Great Lakes	75+		1	3
Great Lakes	75+	Employed (away from work)	0	3
Great Lakes	75+	Employed (full-time)	0	31
Great Lakes	75+	Employed (part-time)	0	30
Great Lakes	75+	Employed (part-time)	1	6
Kempsey - Nambucca	15-19		0	42
Kempsey - Nambucca	15-19	Employed (away from work)	0	43
Kempsey - Nambucca	15-19	Employed (full-time)	0	165
Kempsey - Nambucca	15-19	Employed (part-time)		9
Kempsey - Nambucca	15-19	Employed (part-time)	0	635
Kempsey - Nambucca	15-19	Employed (part-time)	1	7
Kempsey - Nambucca	20-24			5
Kempsey - Nambucca	20-24		0	39
Kempsey - Nambucca	20-24	Employed (away from work)	0	44
Kempsey - Nambucca	20-24	Employed (away from work)	1	3
Kempsey - Nambucca	20-24	Employed (full-time)		5
Kempsey - Nambucca	20-24	Employed (full-time)	0	520
Kempsey - Nambucca	20-24	Employed (full-time)	1	9
Kempsey - Nambucca	20-24	Employed (part-time)		5
Kempsey - Nambucca	20-24	Employed (part-time)	0	411
Kempsey - Nambucca	20-24	Employed (part-time)	1	7
Kempsey - Nambucca	25-29		0	35
Kempsey - Nambucca	25-29	Employed (away from work)	0	42
Kempsey - Nambucca	25-29	Employed (full-time)		7
Kempsey - Nambucca	25-29	Employed (full-time)	0	639
Kempsey - Nambucca	25-29	Employed (full-time)	1	3
Kempsey - Nambucca	25-29	Employed (part-time)		7
Kempsey - Nambucca	25-29	Employed (part-time)	0	354
Kempsey - Nambucca	25-29	Employed (part-time)	1	6
Kempsey - Nambucca	30-34		0	25
Kempsey - Nambucca	30-34	Employed (away from work)	0	61
Kempsey - Nambucca	30-34	Employed (away from work)	1	3
Kempsey - Nambucca	30-34	Employed (full-time)		13
Kempsey - Nambucca	30-34	Employed (full-time)	0	615
Kempsey - Nambucca	30-34	Employed (part-time)		12
Kempsey - Nambucca	30-34	Employed (part-time)	0	395
Kempsey - Nambucca	30-34	Employed (part-time)	1	10
Kempsey - Nambucca	35-39			3
Kempsey - Nambucca	35-39		0	38
Kempsey - Nambucca	35-39	Employed (away from work)	0	40
Kempsey - Nambucca	35-39	Employed (away from work)	1	3
Kempsey - Nambucca	35-39	Employed (full-time)		10
Kempsey - Nambucca	35-39	Employed (full-time)	0	714
Kempsey - Nambucca	35-39	Employed (full-time)	1	4
Kempsey - Nambucca	35-39	Employed (part-time)		16
Kempsey - Nambucca	35-39	Employed (part-time)	0	444
Kempsey - Nambucca	35-39	Employed (part-time)	1	12
Kempsey - Nambucca	40-44			3
Kempsey - Nambucca	40-44		0	36
Kempsey - Nambucca	40-44	Employed (away from work)	0	43
Kempsey - Nambucca	40-44	Employed (away from work)	1	4
Kempsey - Nambucca	40-44	Employed (full-time)		6
Kempsey - Nambucca	40-44	Employed (full-time)	0	942
Kempsey - Nambucca	40-44	Employed (full-time)	1	4
Kempsey - Nambucca	40-44	Employed (part-time)		10
Kempsey - Nambucca	40-44	Employed (part-time)	0	497
Kempsey - Nambucca	40-44	Employed (part-time)	1	14
Kempsey - Nambucca	45-49		0	31
Kempsey - Nambucca	45-49	Employed (away from work)	0	48
Kempsey - Nambucca	45-49	Employed (full-time)		14
Kempsey - Nambucca	45-49	Employed (full-time)	0	978
Kempsey - Nambucca	45-49	Employed (full-time)	1	4
Kempsey - Nambucca	45-49	Employed (part-time)		9
Kempsey - Nambucca	45-49	Employed (part-time)	0	553
Kempsey - Nambucca	45-49	Employed (part-time)	1	14
Kempsey - Nambucca	50-54			3
Kempsey - Nambucca	50-54		0	36
Kempsey - Nambucca	50-54	Employed (away from work)	0	63
Kempsey - Nambucca	50-54	Employed (away from work)	1	3
Kempsey - Nambucca	50-54	Employed (full-time)		11
Kempsey - Nambucca	50-54	Employed (full-time)	0	1041
Kempsey - Nambucca	50-54	Employed (full-time)	1	3
Kempsey - Nambucca	50-54	Employed (part-time)		12
Kempsey - Nambucca	50-54	Employed (part-time)	0	689
Kempsey - Nambucca	50-54	Employed (part-time)	1	15
Kempsey - Nambucca	55-59		0	34
Kempsey - Nambucca	55-59		1	3
Kempsey - Nambucca	55-59	Employed (away from work)	0	89
Kempsey - Nambucca	55-59	Employed (full-time)		13
Kempsey - Nambucca	55-59	Employed (full-time)	0	1006
Kempsey - Nambucca	55-59	Employed (full-time)	1	6
Kempsey - Nambucca	55-59	Employed (part-time)		10
Kempsey - Nambucca	55-59	Employed (part-time)	0	775
Kempsey - Nambucca	55-59	Employed (part-time)	1	19
Kempsey - Nambucca	60-64		0	25
Kempsey - Nambucca	60-64	Employed (away from work)		3
Kempsey - Nambucca	60-64	Employed (away from work)	0	68
Kempsey - Nambucca	60-64	Employed (away from work)	1	4
Kempsey - Nambucca	60-64	Employed (full-time)		11
Kempsey - Nambucca	60-64	Employed (full-time)	0	612
Kempsey - Nambucca	60-64	Employed (full-time)	1	4
Kempsey - Nambucca	60-64	Employed (part-time)		9
Kempsey - Nambucca	60-64	Employed (part-time)	0	576
Kempsey - Nambucca	60-64	Employed (part-time)	1	15
Kempsey - Nambucca	65-69		0	17
Kempsey - Nambucca	65-69	Employed (away from work)	0	35
Kempsey - Nambucca	65-69	Employed (full-time)		10
Kempsey - Nambucca	65-69	Employed (full-time)	0	258
Kempsey - Nambucca	65-69	Employed (full-time)	1	8
Kempsey - Nambucca	65-69	Employed (part-time)		13
Kempsey - Nambucca	65-69	Employed (part-time)	0	288
Kempsey - Nambucca	65-69	Employed (part-time)	1	7
Kempsey - Nambucca	70-74			3
Kempsey - Nambucca	70-74		0	15
Kempsey - Nambucca	70-74	Employed (away from work)	0	11
Kempsey - Nambucca	70-74	Employed (full-time)	0	84
Kempsey - Nambucca	70-74	Employed (full-time)	1	5
Kempsey - Nambucca	70-74	Employed (part-time)		3
Kempsey - Nambucca	70-74	Employed (part-time)	0	107
Kempsey - Nambucca	75+		0	13
Kempsey - Nambucca	75+		1	4
Kempsey - Nambucca	75+	Employed (away from work)	0	15
Kempsey - Nambucca	75+	Employed (full-time)		3
Kempsey - Nambucca	75+	Employed (full-time)	0	62
Kempsey - Nambucca	75+	Employed (full-time)	1	5
Kempsey - Nambucca	75+	Employed (part-time)	0	60
Kempsey - Nambucca	75+	Employed (part-time)	1	3
Lord Howe Island	15-19	Employed (part-time)	0	6
Lord Howe Island	20-24	Employed (away from work)	0	4
Lord Howe Island	20-24	Employed (full-time)	0	7
Lord Howe Island	20-24	Employed (part-time)	0	3
Lord Howe Island	25-29	Employed (full-time)	0	11
Lord Howe Island	25-29	Employed (part-time)	0	5
Lord Howe Island	30-34	Employed (away from work)	0	7
Lord Howe Island	30-34	Employed (full-time)	0	8
Lord Howe Island	30-34	Employed (part-time)	0	5
Lord Howe Island	35-39			3
Lord Howe Island	35-39	Employed (away from work)	0	3
Lord Howe Island	35-39	Employed (full-time)	0	14
Lord Howe Island	35-39	Employed (part-time)	0	7
Lord Howe Island	40-44	Employed (away from work)	0	3
Lord Howe Island	40-44	Employed (full-time)	0	13
Lord Howe Island	40-44	Employed (part-time)	0	9
Lord Howe Island	45-49	Employed (full-time)	0	11
Lord Howe Island	45-49	Employed (part-time)	0	3
Lord Howe Island	50-54	Employed (full-time)	0	17
Lord Howe Island	50-54	Employed (part-time)	0	10
Lord Howe Island	55-59	Employed (full-time)	0	10
Lord Howe Island	55-59	Employed (part-time)	0	5
Lord Howe Island	60-64	Employed (full-time)	0	9
Lord Howe Island	60-64	Employed (part-time)	0	9
Lord Howe Island	65-69	Employed (away from work)	0	3
Lord Howe Island	65-69	Employed (full-time)	0	5
Lord Howe Island	65-69	Employed (part-time)	0	6
Lord Howe Island	70-74	Employed (part-time)	0	3
Lord Howe Island	75+	Employed (part-time)	0	3
Port Macquarie	15-19			4
Port Macquarie	15-19		0	39
Port Macquarie	15-19	Employed (away from work)	0	111
Port Macquarie	15-19	Employed (away from work)	1	4
Port Macquarie	15-19	Employed (full-time)		5
Port Macquarie	15-19	Employed (full-time)	0	326
Port Macquarie	15-19	Employed (part-time)		7
Port Macquarie	15-19	Employed (part-time)	0	1283
Port Macquarie	15-19	Employed (part-time)	1	13
Port Macquarie	20-24			3
Port Macquarie	20-24		0	49
Port Macquarie	20-24	Employed (away from work)	0	61
Port Macquarie	20-24	Employed (away from work)	1	3
Port Macquarie	20-24	Employed (full-time)		13
Port Macquarie	20-24	Employed (full-time)	0	1023
Port Macquarie	20-24	Employed (full-time)	1	3
Port Macquarie	20-24	Employed (part-time)		5
Port Macquarie	20-24	Employed (part-time)	0	720
Port Macquarie	20-24	Employed (part-time)	1	15
Port Macquarie	25-29			3
Port Macquarie	25-29		0	39
Port Macquarie	25-29	Employed (away from work)	0	80
Port Macquarie	25-29	Employed (away from work)	1	3
Port Macquarie	25-29	Employed (full-time)		13
Port Macquarie	25-29	Employed (full-time)	0	1319
Port Macquarie	25-29	Employed (full-time)	1	4
Port Macquarie	25-29	Employed (part-time)		12
Port Macquarie	25-29	Employed (part-time)	0	677
Port Macquarie	25-29	Employed (part-time)	1	17
Port Macquarie	30-34			3
Port Macquarie	30-34		0	38
Port Macquarie	30-34	Employed (away from work)	0	112
Port Macquarie	30-34	Employed (full-time)		15
Port Macquarie	30-34	Employed (full-time)	0	1346
Port Macquarie	30-34	Employed (full-time)	1	8
Port Macquarie	30-34	Employed (part-time)		13
Port Macquarie	30-34	Employed (part-time)	0	733
Port Macquarie	30-34	Employed (part-time)	1	7
Port Macquarie	35-39			3
Port Macquarie	35-39		0	34
Port Macquarie	35-39	Employed (away from work)	0	88
Port Macquarie	35-39	Employed (full-time)		19
Port Macquarie	35-39	Employed (full-time)	0	1450
Port Macquarie	35-39	Employed (full-time)	1	12
Port Macquarie	35-39	Employed (part-time)		11
Port Macquarie	35-39	Employed (part-time)	0	859
Port Macquarie	35-39	Employed (part-time)	1	11
Port Macquarie	40-44			9
Port Macquarie	40-44		0	47
Port Macquarie	40-44	Employed (away from work)		3
Port Macquarie	40-44	Employed (away from work)	0	53
Port Macquarie	40-44	Employed (full-time)		16
Port Macquarie	40-44	Employed (full-time)	0	2010
Port Macquarie	40-44	Employed (full-time)	1	10
Port Macquarie	40-44	Employed (part-time)		19
Port Macquarie	40-44	Employed (part-time)	0	959
Port Macquarie	40-44	Employed (part-time)	1	13
Port Macquarie	45-49		0	58
Port Macquarie	45-49	Employed (away from work)	0	71
Port Macquarie	45-49	Employed (away from work)	1	3
Port Macquarie	45-49	Employed (full-time)		32
Port Macquarie	45-49	Employed (full-time)	0	2100
Port Macquarie	45-49	Employed (full-time)	1	10
Port Macquarie	45-49	Employed (part-time)		10
Port Macquarie	45-49	Employed (part-time)	0	1090
Port Macquarie	45-49	Employed (part-time)	1	30
Port Macquarie	50-54			3
Port Macquarie	50-54		0	43
Port Macquarie	50-54	Employed (away from work)		3
Port Macquarie	50-54	Employed (away from work)	0	102
Port Macquarie	50-54	Employed (away from work)	1	3
Port Macquarie	50-54	Employed (full-time)		33
Port Macquarie	50-54	Employed (full-time)	0	2050
Port Macquarie	50-54	Employed (full-time)	1	17
Port Macquarie	50-54	Employed (part-time)		16
Port Macquarie	50-54	Employed (part-time)	0	1143
Port Macquarie	50-54	Employed (part-time)	1	25
Port Macquarie	55-59		0	49
Port Macquarie	55-59		1	4
Port Macquarie	55-59	Employed (away from work)		4
Port Macquarie	55-59	Employed (away from work)	0	132
Port Macquarie	55-59	Employed (full-time)		21
Port Macquarie	55-59	Employed (full-time)	0	1885
Port Macquarie	55-59	Employed (full-time)	1	12
Port Macquarie	55-59	Employed (part-time)		14
Port Macquarie	55-59	Employed (part-time)	0	1163
Port Macquarie	55-59	Employed (part-time)	1	13
Port Macquarie	60-64			3
Port Macquarie	60-64		0	27
Port Macquarie	60-64	Employed (away from work)		3
Port Macquarie	60-64	Employed (away from work)	0	85
Port Macquarie	60-64	Employed (away from work)	1	6
Port Macquarie	60-64	Employed (full-time)		14
Port Macquarie	60-64	Employed (full-time)	0	1004
Port Macquarie	60-64	Employed (full-time)	1	9
Port Macquarie	60-64	Employed (part-time)		8
Port Macquarie	60-64	Employed (part-time)	0	964
Port Macquarie	60-64	Employed (part-time)	1	17
Port Macquarie	65-69		0	22
Port Macquarie	65-69	Employed (away from work)	0	39
Port Macquarie	65-69	Employed (full-time)		3
Port Macquarie	65-69	Employed (full-time)	0	348
Port Macquarie	65-69	Employed (full-time)	1	4
Port Macquarie	65-69	Employed (part-time)		7
Port Macquarie	65-69	Employed (part-time)	0	469
Port Macquarie	65-69	Employed (part-time)	1	3
Port Macquarie	70-74			3
Port Macquarie	70-74		0	16
Port Macquarie	70-74	Employed (away from work)	0	25
Port Macquarie	70-74	Employed (full-time)	0	94
Port Macquarie	70-74	Employed (part-time)	0	220
Port Macquarie	70-74	Employed (part-time)	1	6
Port Macquarie	75+			3
Port Macquarie	75+		0	21
Port Macquarie	75+	Employed (away from work)	0	9
Port Macquarie	75+	Employed (full-time)		4
Port Macquarie	75+	Employed (full-time)	0	45
Port Macquarie	75+	Employed (full-time)	1	3
Port Macquarie	75+	Employed (part-time)		3
Port Macquarie	75+	Employed (part-time)	0	99
Port Macquarie	75+	Employed (part-time)	1	3
Taree - Gloucester	15-19			3
Taree - Gloucester	15-19		0	41
Taree - Gloucester	15-19	Employed (away from work)	0	49
Taree - Gloucester	15-19	Employed (away from work)	1	3
Taree - Gloucester	15-19	Employed (full-time)		3
Taree - Gloucester	15-19	Employed (full-time)	0	172
Taree - Gloucester	15-19	Employed (full-time)	1	3
Taree - Gloucester	15-19	Employed (part-time)		3
Taree - Gloucester	15-19	Employed (part-time)	0	739
Taree - Gloucester	15-19	Employed (part-time)	1	10
Taree - Gloucester	20-24		0	35
Taree - Gloucester	20-24	Employed (away from work)	0	71
Taree - Gloucester	20-24	Employed (full-time)		5
Taree - Gloucester	20-24	Employed (full-time)	0	626
Taree - Gloucester	20-24	Employed (full-time)	1	3
Taree - Gloucester	20-24	Employed (part-time)	0	439
Taree - Gloucester	20-24	Employed (part-time)	1	14
Taree - Gloucester	25-29		0	13
Taree - Gloucester	25-29	Employed (away from work)		4
Taree - Gloucester	25-29	Employed (away from work)	0	54
Taree - Gloucester	25-29	Employed (away from work)	1	3
Taree - Gloucester	25-29	Employed (full-time)		10
Taree - Gloucester	25-29	Employed (full-time)	0	706
Taree - Gloucester	25-29	Employed (full-time)	1	4
Taree - Gloucester	25-29	Employed (part-time)	0	400
Taree - Gloucester	25-29	Employed (part-time)	1	16
Taree - Gloucester	30-34		0	19
Taree - Gloucester	30-34	Employed (away from work)	0	73
Taree - Gloucester	30-34	Employed (full-time)		10
Taree - Gloucester	30-34	Employed (full-time)	0	694
Taree - Gloucester	30-34	Employed (full-time)	1	9
Taree - Gloucester	30-34	Employed (part-time)		12
Taree - Gloucester	30-34	Employed (part-time)	0	436
Taree - Gloucester	30-34	Employed (part-time)	1	9
Taree - Gloucester	35-39		0	29
Taree - Gloucester	35-39	Employed (away from work)	0	48
Taree - Gloucester	35-39	Employed (full-time)		11
Taree - Gloucester	35-39	Employed (full-time)	0	700
Taree - Gloucester	35-39	Employed (full-time)	1	6
Taree - Gloucester	35-39	Employed (part-time)		11
Taree - Gloucester	35-39	Employed (part-time)	0	495
Taree - Gloucester	35-39	Employed (part-time)	1	7
Taree - Gloucester	40-44		0	25
Taree - Gloucester	40-44	Employed (away from work)	0	65
Taree - Gloucester	40-44	Employed (full-time)		21
Taree - Gloucester	40-44	Employed (full-time)	0	966
Taree - Gloucester	40-44	Employed (full-time)	1	3
Taree - Gloucester	40-44	Employed (part-time)		10
Taree - Gloucester	40-44	Employed (part-time)	0	598
Taree - Gloucester	40-44	Employed (part-time)	1	9
Taree - Gloucester	45-49		0	47
Taree - Gloucester	45-49		1	3
Taree - Gloucester	45-49	Employed (away from work)		3
Taree - Gloucester	45-49	Employed (away from work)	0	70
Taree - Gloucester	45-49	Employed (full-time)		17
Taree - Gloucester	45-49	Employed (full-time)	0	1172
Taree - Gloucester	45-49	Employed (full-time)	1	5
Taree - Gloucester	45-49	Employed (part-time)		11
Taree - Gloucester	45-49	Employed (part-time)	0	634
Taree - Gloucester	45-49	Employed (part-time)	1	13
Taree - Gloucester	50-54		0	41
