SA3_NAME16	Age	LabourForceStatus	workers
Richmond - Windsor	30-34		41
Richmond - Windsor	30-34	Employed (away from work)	64
Richmond - Windsor	30-34	Employed (full-time)	1110
Richmond - Windsor	30-34	Employed (part-time)	438
Richmond - Windsor	35-39		38
Richmond - Windsor	35-39	Employed (away from work)	40
Richmond - Windsor	35-39	Employed (full-time)	1125
Richmond - Windsor	35-39	Employed (part-time)	434
Richmond - Windsor	40-44		25
Richmond - Windsor	40-44	Employed (away from work)	36
Richmond - Windsor	40-44	Employed (full-time)	1256
Richmond - Windsor	40-44	Employed (part-time)	500
Richmond - Windsor	45-49		29
Richmond - Windsor	45-49	Employed (away from work)	49
Richmond - Windsor	45-49	Employed (full-time)	1306
Richmond - Windsor	45-49	Employed (part-time)	554
Richmond - Windsor	50-54		22
Richmond - Windsor	50-54	Employed (away from work)	35
Richmond - Windsor	50-54	Employed (full-time)	1302
Richmond - Windsor	50-54	Employed (part-time)	537
Richmond - Windsor	55-59		28
Richmond - Windsor	55-59	Employed (away from work)	56
Richmond - Windsor	55-59	Employed (full-time)	1149
Richmond - Windsor	55-59	Employed (part-time)	463
Richmond - Windsor	60-64		23
Richmond - Windsor	60-64	Employed (away from work)	35
Richmond - Windsor	60-64	Employed (full-time)	598
Richmond - Windsor	60-64	Employed (part-time)	364
Richmond - Windsor	65-69		5
Richmond - Windsor	65-69	Employed (away from work)	24
Richmond - Windsor	65-69	Employed (full-time)	221
Richmond - Windsor	65-69	Employed (part-time)	220
Richmond - Windsor	70-74		3
Richmond - Windsor	70-74	Employed (away from work)	6
Richmond - Windsor	70-74	Employed (full-time)	53
Richmond - Windsor	70-74	Employed (part-time)	95
Richmond - Windsor	75+		9
Richmond - Windsor	75+	Employed (full-time)	23
Richmond - Windsor	75+	Employed (part-time)	42
St Marys	15-19		38
St Marys	15-19	Employed (away from work)	35
St Marys	15-19	Employed (full-time)	238
St Marys	15-19	Employed (part-time)	645
St Marys	20-24		51
St Marys	20-24	Employed (away from work)	38
St Marys	20-24	Employed (full-time)	912
St Marys	20-24	Employed (part-time)	613
St Marys	25-29		57
St Marys	25-29	Employed (away from work)	38
St Marys	25-29	Employed (full-time)	1323
St Marys	25-29	Employed (part-time)	439
St Marys	30-34		47
St Marys	30-34	Employed (away from work)	55
St Marys	30-34	Employed (full-time)	1513
St Marys	30-34	Employed (part-time)	477
St Marys	35-39		49
St Marys	35-39	Employed (away from work)	53
St Marys	35-39	Employed (full-time)	1499
St Marys	35-39	Employed (part-time)	445
St Marys	40-44		46
St Marys	40-44	Employed (away from work)	36
St Marys	40-44	Employed (full-time)	1534
St Marys	40-44	Employed (part-time)	453
St Marys	45-49		45
St Marys	45-49	Employed (away from work)	45
St Marys	45-49	Employed (full-time)	1610
St Marys	45-49	Employed (part-time)	408
St Marys	50-54		36
St Marys	50-54	Employed (away from work)	49
St Marys	50-54	Employed (full-time)	1563
St Marys	50-54	Employed (part-time)	374
St Marys	55-59		26
St Marys	55-59	Employed (away from work)	48
St Marys	55-59	Employed (full-time)	1294
St Marys	55-59	Employed (part-time)	399
St Marys	60-64		24
St Marys	60-64	Employed (away from work)	41
St Marys	60-64	Employed (full-time)	760
St Marys	60-64	Employed (part-time)	308
St Marys	65-69		10
St Marys	65-69	Employed (away from work)	13
St Marys	65-69	Employed (full-time)	245
St Marys	65-69	Employed (part-time)	150
St Marys	70-74		3
St Marys	70-74	Employed (away from work)	4
St Marys	70-74	Employed (full-time)	62
St Marys	70-74	Employed (part-time)	59
St Marys	75+	Employed (away from work)	3
St Marys	75+	Employed (full-time)	20
St Marys	75+	Employed (part-time)	39
Auburn	15-19		68
Auburn	15-19	Employed (away from work)	54
Auburn	15-19	Employed (full-time)	335
Auburn	15-19	Employed (part-time)	866
Auburn	20-24		171
Auburn	20-24	Employed (away from work)	126
Auburn	20-24	Employed (full-time)	2509
Auburn	20-24	Employed (part-time)	1743
Auburn	25-29		183
Auburn	25-29	Employed (away from work)	154
Auburn	25-29	Employed (full-time)	5050
Auburn	25-29	Employed (part-time)	1412
Auburn	30-34		194
Auburn	30-34	Employed (away from work)	247
Auburn	30-34	Employed (full-time)	5886
Auburn	30-34	Employed (part-time)	1358
Auburn	35-39		129
Auburn	35-39	Employed (away from work)	156
Auburn	35-39	Employed (full-time)	5290
Auburn	35-39	Employed (part-time)	1260
Auburn	40-44		119
Auburn	40-44	Employed (away from work)	121
Auburn	40-44	Employed (full-time)	4993
Auburn	40-44	Employed (part-time)	1197
Auburn	45-49		108
Auburn	45-49	Employed (away from work)	93
Auburn	45-49	Employed (full-time)	4717
Auburn	45-49	Employed (part-time)	1092
Auburn	50-54		100
Auburn	50-54	Employed (away from work)	112
Auburn	50-54	Employed (full-time)	4565
Auburn	50-54	Employed (part-time)	939
Auburn	55-59		73
Auburn	55-59	Employed (away from work)	124
Auburn	55-59	Employed (full-time)	3487
Auburn	55-59	Employed (part-time)	889
Auburn	60-64		53
Auburn	60-64	Employed (away from work)	102
Auburn	60-64	Employed (full-time)	2061
Auburn	60-64	Employed (part-time)	673
Auburn	65-69		17
Auburn	65-69	Employed (away from work)	53
Auburn	65-69	Employed (full-time)	686
Auburn	65-69	Employed (part-time)	357
Auburn	70-74		14
Auburn	70-74	Employed (away from work)	7
Auburn	70-74	Employed (full-time)	176
Auburn	70-74	Employed (part-time)	125
Auburn	75+		17
Auburn	75+	Employed (away from work)	3
Auburn	75+	Employed (full-time)	48
Auburn	75+	Employed (part-time)	49
Carlingford	15-19		22
Carlingford	15-19	Employed (away from work)	29
Carlingford	15-19	Employed (full-time)	173
Carlingford	15-19	Employed (part-time)	538
Carlingford	20-24		44
Carlingford	20-24	Employed (away from work)	40
Carlingford	20-24	Employed (full-time)	758
Carlingford	20-24	Employed (part-time)	741
Carlingford	25-29		55
Carlingford	25-29	Employed (away from work)	61
Carlingford	25-29	Employed (full-time)	1401
Carlingford	25-29	Employed (part-time)	474
Carlingford	30-34		64
Carlingford	30-34	Employed (away from work)	85
Carlingford	30-34	Employed (full-time)	1590
Carlingford	30-34	Employed (part-time)	470
Carlingford	35-39		36
Carlingford	35-39	Employed (away from work)	63
Carlingford	35-39	Employed (full-time)	1621
Carlingford	35-39	Employed (part-time)	529
Carlingford	40-44		44
Carlingford	40-44	Employed (away from work)	35
Carlingford	40-44	Employed (full-time)	1590
Carlingford	40-44	Employed (part-time)	577
Carlingford	45-49		41
Carlingford	45-49	Employed (away from work)	36
Carlingford	45-49	Employed (full-time)	1623
Carlingford	45-49	Employed (part-time)	540
Carlingford	50-54		32
Carlingford	50-54	Employed (away from work)	40
Carlingford	50-54	Employed (full-time)	1723
Carlingford	50-54	Employed (part-time)	574
Carlingford	55-59		29
Carlingford	55-59	Employed (away from work)	43
Carlingford	55-59	Employed (full-time)	1358
Carlingford	55-59	Employed (part-time)	521
Carlingford	60-64		24
Carlingford	60-64	Employed (away from work)	38
Carlingford	60-64	Employed (full-time)	910
Carlingford	60-64	Employed (part-time)	406
Carlingford	65-69		8
Carlingford	65-69	Employed (away from work)	16
Carlingford	65-69	Employed (full-time)	298
Carlingford	65-69	Employed (part-time)	246
Carlingford	70-74		7
Carlingford	70-74	Employed (away from work)	9
Carlingford	70-74	Employed (full-time)	71
Carlingford	70-74	Employed (part-time)	87
Carlingford	75+		8
Carlingford	75+	Employed (away from work)	8
Carlingford	75+	Employed (full-time)	33
Carlingford	75+	Employed (part-time)	60
Merrylands - Guildford	15-19		95
Merrylands - Guildford	15-19	Employed (away from work)	46
Merrylands - Guildford	15-19	Employed (full-time)	480
Merrylands - Guildford	15-19	Employed (part-time)	1121
Merrylands - Guildford	20-24		179
Merrylands - Guildford	20-24	Employed (away from work)	74
Merrylands - Guildford	20-24	Employed (full-time)	2343
Merrylands - Guildford	20-24	Employed (part-time)	1630
Merrylands - Guildford	25-29		160
Merrylands - Guildford	25-29	Employed (away from work)	142
Merrylands - Guildford	25-29	Employed (full-time)	3802
Merrylands - Guildford	25-29	Employed (part-time)	1351
Merrylands - Guildford	30-34		150
Merrylands - Guildford	30-34	Employed (away from work)	179
Merrylands - Guildford	30-34	Employed (full-time)	4258
Merrylands - Guildford	30-34	Employed (part-time)	1411
Merrylands - Guildford	35-39		136
Merrylands - Guildford	35-39	Employed (away from work)	137
Merrylands - Guildford	35-39	Employed (full-time)	4171
Merrylands - Guildford	35-39	Employed (part-time)	1363
Merrylands - Guildford	40-44		118
Merrylands - Guildford	40-44	Employed (away from work)	103
Merrylands - Guildford	40-44	Employed (full-time)	4216
Merrylands - Guildford	40-44	Employed (part-time)	1331
Merrylands - Guildford	45-49		143
Merrylands - Guildford	45-49	Employed (away from work)	81
Merrylands - Guildford	45-49	Employed (full-time)	4358
Merrylands - Guildford	45-49	Employed (part-time)	1218
Merrylands - Guildford	50-54		100
Merrylands - Guildford	50-54	Employed (away from work)	106
Merrylands - Guildford	50-54	Employed (full-time)	4293
Merrylands - Guildford	50-54	Employed (part-time)	1128
Merrylands - Guildford	55-59		75
Merrylands - Guildford	55-59	Employed (away from work)	89
Merrylands - Guildford	55-59	Employed (full-time)	3694
Merrylands - Guildford	55-59	Employed (part-time)	1057
Merrylands - Guildford	60-64		57
Merrylands - Guildford	60-64	Employed (away from work)	97
Merrylands - Guildford	60-64	Employed (full-time)	2277
Merrylands - Guildford	60-64	Employed (part-time)	788
Merrylands - Guildford	65-69		25
Merrylands - Guildford	65-69	Employed (away from work)	40
Merrylands - Guildford	65-69	Employed (full-time)	778
Merrylands - Guildford	65-69	Employed (part-time)	458
Merrylands - Guildford	70-74		5
Merrylands - Guildford	70-74	Employed (away from work)	25
Merrylands - Guildford	70-74	Employed (full-time)	179
Merrylands - Guildford	70-74	Employed (part-time)	189
Merrylands - Guildford	75+		8
Merrylands - Guildford	75+	Employed (away from work)	3
Merrylands - Guildford	75+	Employed (full-time)	55
Merrylands - Guildford	75+	Employed (part-time)	77
Parramatta	15-19		114
Parramatta	15-19	Employed (away from work)	128
Parramatta	15-19	Employed (full-time)	606
Parramatta	15-19	Employed (part-time)	2237
Parramatta	20-24		275
Parramatta	20-24	Employed (away from work)	213
Parramatta	20-24	Employed (full-time)	4489
Parramatta	20-24	Employed (part-time)	3489
Parramatta	25-29		311
Parramatta	25-29	Employed (away from work)	396
Parramatta	25-29	Employed (full-time)	8289
Parramatta	25-29	Employed (part-time)	2368
Parramatta	30-34		287
Parramatta	30-34	Employed (away from work)	685
Parramatta	30-34	Employed (full-time)	8745
Parramatta	30-34	Employed (part-time)	2713
Parramatta	35-39		222
Parramatta	35-39	Employed (away from work)	454
Parramatta	35-39	Employed (full-time)	7967
Parramatta	35-39	Employed (part-time)	2784
Parramatta	40-44		193
Parramatta	40-44	Employed (away from work)	271
Parramatta	40-44	Employed (full-time)	7835
Parramatta	40-44	Employed (part-time)	2532
Parramatta	45-49		188
Parramatta	45-49	Employed (away from work)	210
Parramatta	45-49	Employed (full-time)	7441
Parramatta	45-49	Employed (part-time)	2251
Parramatta	50-54		160
Parramatta	50-54	Employed (away from work)	230
Parramatta	50-54	Employed (full-time)	7202
Parramatta	50-54	Employed (part-time)	1945
Parramatta	55-59		108
Parramatta	55-59	Employed (away from work)	246
Parramatta	55-59	Employed (full-time)	6001
Parramatta	55-59	Employed (part-time)	1790
Parramatta	60-64		83
Parramatta	60-64	Employed (away from work)	211
Parramatta	60-64	Employed (full-time)	3502
Parramatta	60-64	Employed (part-time)	1439
Parramatta	65-69		33
Parramatta	65-69	Employed (away from work)	117
Parramatta	65-69	Employed (full-time)	1226
Parramatta	65-69	Employed (part-time)	854
Parramatta	70-74		9
Parramatta	70-74	Employed (away from work)	32
Parramatta	70-74	Employed (full-time)	268
Parramatta	70-74	Employed (part-time)	394
Parramatta	75+		18
Parramatta	75+	Employed (away from work)	12
Parramatta	75+	Employed (full-time)	65
Parramatta	75+	Employed (part-time)	157
Pennant Hills - Epping	15-19		4
Pennant Hills - Epping	15-19	Employed (away from work)	12
Pennant Hills - Epping	15-19	Employed (full-time)	67
Pennant Hills - Epping	15-19	Employed (part-time)	464
Pennant Hills - Epping	20-24		22
Pennant Hills - Epping	20-24	Employed (away from work)	26
Pennant Hills - Epping	20-24	Employed (full-time)	368
Pennant Hills - Epping	20-24	Employed (part-time)	603
Pennant Hills - Epping	25-29		24
Pennant Hills - Epping	25-29	Employed (away from work)	21
Pennant Hills - Epping	25-29	Employed (full-time)	641
Pennant Hills - Epping	25-29	Employed (part-time)	323
Pennant Hills - Epping	30-34		23
Pennant Hills - Epping	30-34	Employed (away from work)	50
Pennant Hills - Epping	30-34	Employed (full-time)	751
Pennant Hills - Epping	30-34	Employed (part-time)	286
Pennant Hills - Epping	35-39		21
Pennant Hills - Epping	35-39	Employed (away from work)	38
Pennant Hills - Epping	35-39	Employed (full-time)	671
Pennant Hills - Epping	35-39	Employed (part-time)	364
Pennant Hills - Epping	40-44		20
Pennant Hills - Epping	40-44	Employed (away from work)	19
Pennant Hills - Epping	40-44	Employed (full-time)	663
Pennant Hills - Epping	40-44	Employed (part-time)	356
Pennant Hills - Epping	45-49		13
Pennant Hills - Epping	45-49	Employed (away from work)	6
Pennant Hills - Epping	45-49	Employed (full-time)	711
Pennant Hills - Epping	45-49	Employed (part-time)	400
Pennant Hills - Epping	50-54		10
Pennant Hills - Epping	50-54	Employed (away from work)	26
Pennant Hills - Epping	50-54	Employed (full-time)	687
Pennant Hills - Epping	50-54	Employed (part-time)	393
Pennant Hills - Epping	55-59		17
Pennant Hills - Epping	55-59	Employed (away from work)	23
Pennant Hills - Epping	55-59	Employed (full-time)	626
Pennant Hills - Epping	55-59	Employed (part-time)	383
Pennant Hills - Epping	60-64		3
Pennant Hills - Epping	60-64	Employed (away from work)	33
Pennant Hills - Epping	60-64	Employed (full-time)	379
Pennant Hills - Epping	60-64	Employed (part-time)	344
Pennant Hills - Epping	65-69		3
Pennant Hills - Epping	65-69	Employed (away from work)	20
Pennant Hills - Epping	65-69	Employed (full-time)	144
Pennant Hills - Epping	65-69	Employed (part-time)	222
Pennant Hills - Epping	70-74		6
Pennant Hills - Epping	70-74	Employed (away from work)	5
Pennant Hills - Epping	70-74	Employed (full-time)	42
Pennant Hills - Epping	70-74	Employed (part-time)	111
Pennant Hills - Epping	75+		4
Pennant Hills - Epping	75+	Employed (away from work)	5
Pennant Hills - Epping	75+	Employed (full-time)	18
Pennant Hills - Epping	75+	Employed (part-time)	73
Ryde - Hunters Hill	15-19		95
Ryde - Hunters Hill	15-19	Employed (away from work)	124
Ryde - Hunters Hill	15-19	Employed (full-time)	402
Ryde - Hunters Hill	15-19	Employed (part-time)	2253
Ryde - Hunters Hill	20-24		216
Ryde - Hunters Hill	20-24	Employed (away from work)	191
Ryde - Hunters Hill	20-24	Employed (full-time)	3302
Ryde - Hunters Hill	20-24	Employed (part-time)	3779
Ryde - Hunters Hill	25-29		249
Ryde - Hunters Hill	25-29	Employed (away from work)	241
Ryde - Hunters Hill	25-29	Employed (full-time)	7173
Ryde - Hunters Hill	25-29	Employed (part-time)	2109
Ryde - Hunters Hill	30-34		195
Ryde - Hunters Hill	30-34	Employed (away from work)	505
Ryde - Hunters Hill	30-34	Employed (full-time)	9277
Ryde - Hunters Hill	30-34	Employed (part-time)	2080
Ryde - Hunters Hill	35-39		164
Ryde - Hunters Hill	35-39	Employed (away from work)	392
Ryde - Hunters Hill	35-39	Employed (full-time)	9123
Ryde - Hunters Hill	35-39	Employed (part-time)	2133
Ryde - Hunters Hill	40-44		131
Ryde - Hunters Hill	40-44	Employed (away from work)	227
Ryde - Hunters Hill	40-44	Employed (full-time)	9027
Ryde - Hunters Hill	40-44	Employed (part-time)	2071
Ryde - Hunters Hill	45-49		138
Ryde - Hunters Hill	45-49	Employed (away from work)	143
Ryde - Hunters Hill	45-49	Employed (full-time)	7928
Ryde - Hunters Hill	45-49	Employed (part-time)	1947
Ryde - Hunters Hill	50-54		108
Ryde - Hunters Hill	50-54	Employed (away from work)	134
Ryde - Hunters Hill	50-54	Employed (full-time)	6964
Ryde - Hunters Hill	50-54	Employed (part-time)	1804
Ryde - Hunters Hill	55-59		103
Ryde - Hunters Hill	55-59	Employed (away from work)	150
Ryde - Hunters Hill	55-59	Employed (full-time)	5142
Ryde - Hunters Hill	55-59	Employed (part-time)	1717
Ryde - Hunters Hill	60-64		84
Ryde - Hunters Hill	60-64	Employed (away from work)	126
Ryde - Hunters Hill	60-64	Employed (full-time)	2754
Ryde - Hunters Hill	60-64	Employed (part-time)	1405
Ryde - Hunters Hill	65-69		26
Ryde - Hunters Hill	65-69	Employed (away from work)	61
Ryde - Hunters Hill	65-69	Employed (full-time)	998
Ryde - Hunters Hill	65-69	Employed (part-time)	868
Ryde - Hunters Hill	70-74		10
Ryde - Hunters Hill	70-74	Employed (away from work)	31
Ryde - Hunters Hill	70-74	Employed (full-time)	258
Ryde - Hunters Hill	70-74	Employed (part-time)	333
Ryde - Hunters Hill	75+		27
Ryde - Hunters Hill	75+	Employed (away from work)	17
Ryde - Hunters Hill	75+	Employed (full-time)	68
Ryde - Hunters Hill	75+	Employed (part-time)	218
Bringelly - Green Valley	15-19		35
Bringelly - Green Valley	15-19	Employed (away from work)	49
Bringelly - Green Valley	15-19	Employed (full-time)	240
Bringelly - Green Valley	15-19	Employed (part-time)	705
Bringelly - Green Valley	20-24		42
Bringelly - Green Valley	20-24	Employed (away from work)	34
Bringelly - Green Valley	20-24	Employed (full-time)	879
Bringelly - Green Valley	20-24	Employed (part-time)	671
Bringelly - Green Valley	25-29		50
Bringelly - Green Valley	25-29	Employed (away from work)	62
Bringelly - Green Valley	25-29	Employed (full-time)	1177
Bringelly - Green Valley	25-29	Employed (part-time)	444
Bringelly - Green Valley	30-34		48
Bringelly - Green Valley	30-34	Employed (away from work)	87
Bringelly - Green Valley	30-34	Employed (full-time)	1100
Bringelly - Green Valley	30-34	Employed (part-time)	553
Bringelly - Green Valley	35-39		52
Bringelly - Green Valley	35-39	Employed (away from work)	49
Bringelly - Green Valley	35-39	Employed (full-time)	1057
Bringelly - Green Valley	35-39	Employed (part-time)	566
