SA3_NAME16	Age	EmploymentStatus	Sex	workers
Great Lakes	65-69	Owner managers of incorporated enterprises	M	38
Great Lakes	65-69	Owner managers of unincorporated enterprises	F	25
Great Lakes	65-69	Owner managers of unincorporated enterprises	M	46
Great Lakes	70-74		F	5
Great Lakes	70-74		M	3
Great Lakes	70-74	Contributing family workers	F	7
Great Lakes	70-74	Contributing family workers	M	12
Great Lakes	70-74	Employee	F	24
Great Lakes	70-74	Employee	M	24
Great Lakes	70-74	Owner managers of incorporated enterprises	F	4
Great Lakes	70-74	Owner managers of incorporated enterprises	M	16
Great Lakes	70-74	Owner managers of unincorporated enterprises	F	17
Great Lakes	70-74	Owner managers of unincorporated enterprises	M	17
Great Lakes	75+		F	4
Great Lakes	75+		M	7
Great Lakes	75+	Contributing family workers	F	3
Great Lakes	75+	Contributing family workers	M	16
Great Lakes	75+	Employee	F	9
Great Lakes	75+	Employee	M	5
Great Lakes	75+	Owner managers of incorporated enterprises	F	4
Great Lakes	75+	Owner managers of incorporated enterprises	M	12
Great Lakes	75+	Owner managers of unincorporated enterprises	F	3
Great Lakes	75+	Owner managers of unincorporated enterprises	M	17
Kempsey - Nambucca	15-19		F	18
Kempsey - Nambucca	15-19		M	14
Kempsey - Nambucca	15-19	Contributing family workers	F	7
Kempsey - Nambucca	15-19	Contributing family workers	M	8
Kempsey - Nambucca	15-19	Employee	F	439
Kempsey - Nambucca	15-19	Employee	M	425
Kempsey - Nambucca	15-19	Owner managers of unincorporated enterprises	F	3
Kempsey - Nambucca	15-19	Owner managers of unincorporated enterprises	M	3
Kempsey - Nambucca	20-24		F	8
Kempsey - Nambucca	20-24		M	11
Kempsey - Nambucca	20-24	Contributing family workers	F	7
Kempsey - Nambucca	20-24	Contributing family workers	M	6
Kempsey - Nambucca	20-24	Employee	F	470
Kempsey - Nambucca	20-24	Employee	M	529
Kempsey - Nambucca	20-24	Owner managers of incorporated enterprises	M	4
Kempsey - Nambucca	20-24	Owner managers of unincorporated enterprises	F	9
Kempsey - Nambucca	20-24	Owner managers of unincorporated enterprises	M	12
Kempsey - Nambucca	25-29		F	8
Kempsey - Nambucca	25-29		M	11
Kempsey - Nambucca	25-29	Contributing family workers	F	13
Kempsey - Nambucca	25-29	Contributing family workers	M	4
Kempsey - Nambucca	25-29	Employee	F	460
Kempsey - Nambucca	25-29	Employee	M	522
Kempsey - Nambucca	25-29	Owner managers of incorporated enterprises	F	10
Kempsey - Nambucca	25-29	Owner managers of incorporated enterprises	M	12
Kempsey - Nambucca	25-29	Owner managers of unincorporated enterprises	F	19
Kempsey - Nambucca	25-29	Owner managers of unincorporated enterprises	M	44
Kempsey - Nambucca	30-34		F	6
Kempsey - Nambucca	30-34		M	9
Kempsey - Nambucca	30-34	Contributing family workers	F	14
Kempsey - Nambucca	30-34	Contributing family workers	M	12
Kempsey - Nambucca	30-34	Employee	F	458
Kempsey - Nambucca	30-34	Employee	M	516
Kempsey - Nambucca	30-34	Owner managers of incorporated enterprises	F	9
Kempsey - Nambucca	30-34	Owner managers of incorporated enterprises	M	23
Kempsey - Nambucca	30-34	Owner managers of unincorporated enterprises	F	44
Kempsey - Nambucca	30-34	Owner managers of unincorporated enterprises	M	43
Kempsey - Nambucca	35-39		F	11
Kempsey - Nambucca	35-39		M	11
Kempsey - Nambucca	35-39	Contributing family workers	F	14
Kempsey - Nambucca	35-39	Contributing family workers	M	15
Kempsey - Nambucca	35-39	Employee	F	520
Kempsey - Nambucca	35-39	Employee	M	514
Kempsey - Nambucca	35-39	Owner managers of incorporated enterprises	F	20
Kempsey - Nambucca	35-39	Owner managers of incorporated enterprises	M	36
Kempsey - Nambucca	35-39	Owner managers of unincorporated enterprises	F	65
Kempsey - Nambucca	35-39	Owner managers of unincorporated enterprises	M	66
Kempsey - Nambucca	40-44		F	12
Kempsey - Nambucca	40-44		M	11
Kempsey - Nambucca	40-44	Contributing family workers	F	14
Kempsey - Nambucca	40-44	Contributing family workers	M	12
Kempsey - Nambucca	40-44	Employee	F	640
Kempsey - Nambucca	40-44	Employee	M	586
Kempsey - Nambucca	40-44	Owner managers of incorporated enterprises	F	31
Kempsey - Nambucca	40-44	Owner managers of incorporated enterprises	M	49
Kempsey - Nambucca	40-44	Owner managers of unincorporated enterprises	F	76
Kempsey - Nambucca	40-44	Owner managers of unincorporated enterprises	M	113
Kempsey - Nambucca	45-49		F	17
Kempsey - Nambucca	45-49		M	16
Kempsey - Nambucca	45-49	Contributing family workers	F	19
Kempsey - Nambucca	45-49	Contributing family workers	M	16
Kempsey - Nambucca	45-49	Employee	F	714
Kempsey - Nambucca	45-49	Employee	M	575
Kempsey - Nambucca	45-49	Owner managers of incorporated enterprises	F	44
Kempsey - Nambucca	45-49	Owner managers of incorporated enterprises	M	67
Kempsey - Nambucca	45-49	Owner managers of unincorporated enterprises	F	87
Kempsey - Nambucca	45-49	Owner managers of unincorporated enterprises	M	109
Kempsey - Nambucca	50-54		F	11
Kempsey - Nambucca	50-54		M	12
Kempsey - Nambucca	50-54	Contributing family workers	F	19
Kempsey - Nambucca	50-54	Contributing family workers	M	24
Kempsey - Nambucca	50-54	Employee	F	862
Kempsey - Nambucca	50-54	Employee	M	616
Kempsey - Nambucca	50-54	Owner managers of incorporated enterprises	F	39
Kempsey - Nambucca	50-54	Owner managers of incorporated enterprises	M	66
Kempsey - Nambucca	50-54	Owner managers of unincorporated enterprises	F	99
Kempsey - Nambucca	50-54	Owner managers of unincorporated enterprises	M	134
Kempsey - Nambucca	55-59		F	13
Kempsey - Nambucca	55-59		M	18
Kempsey - Nambucca	55-59	Contributing family workers	F	24
Kempsey - Nambucca	55-59	Contributing family workers	M	30
Kempsey - Nambucca	55-59	Employee	F	864
Kempsey - Nambucca	55-59	Employee	M	618
Kempsey - Nambucca	55-59	Owner managers of incorporated enterprises	F	50
Kempsey - Nambucca	55-59	Owner managers of incorporated enterprises	M	70
Kempsey - Nambucca	55-59	Owner managers of unincorporated enterprises	F	105
Kempsey - Nambucca	55-59	Owner managers of unincorporated enterprises	M	165
Kempsey - Nambucca	60-64		F	12
Kempsey - Nambucca	60-64		M	15
Kempsey - Nambucca	60-64	Contributing family workers	F	35
Kempsey - Nambucca	60-64	Contributing family workers	M	40
Kempsey - Nambucca	60-64	Employee	F	469
Kempsey - Nambucca	60-64	Employee	M	412
Kempsey - Nambucca	60-64	Owner managers of incorporated enterprises	F	32
Kempsey - Nambucca	60-64	Owner managers of incorporated enterprises	M	65
Kempsey - Nambucca	60-64	Owner managers of unincorporated enterprises	F	85
Kempsey - Nambucca	60-64	Owner managers of unincorporated enterprises	M	157
Kempsey - Nambucca	65-69		F	11
Kempsey - Nambucca	65-69		M	11
Kempsey - Nambucca	65-69	Contributing family workers	F	42
Kempsey - Nambucca	65-69	Contributing family workers	M	52
Kempsey - Nambucca	65-69	Employee	F	160
Kempsey - Nambucca	65-69	Employee	M	158
Kempsey - Nambucca	65-69	Owner managers of incorporated enterprises	F	20
Kempsey - Nambucca	65-69	Owner managers of incorporated enterprises	M	37
Kempsey - Nambucca	65-69	Owner managers of unincorporated enterprises	F	41
Kempsey - Nambucca	65-69	Owner managers of unincorporated enterprises	M	121
Kempsey - Nambucca	70-74		M	3
Kempsey - Nambucca	70-74	Contributing family workers	F	14
Kempsey - Nambucca	70-74	Contributing family workers	M	27
Kempsey - Nambucca	70-74	Employee	F	38
Kempsey - Nambucca	70-74	Employee	M	42
Kempsey - Nambucca	70-74	Owner managers of incorporated enterprises	F	9
Kempsey - Nambucca	70-74	Owner managers of incorporated enterprises	M	13
Kempsey - Nambucca	70-74	Owner managers of unincorporated enterprises	F	26
Kempsey - Nambucca	70-74	Owner managers of unincorporated enterprises	M	50
Kempsey - Nambucca	75+		F	4
Kempsey - Nambucca	75+		M	3
Kempsey - Nambucca	75+	Contributing family workers	F	26
Kempsey - Nambucca	75+	Contributing family workers	M	36
Kempsey - Nambucca	75+	Employee	F	19
Kempsey - Nambucca	75+	Employee	M	17
Kempsey - Nambucca	75+	Owner managers of incorporated enterprises	F	4
Kempsey - Nambucca	75+	Owner managers of incorporated enterprises	M	10
Kempsey - Nambucca	75+	Owner managers of unincorporated enterprises	F	8
Kempsey - Nambucca	75+	Owner managers of unincorporated enterprises	M	36
Lord Howe Island	15-19	Employee	F	4
Lord Howe Island	20-24	Employee	F	11
Lord Howe Island	20-24	Employee	M	4
Lord Howe Island	25-29	Employee	F	10
Lord Howe Island	25-29	Employee	M	12
Lord Howe Island	30-34	Employee	F	7
Lord Howe Island	30-34	Employee	M	6
Lord Howe Island	30-34	Owner managers of unincorporated enterprises	M	3
Lord Howe Island	35-39	Employee	F	13
Lord Howe Island	35-39	Employee	M	17
Lord Howe Island	35-39	Owner managers of unincorporated enterprises	F	3
Lord Howe Island	35-39	Owner managers of unincorporated enterprises	M	3
Lord Howe Island	40-44	Employee	F	6
Lord Howe Island	40-44	Employee	M	10
Lord Howe Island	45-49	Employee	F	4
Lord Howe Island	45-49	Employee	M	10
Lord Howe Island	45-49	Owner managers of unincorporated enterprises	M	3
Lord Howe Island	50-54	Employee	F	6
Lord Howe Island	50-54	Employee	M	7
Lord Howe Island	50-54	Owner managers of incorporated enterprises	F	5
Lord Howe Island	50-54	Owner managers of incorporated enterprises	M	8
Lord Howe Island	50-54	Owner managers of unincorporated enterprises	M	3
Lord Howe Island	55-59	Employee	F	9
Lord Howe Island	55-59	Employee	M	4
Lord Howe Island	55-59	Owner managers of incorporated enterprises	F	3
Lord Howe Island	60-64	Employee	F	3
Lord Howe Island	60-64	Employee	M	8
Lord Howe Island	60-64	Owner managers of incorporated enterprises	M	3
Lord Howe Island	65-69	Employee	F	7
Lord Howe Island	65-69	Employee	M	3
Lord Howe Island	65-69	Owner managers of incorporated enterprises	F	3
Lord Howe Island	70-74	Employee	M	3
Lord Howe Island	75+	Owner managers of incorporated enterprises	M	3
Port Macquarie	15-19		F	15
Port Macquarie	15-19		M	19
Port Macquarie	15-19	Contributing family workers	F	3
Port Macquarie	15-19	Contributing family workers	M	4
Port Macquarie	15-19	Employee	F	972
Port Macquarie	15-19	Employee	M	773
Port Macquarie	15-19	Owner managers of unincorporated enterprises	F	3
Port Macquarie	15-19	Owner managers of unincorporated enterprises	M	5
Port Macquarie	20-24		F	4
Port Macquarie	20-24		M	16
Port Macquarie	20-24	Contributing family workers	F	6
Port Macquarie	20-24	Contributing family workers	M	3
Port Macquarie	20-24	Employee	F	906
Port Macquarie	20-24	Employee	M	904
Port Macquarie	20-24	Owner managers of incorporated enterprises	F	7
Port Macquarie	20-24	Owner managers of incorporated enterprises	M	4
Port Macquarie	20-24	Owner managers of unincorporated enterprises	F	15
Port Macquarie	20-24	Owner managers of unincorporated enterprises	M	38
Port Macquarie	25-29		F	6
Port Macquarie	25-29		M	13
Port Macquarie	25-29	Contributing family workers	F	11
Port Macquarie	25-29	Contributing family workers	M	10
Port Macquarie	25-29	Employee	F	1014
Port Macquarie	25-29	Employee	M	960
Port Macquarie	25-29	Owner managers of incorporated enterprises	F	17
Port Macquarie	25-29	Owner managers of incorporated enterprises	M	30
Port Macquarie	25-29	Owner managers of unincorporated enterprises	F	43
Port Macquarie	25-29	Owner managers of unincorporated enterprises	M	82
Port Macquarie	30-34		F	11
Port Macquarie	30-34		M	13
Port Macquarie	30-34	Contributing family workers	F	21
Port Macquarie	30-34	Contributing family workers	M	11
Port Macquarie	30-34	Employee	F	972
Port Macquarie	30-34	Employee	M	929
Port Macquarie	30-34	Owner managers of incorporated enterprises	F	44
Port Macquarie	30-34	Owner managers of incorporated enterprises	M	79
Port Macquarie	30-34	Owner managers of unincorporated enterprises	F	99
Port Macquarie	30-34	Owner managers of unincorporated enterprises	M	99
Port Macquarie	35-39		F	11
Port Macquarie	35-39		M	20
Port Macquarie	35-39	Contributing family workers	F	16
Port Macquarie	35-39	Contributing family workers	M	12
Port Macquarie	35-39	Employee	F	1079
Port Macquarie	35-39	Employee	M	931
Port Macquarie	35-39	Owner managers of incorporated enterprises	F	64
Port Macquarie	35-39	Owner managers of incorporated enterprises	M	116
Port Macquarie	35-39	Owner managers of unincorporated enterprises	F	106
Port Macquarie	35-39	Owner managers of unincorporated enterprises	M	143
Port Macquarie	40-44		F	20
Port Macquarie	40-44		M	14
Port Macquarie	40-44	Contributing family workers	F	29
Port Macquarie	40-44	Contributing family workers	M	13
Port Macquarie	40-44	Employee	F	1397
Port Macquarie	40-44	Employee	M	1061
Port Macquarie	40-44	Owner managers of incorporated enterprises	F	78
Port Macquarie	40-44	Owner managers of incorporated enterprises	M	152
Port Macquarie	40-44	Owner managers of unincorporated enterprises	F	157
Port Macquarie	40-44	Owner managers of unincorporated enterprises	M	214
Port Macquarie	45-49		F	16
Port Macquarie	45-49		M	16
Port Macquarie	45-49	Contributing family workers	F	33
Port Macquarie	45-49	Contributing family workers	M	17
Port Macquarie	45-49	Employee	F	1584
Port Macquarie	45-49	Employee	M	1118
Port Macquarie	45-49	Owner managers of incorporated enterprises	F	96
Port Macquarie	45-49	Owner managers of incorporated enterprises	M	169
Port Macquarie	45-49	Owner managers of unincorporated enterprises	F	148
Port Macquarie	45-49	Owner managers of unincorporated enterprises	M	219
Port Macquarie	50-54		F	20
Port Macquarie	50-54		M	18
Port Macquarie	50-54	Contributing family workers	F	37
Port Macquarie	50-54	Contributing family workers	M	28
Port Macquarie	50-54	Employee	F	1533
Port Macquarie	50-54	Employee	M	1117
Port Macquarie	50-54	Owner managers of incorporated enterprises	F	114
Port Macquarie	50-54	Owner managers of incorporated enterprises	M	182
Port Macquarie	50-54	Owner managers of unincorporated enterprises	F	159
Port Macquarie	50-54	Owner managers of unincorporated enterprises	M	225
Port Macquarie	55-59		F	21
Port Macquarie	55-59		M	19
Port Macquarie	55-59	Contributing family workers	F	40
Port Macquarie	55-59	Contributing family workers	M	31
Port Macquarie	55-59	Employee	F	1486
Port Macquarie	55-59	Employee	M	1016
Port Macquarie	55-59	Owner managers of incorporated enterprises	F	79
Port Macquarie	55-59	Owner managers of incorporated enterprises	M	171
Port Macquarie	55-59	Owner managers of unincorporated enterprises	F	169
Port Macquarie	55-59	Owner managers of unincorporated enterprises	M	263
Port Macquarie	60-64		F	10
Port Macquarie	60-64		M	22
Port Macquarie	60-64	Contributing family workers	F	48
Port Macquarie	60-64	Contributing family workers	M	52
Port Macquarie	60-64	Employee	F	838
Port Macquarie	60-64	Employee	M	622
Port Macquarie	60-64	Owner managers of incorporated enterprises	F	53
Port Macquarie	60-64	Owner managers of incorporated enterprises	M	134
Port Macquarie	60-64	Owner managers of unincorporated enterprises	F	122
Port Macquarie	60-64	Owner managers of unincorporated enterprises	M	240
Port Macquarie	65-69		F	10
Port Macquarie	65-69		M	3
Port Macquarie	65-69	Contributing family workers	F	27
Port Macquarie	65-69	Contributing family workers	M	48
Port Macquarie	65-69	Employee	F	262
Port Macquarie	65-69	Employee	M	239
Port Macquarie	65-69	Owner managers of incorporated enterprises	F	34
Port Macquarie	65-69	Owner managers of incorporated enterprises	M	95
Port Macquarie	65-69	Owner managers of unincorporated enterprises	F	53
Port Macquarie	65-69	Owner managers of unincorporated enterprises	M	126
Port Macquarie	70-74		F	3
Port Macquarie	70-74		M	6
Port Macquarie	70-74	Contributing family workers	F	23
Port Macquarie	70-74	Contributing family workers	M	21
Port Macquarie	70-74	Employee	F	78
Port Macquarie	70-74	Employee	M	67
Port Macquarie	70-74	Owner managers of incorporated enterprises	F	13
Port Macquarie	70-74	Owner managers of incorporated enterprises	M	41
Port Macquarie	70-74	Owner managers of unincorporated enterprises	F	34
Port Macquarie	70-74	Owner managers of unincorporated enterprises	M	77
Port Macquarie	75+		F	5
Port Macquarie	75+		M	11
Port Macquarie	75+	Contributing family workers	F	14
Port Macquarie	75+	Contributing family workers	M	31
Port Macquarie	75+	Employee	F	19
Port Macquarie	75+	Employee	M	39
Port Macquarie	75+	Owner managers of incorporated enterprises	F	3
Port Macquarie	75+	Owner managers of incorporated enterprises	M	19
Port Macquarie	75+	Owner managers of unincorporated enterprises	F	17
Port Macquarie	75+	Owner managers of unincorporated enterprises	M	33
Taree - Gloucester	15-19		F	19
Taree - Gloucester	15-19		M	11
Taree - Gloucester	15-19	Contributing family workers	F	12
Taree - Gloucester	15-19	Contributing family workers	M	5
Taree - Gloucester	15-19	Employee	F	499
Taree - Gloucester	15-19	Employee	M	490
Taree - Gloucester	15-19	Owner managers of unincorporated enterprises	M	3
Taree - Gloucester	20-24		F	12
Taree - Gloucester	20-24		M	10
Taree - Gloucester	20-24	Contributing family workers	F	4
Taree - Gloucester	20-24	Contributing family workers	M	3
Taree - Gloucester	20-24	Employee	F	566
Taree - Gloucester	20-24	Employee	M	562
Taree - Gloucester	20-24	Owner managers of incorporated enterprises	M	3
Taree - Gloucester	20-24	Owner managers of unincorporated enterprises	F	11
Taree - Gloucester	20-24	Owner managers of unincorporated enterprises	M	16
Taree - Gloucester	25-29		F	6
