SA4_NAME16	Age	LabourForceStatus	Sex	workers
No usual address (NSW)	30-34		F	99
No usual address (NSW)	30-34		M	309
No usual address (NSW)	30-34	Employed (away from work)	F	287
No usual address (NSW)	30-34	Employed (away from work)	M	350
No usual address (NSW)	30-34	Employed (full-time)	F	1080
No usual address (NSW)	30-34	Employed (full-time)	M	8677
No usual address (NSW)	30-34	Employed (part-time)	F	1789
No usual address (NSW)	30-34	Employed (part-time)	M	2515
No usual address (NSW)	35-39		F	79
No usual address (NSW)	35-39		M	249
No usual address (NSW)	35-39	Employed (away from work)	F	242
No usual address (NSW)	35-39	Employed (away from work)	M	306
No usual address (NSW)	35-39	Employed (full-time)	F	958
No usual address (NSW)	35-39	Employed (full-time)	M	8373
No usual address (NSW)	35-39	Employed (part-time)	F	1945
No usual address (NSW)	35-39	Employed (part-time)	M	2494
No usual address (NSW)	40-44		F	120
No usual address (NSW)	40-44		M	225
No usual address (NSW)	40-44	Employed (away from work)	F	163
No usual address (NSW)	40-44	Employed (away from work)	M	356
No usual address (NSW)	40-44	Employed (full-time)	F	1175
No usual address (NSW)	40-44	Employed (full-time)	M	8678
No usual address (NSW)	40-44	Employed (part-time)	F	2456
No usual address (NSW)	40-44	Employed (part-time)	M	2844
No usual address (NSW)	45-49		F	116
No usual address (NSW)	45-49		M	274
No usual address (NSW)	45-49	Employed (away from work)	F	171
No usual address (NSW)	45-49	Employed (away from work)	M	388
No usual address (NSW)	45-49	Employed (full-time)	F	1258
No usual address (NSW)	45-49	Employed (full-time)	M	8304
No usual address (NSW)	45-49	Employed (part-time)	F	2670
No usual address (NSW)	45-49	Employed (part-time)	M	2958
No usual address (NSW)	50-54		F	107
No usual address (NSW)	50-54		M	252
No usual address (NSW)	50-54	Employed (away from work)	F	227
No usual address (NSW)	50-54	Employed (away from work)	M	441
No usual address (NSW)	50-54	Employed (full-time)	F	1253
No usual address (NSW)	50-54	Employed (full-time)	M	7894
No usual address (NSW)	50-54	Employed (part-time)	F	2838
No usual address (NSW)	50-54	Employed (part-time)	M	3209
No usual address (NSW)	55-59		F	105
No usual address (NSW)	55-59		M	194
No usual address (NSW)	55-59	Employed (away from work)	F	217
No usual address (NSW)	55-59	Employed (away from work)	M	472
No usual address (NSW)	55-59	Employed (full-time)	F	971
No usual address (NSW)	55-59	Employed (full-time)	M	6239
No usual address (NSW)	55-59	Employed (part-time)	F	2608
No usual address (NSW)	55-59	Employed (part-time)	M	3353
No usual address (NSW)	60-64		F	63
No usual address (NSW)	60-64		M	133
No usual address (NSW)	60-64	Employed (away from work)	F	177
No usual address (NSW)	60-64	Employed (away from work)	M	384
No usual address (NSW)	60-64	Employed (full-time)	F	454
No usual address (NSW)	60-64	Employed (full-time)	M	3712
No usual address (NSW)	60-64	Employed (part-time)	F	1679
No usual address (NSW)	60-64	Employed (part-time)	M	3068
No usual address (NSW)	65-69		F	35
No usual address (NSW)	65-69		M	80
No usual address (NSW)	65-69	Employed (away from work)	F	87
No usual address (NSW)	65-69	Employed (away from work)	M	221
No usual address (NSW)	65-69	Employed (full-time)	F	146
No usual address (NSW)	65-69	Employed (full-time)	M	1359
No usual address (NSW)	65-69	Employed (part-time)	F	793
No usual address (NSW)	65-69	Employed (part-time)	M	1700
No usual address (NSW)	70-74		F	17
No usual address (NSW)	70-74		M	39
No usual address (NSW)	70-74	Employed (away from work)	F	33
No usual address (NSW)	70-74	Employed (away from work)	M	82
No usual address (NSW)	70-74	Employed (full-time)	F	37
No usual address (NSW)	70-74	Employed (full-time)	M	319
No usual address (NSW)	70-74	Employed (part-time)	F	263
No usual address (NSW)	70-74	Employed (part-time)	M	711
No usual address (NSW)	75+		F	42
No usual address (NSW)	75+		M	56
No usual address (NSW)	75+	Employed (away from work)	F	29
No usual address (NSW)	75+	Employed (away from work)	M	45
No usual address (NSW)	75+	Employed (full-time)	F	20
No usual address (NSW)	75+	Employed (full-time)	M	105
No usual address (NSW)	75+	Employed (part-time)	F	97
No usual address (NSW)	75+	Employed (part-time)	M	297
Ballarat	15-19		F	57
Ballarat	15-19		M	66
Ballarat	15-19	Employed (away from work)	F	77
Ballarat	15-19	Employed (away from work)	M	50
Ballarat	15-19	Employed (full-time)	F	185
Ballarat	15-19	Employed (full-time)	M	445
Ballarat	15-19	Employed (part-time)	F	1674
Ballarat	15-19	Employed (part-time)	M	1113
Ballarat	20-24		F	84
Ballarat	20-24		M	86
Ballarat	20-24	Employed (away from work)	F	141
Ballarat	20-24	Employed (away from work)	M	68
Ballarat	20-24	Employed (full-time)	F	1168
Ballarat	20-24	Employed (full-time)	M	1569
Ballarat	20-24	Employed (part-time)	F	1676
Ballarat	20-24	Employed (part-time)	M	1055
Ballarat	25-29		F	40
Ballarat	25-29		M	52
Ballarat	25-29	Employed (away from work)	F	171
Ballarat	25-29	Employed (away from work)	M	56
Ballarat	25-29	Employed (full-time)	F	1501
Ballarat	25-29	Employed (full-time)	M	2169
Ballarat	25-29	Employed (part-time)	F	1155
Ballarat	25-29	Employed (part-time)	M	564
Ballarat	30-34		F	38
Ballarat	30-34		M	64
Ballarat	30-34	Employed (away from work)	F	262
Ballarat	30-34	Employed (away from work)	M	68
Ballarat	30-34	Employed (full-time)	F	1076
Ballarat	30-34	Employed (full-time)	M	2247
Ballarat	30-34	Employed (part-time)	F	1449
Ballarat	30-34	Employed (part-time)	M	346
Ballarat	35-39		F	44
Ballarat	35-39		M	43
Ballarat	35-39	Employed (away from work)	F	171
Ballarat	35-39	Employed (away from work)	M	60
Ballarat	35-39	Employed (full-time)	F	1040
Ballarat	35-39	Employed (full-time)	M	2302
Ballarat	35-39	Employed (part-time)	F	1682
Ballarat	35-39	Employed (part-time)	M	342
Ballarat	40-44		F	50
Ballarat	40-44		M	49
Ballarat	40-44	Employed (away from work)	F	123
Ballarat	40-44	Employed (away from work)	M	72
Ballarat	40-44	Employed (full-time)	F	1359
Ballarat	40-44	Employed (full-time)	M	2523
Ballarat	40-44	Employed (part-time)	F	1831
Ballarat	40-44	Employed (part-time)	M	445
Ballarat	45-49		F	38
Ballarat	45-49		M	68
Ballarat	45-49	Employed (away from work)	F	95
Ballarat	45-49	Employed (away from work)	M	69
Ballarat	45-49	Employed (full-time)	F	1607
Ballarat	45-49	Employed (full-time)	M	2482
Ballarat	45-49	Employed (part-time)	F	1823
Ballarat	45-49	Employed (part-time)	M	429
Ballarat	50-54		F	54
Ballarat	50-54		M	63
Ballarat	50-54	Employed (away from work)	F	149
Ballarat	50-54	Employed (away from work)	M	90
Ballarat	50-54	Employed (full-time)	F	1682
Ballarat	50-54	Employed (full-time)	M	2521
Ballarat	50-54	Employed (part-time)	F	1758
Ballarat	50-54	Employed (part-time)	M	472
Ballarat	55-59		F	39
Ballarat	55-59		M	46
Ballarat	55-59	Employed (away from work)	F	153
Ballarat	55-59	Employed (away from work)	M	129
Ballarat	55-59	Employed (full-time)	F	1398
Ballarat	55-59	Employed (full-time)	M	2238
Ballarat	55-59	Employed (part-time)	F	1626
Ballarat	55-59	Employed (part-time)	M	571
Ballarat	60-64		F	38
Ballarat	60-64		M	45
Ballarat	60-64	Employed (away from work)	F	139
Ballarat	60-64	Employed (away from work)	M	120
Ballarat	60-64	Employed (full-time)	F	712
Ballarat	60-64	Employed (full-time)	M	1442
Ballarat	60-64	Employed (part-time)	F	1186
Ballarat	60-64	Employed (part-time)	M	643
Ballarat	65-69		F	21
Ballarat	65-69		M	27
Ballarat	65-69	Employed (away from work)	F	65
Ballarat	65-69	Employed (away from work)	M	65
Ballarat	65-69	Employed (full-time)	F	222
Ballarat	65-69	Employed (full-time)	M	511
Ballarat	65-69	Employed (part-time)	F	513
Ballarat	65-69	Employed (part-time)	M	487
Ballarat	70-74		F	8
Ballarat	70-74		M	14
Ballarat	70-74	Employed (away from work)	F	23
Ballarat	70-74	Employed (away from work)	M	19
Ballarat	70-74	Employed (full-time)	F	56
Ballarat	70-74	Employed (full-time)	M	189
Ballarat	70-74	Employed (part-time)	F	153
Ballarat	70-74	Employed (part-time)	M	210
Ballarat	75+		F	13
Ballarat	75+		M	24
Ballarat	75+	Employed (away from work)	F	8
Ballarat	75+	Employed (away from work)	M	26
Ballarat	75+	Employed (full-time)	F	27
Ballarat	75+	Employed (full-time)	M	110
Ballarat	75+	Employed (part-time)	F	67
Ballarat	75+	Employed (part-time)	M	138
Bendigo	15-19		F	52
Bendigo	15-19		M	60
Bendigo	15-19	Employed (away from work)	F	88
Bendigo	15-19	Employed (away from work)	M	62
Bendigo	15-19	Employed (full-time)	F	218
Bendigo	15-19	Employed (full-time)	M	407
Bendigo	15-19	Employed (part-time)	F	1610
Bendigo	15-19	Employed (part-time)	M	1205
Bendigo	20-24		F	56
Bendigo	20-24		M	79
Bendigo	20-24	Employed (away from work)	F	124
Bendigo	20-24	Employed (away from work)	M	66
Bendigo	20-24	Employed (full-time)	F	1138
Bendigo	20-24	Employed (full-time)	M	1792
Bendigo	20-24	Employed (part-time)	F	1624
Bendigo	20-24	Employed (part-time)	M	954
Bendigo	25-29		F	40
Bendigo	25-29		M	46
Bendigo	25-29	Employed (away from work)	F	183
Bendigo	25-29	Employed (away from work)	M	58
Bendigo	25-29	Employed (full-time)	F	1531
Bendigo	25-29	Employed (full-time)	M	2352
Bendigo	25-29	Employed (part-time)	F	1069
Bendigo	25-29	Employed (part-time)	M	470
Bendigo	30-34		F	38
Bendigo	30-34		M	45
Bendigo	30-34	Employed (away from work)	F	234
Bendigo	30-34	Employed (away from work)	M	79
Bendigo	30-34	Employed (full-time)	F	1097
Bendigo	30-34	Employed (full-time)	M	2401
Bendigo	30-34	Employed (part-time)	F	1400
Bendigo	30-34	Employed (part-time)	M	421
Bendigo	35-39		F	31
Bendigo	35-39		M	48
Bendigo	35-39	Employed (away from work)	F	180
Bendigo	35-39	Employed (away from work)	M	71
Bendigo	35-39	Employed (full-time)	F	1040
Bendigo	35-39	Employed (full-time)	M	2274
Bendigo	35-39	Employed (part-time)	F	1570
Bendigo	35-39	Employed (part-time)	M	392
Bendigo	40-44		F	50
Bendigo	40-44		M	42
Bendigo	40-44	Employed (away from work)	F	110
Bendigo	40-44	Employed (away from work)	M	79
Bendigo	40-44	Employed (full-time)	F	1356
Bendigo	40-44	Employed (full-time)	M	2458
Bendigo	40-44	Employed (part-time)	F	1744
Bendigo	40-44	Employed (part-time)	M	421
Bendigo	45-49		F	39
Bendigo	45-49		M	57
Bendigo	45-49	Employed (away from work)	F	99
Bendigo	45-49	Employed (away from work)	M	91
Bendigo	45-49	Employed (full-time)	F	1617
Bendigo	45-49	Employed (full-time)	M	2569
Bendigo	45-49	Employed (part-time)	F	1847
Bendigo	45-49	Employed (part-time)	M	463
Bendigo	50-54		F	44
Bendigo	50-54		M	56
Bendigo	50-54	Employed (away from work)	F	161
Bendigo	50-54	Employed (away from work)	M	98
Bendigo	50-54	Employed (full-time)	F	1671
Bendigo	50-54	Employed (full-time)	M	2525
Bendigo	50-54	Employed (part-time)	F	1734
Bendigo	50-54	Employed (part-time)	M	466
Bendigo	55-59		F	56
Bendigo	55-59		M	47
Bendigo	55-59	Employed (away from work)	F	142
Bendigo	55-59	Employed (away from work)	M	131
Bendigo	55-59	Employed (full-time)	F	1407
Bendigo	55-59	Employed (full-time)	M	2279
Bendigo	55-59	Employed (part-time)	F	1687
Bendigo	55-59	Employed (part-time)	M	644
Bendigo	60-64		F	35
Bendigo	60-64		M	41
Bendigo	60-64	Employed (away from work)	F	143
Bendigo	60-64	Employed (away from work)	M	123
Bendigo	60-64	Employed (full-time)	F	755
Bendigo	60-64	Employed (full-time)	M	1499
Bendigo	60-64	Employed (part-time)	F	1197
Bendigo	60-64	Employed (part-time)	M	722
Bendigo	65-69		F	31
Bendigo	65-69		M	18
Bendigo	65-69	Employed (away from work)	F	74
Bendigo	65-69	Employed (away from work)	M	70
Bendigo	65-69	Employed (full-time)	F	219
Bendigo	65-69	Employed (full-time)	M	512
Bendigo	65-69	Employed (part-time)	F	514
Bendigo	65-69	Employed (part-time)	M	477
Bendigo	70-74		F	10
Bendigo	70-74		M	9
Bendigo	70-74	Employed (away from work)	F	23
Bendigo	70-74	Employed (away from work)	M	18
Bendigo	70-74	Employed (full-time)	F	61
Bendigo	70-74	Employed (full-time)	M	163
Bendigo	70-74	Employed (part-time)	F	190
Bendigo	70-74	Employed (part-time)	M	205
Bendigo	75+		F	13
Bendigo	75+		M	25
Bendigo	75+	Employed (away from work)	F	3
Bendigo	75+	Employed (away from work)	M	17
Bendigo	75+	Employed (full-time)	F	43
Bendigo	75+	Employed (full-time)	M	119
Bendigo	75+	Employed (part-time)	F	101
Bendigo	75+	Employed (part-time)	M	146
Geelong	15-19		F	123
Geelong	15-19		M	78
Geelong	15-19	Employed (away from work)	F	164
Geelong	15-19	Employed (away from work)	M	126
Geelong	15-19	Employed (full-time)	F	253
Geelong	15-19	Employed (full-time)	M	623
Geelong	15-19	Employed (part-time)	F	3083
Geelong	15-19	Employed (part-time)	M	2175
Geelong	20-24		F	133
Geelong	20-24		M	144
Geelong	20-24	Employed (away from work)	F	201
Geelong	20-24	Employed (away from work)	M	131
Geelong	20-24	Employed (full-time)	F	2003
Geelong	20-24	Employed (full-time)	M	2656
Geelong	20-24	Employed (part-time)	F	3103
Geelong	20-24	Employed (part-time)	M	2183
Geelong	25-29		F	82
Geelong	25-29		M	119
Geelong	25-29	Employed (away from work)	F	322
Geelong	25-29	Employed (away from work)	M	106
Geelong	25-29	Employed (full-time)	F	3314
Geelong	25-29	Employed (full-time)	M	3968
Geelong	25-29	Employed (part-time)	F	1968
Geelong	25-29	Employed (part-time)	M	987
Geelong	30-34		F	65
Geelong	30-34		M	110
Geelong	30-34	Employed (away from work)	F	500
Geelong	30-34	Employed (away from work)	M	108
Geelong	30-34	Employed (full-time)	F	2562
Geelong	30-34	Employed (full-time)	M	4557
Geelong	30-34	Employed (part-time)	F	2555
Geelong	30-34	Employed (part-time)	M	725
Geelong	35-39		F	62
Geelong	35-39		M	82
Geelong	35-39	Employed (away from work)	F	312
Geelong	35-39	Employed (away from work)	M	123
Geelong	35-39	Employed (full-time)	F	2069
Geelong	35-39	Employed (full-time)	M	4387
Geelong	35-39	Employed (part-time)	F	3093
Geelong	35-39	Employed (part-time)	M	674
Geelong	40-44		F	81
Geelong	40-44		M	86
Geelong	40-44	Employed (away from work)	F	216
Geelong	40-44	Employed (away from work)	M	115
Geelong	40-44	Employed (full-time)	F	2490
Geelong	40-44	Employed (full-time)	M	4735
Geelong	40-44	Employed (part-time)	F	3658
Geelong	40-44	Employed (part-time)	M	685
Geelong	45-49		F	75
Geelong	45-49		M	114
Geelong	45-49	Employed (away from work)	F	183
Geelong	45-49	Employed (away from work)	M	134
Geelong	45-49	Employed (full-time)	F	2860
Geelong	45-49	Employed (full-time)	M	4468
Geelong	45-49	Employed (part-time)	F	3372
Geelong	45-49	Employed (part-time)	M	714
Geelong	50-54		F	75
Geelong	50-54		M	77
Geelong	50-54	Employed (away from work)	F	207
Geelong	50-54	Employed (away from work)	M	136
Geelong	50-54	Employed (full-time)	F	2897
Geelong	50-54	Employed (full-time)	M	4229
Geelong	50-54	Employed (part-time)	F	3128
Geelong	50-54	Employed (part-time)	M	746
Geelong	55-59		F	71
Geelong	55-59		M	84
Geelong	55-59	Employed (away from work)	F	259
Geelong	55-59	Employed (away from work)	M	159
Geelong	55-59	Employed (full-time)	F	2257
Geelong	55-59	Employed (full-time)	M	3725
Geelong	55-59	Employed (part-time)	F	2912
Geelong	55-59	Employed (part-time)	M	944
Geelong	60-64		F	46
Geelong	60-64		M	62
Geelong	60-64	Employed (away from work)	F	167
Geelong	60-64	Employed (away from work)	M	196
Geelong	60-64	Employed (full-time)	F	1090
Geelong	60-64	Employed (full-time)	M	2242
Geelong	60-64	Employed (part-time)	F	2092
Geelong	60-64	Employed (part-time)	M	1128
Geelong	65-69		F	28
Geelong	65-69		M	24
Geelong	65-69	Employed (away from work)	F	99
Geelong	65-69	Employed (away from work)	M	76
Geelong	65-69	Employed (full-time)	F	298
Geelong	65-69	Employed (full-time)	M	764
Geelong	65-69	Employed (part-time)	F	869
Geelong	65-69	Employed (part-time)	M	832
Geelong	70-74		F	20
Geelong	70-74		M	18
Geelong	70-74	Employed (away from work)	F	23
Geelong	70-74	Employed (away from work)	M	39
Geelong	70-74	Employed (full-time)	F	70
Geelong	70-74	Employed (full-time)	M	211
Geelong	70-74	Employed (part-time)	F	270
Geelong	70-74	Employed (part-time)	M	384
Geelong	75+		F	25
Geelong	75+		M	32
Geelong	75+	Employed (away from work)	F	13
Geelong	75+	Employed (away from work)	M	15
Geelong	75+	Employed (full-time)	F	32
Geelong	75+	Employed (full-time)	M	112
Geelong	75+	Employed (part-time)	F	94
Geelong	75+	Employed (part-time)	M	206
Hume	15-19		F	71
Hume	15-19		M	62
Hume	15-19	Employed (away from work)	F	103
Hume	15-19	Employed (away from work)	M	75
Hume	15-19	Employed (full-time)	F	328
Hume	15-19	Employed (full-time)	M	836
Hume	15-19	Employed (part-time)	F	1651
Hume	15-19	Employed (part-time)	M	1199
Hume	20-24		F	68
Hume	20-24		M	97
Hume	20-24	Employed (away from work)	F	123
Hume	20-24	Employed (away from work)	M	84
Hume	20-24	Employed (full-time)	F	1276
Hume	20-24	Employed (full-time)	M	2385
Hume	20-24	Employed (part-time)	F	1160
Hume	20-24	Employed (part-time)	M	697
Hume	25-29		F	47
Hume	25-29		M	71
Hume	25-29	Employed (away from work)	F	159
Hume	25-29	Employed (away from work)	M	79
Hume	25-29	Employed (full-time)	F	1451
Hume	25-29	Employed (full-time)	M	2466
Hume	25-29	Employed (part-time)	F	1012
Hume	25-29	Employed (part-time)	M	438
Hume	30-34		F	48
Hume	30-34		M	68
Hume	30-34	Employed (away from work)	F	232
Hume	30-34	Employed (away from work)	M	80
Hume	30-34	Employed (full-time)	F	1140
Hume	30-34	Employed (full-time)	M	2583
Hume	30-34	Employed (part-time)	F	1359
Hume	30-34	Employed (part-time)	M	381
Hume	35-39		F	41
Hume	35-39		M	65
Hume	35-39	Employed (away from work)	F	139
Hume	35-39	Employed (away from work)	M	77
Hume	35-39	Employed (full-time)	F	1146
Hume	35-39	Employed (full-time)	M	2538
Hume	35-39	Employed (part-time)	F	1556
Hume	35-39	Employed (part-time)	M	346
Hume	40-44		F	58
Hume	40-44		M	76
Hume	40-44	Employed (away from work)	F	103
Hume	40-44	Employed (away from work)	M	96
Hume	40-44	Employed (full-time)	F	1531
Hume	40-44	Employed (full-time)	M	2813
Hume	40-44	Employed (part-time)	F	1823
Hume	40-44	Employed (part-time)	M	453
Hume	45-49		F	62
Hume	45-49		M	56
Hume	45-49	Employed (away from work)	F	116
Hume	45-49	Employed (away from work)	M	90
Hume	45-49	Employed (full-time)	F	1812
Hume	45-49	Employed (full-time)	M	3038
Hume	45-49	Employed (part-time)	F	1911
Hume	45-49	Employed (part-time)	M	455
Hume	50-54		F	55
Hume	50-54		M	77
Hume	50-54	Employed (away from work)	F	160
Hume	50-54	Employed (away from work)	M	116
Hume	50-54	Employed (full-time)	F	1958
Hume	50-54	Employed (full-time)	M	3141
