SA4_NAME16	Age	LabourForceStatus	workers
Melbourne - Inner South	35-39	Employed (part-time)	4745
Melbourne - Inner South	40-44		241
Melbourne - Inner South	40-44	Employed (away from work)	316
Melbourne - Inner South	40-44	Employed (full-time)	10237
Melbourne - Inner South	40-44	Employed (part-time)	5469
Melbourne - Inner South	45-49		233
Melbourne - Inner South	45-49	Employed (away from work)	319
Melbourne - Inner South	45-49	Employed (full-time)	11015
Melbourne - Inner South	45-49	Employed (part-time)	5922
Melbourne - Inner South	50-54		221
Melbourne - Inner South	50-54	Employed (away from work)	298
Melbourne - Inner South	50-54	Employed (full-time)	10249
Melbourne - Inner South	50-54	Employed (part-time)	5130
Melbourne - Inner South	55-59		179
Melbourne - Inner South	55-59	Employed (away from work)	363
Melbourne - Inner South	55-59	Employed (full-time)	8376
Melbourne - Inner South	55-59	Employed (part-time)	4759
Melbourne - Inner South	60-64		138
Melbourne - Inner South	60-64	Employed (away from work)	317
Melbourne - Inner South	60-64	Employed (full-time)	5101
Melbourne - Inner South	60-64	Employed (part-time)	4135
Melbourne - Inner South	65-69		76
Melbourne - Inner South	65-69	Employed (away from work)	192
Melbourne - Inner South	65-69	Employed (full-time)	1989
Melbourne - Inner South	65-69	Employed (part-time)	2823
Melbourne - Inner South	70-74		42
Melbourne - Inner South	70-74	Employed (away from work)	87
Melbourne - Inner South	70-74	Employed (full-time)	535
Melbourne - Inner South	70-74	Employed (part-time)	1273
Melbourne - Inner South	75+		54
Melbourne - Inner South	75+	Employed (away from work)	39
Melbourne - Inner South	75+	Employed (full-time)	234
Melbourne - Inner South	75+	Employed (part-time)	655
Melbourne - North East	15-19		216
Melbourne - North East	15-19	Employed (away from work)	257
Melbourne - North East	15-19	Employed (full-time)	888
Melbourne - North East	15-19	Employed (part-time)	6952
Melbourne - North East	20-24		361
Melbourne - North East	20-24	Employed (away from work)	383
Melbourne - North East	20-24	Employed (full-time)	5607
Melbourne - North East	20-24	Employed (part-time)	7674
Melbourne - North East	25-29		377
Melbourne - North East	25-29	Employed (away from work)	533
Melbourne - North East	25-29	Employed (full-time)	10333
Melbourne - North East	25-29	Employed (part-time)	4516
Melbourne - North East	30-34		339
Melbourne - North East	30-34	Employed (away from work)	801
Melbourne - North East	30-34	Employed (full-time)	10227
Melbourne - North East	30-34	Employed (part-time)	4762
Melbourne - North East	35-39		277
Melbourne - North East	35-39	Employed (away from work)	532
Melbourne - North East	35-39	Employed (full-time)	8871
Melbourne - North East	35-39	Employed (part-time)	5054
Melbourne - North East	40-44		276
Melbourne - North East	40-44	Employed (away from work)	373
Melbourne - North East	40-44	Employed (full-time)	9289
Melbourne - North East	40-44	Employed (part-time)	5690
Melbourne - North East	45-49		304
Melbourne - North East	45-49	Employed (away from work)	354
Melbourne - North East	45-49	Employed (full-time)	9989
Melbourne - North East	45-49	Employed (part-time)	5551
Melbourne - North East	50-54		251
Melbourne - North East	50-54	Employed (away from work)	370
Melbourne - North East	50-54	Employed (full-time)	9343
Melbourne - North East	50-54	Employed (part-time)	4925
Melbourne - North East	55-59		205
Melbourne - North East	55-59	Employed (away from work)	401
Melbourne - North East	55-59	Employed (full-time)	7832
Melbourne - North East	55-59	Employed (part-time)	4579
Melbourne - North East	60-64		135
Melbourne - North East	60-64	Employed (away from work)	350
Melbourne - North East	60-64	Employed (full-time)	4660
Melbourne - North East	60-64	Employed (part-time)	3660
Melbourne - North East	65-69		85
Melbourne - North East	65-69	Employed (away from work)	186
Melbourne - North East	65-69	Employed (full-time)	1620
Melbourne - North East	65-69	Employed (part-time)	1959
Melbourne - North East	70-74		26
Melbourne - North East	70-74	Employed (away from work)	51
Melbourne - North East	70-74	Employed (full-time)	398
Melbourne - North East	70-74	Employed (part-time)	788
Melbourne - North East	75+		39
Melbourne - North East	75+	Employed (away from work)	34
Melbourne - North East	75+	Employed (full-time)	158
Melbourne - North East	75+	Employed (part-time)	375
Melbourne - North West	15-19		194
Melbourne - North West	15-19	Employed (away from work)	186
Melbourne - North West	15-19	Employed (full-time)	978
Melbourne - North West	15-19	Employed (part-time)	4832
Melbourne - North West	20-24		403
Melbourne - North West	20-24	Employed (away from work)	311
Melbourne - North West	20-24	Employed (full-time)	6257
Melbourne - North West	20-24	Employed (part-time)	5780
Melbourne - North West	25-29		458
Melbourne - North West	25-29	Employed (away from work)	487
Melbourne - North West	25-29	Employed (full-time)	10844
Melbourne - North West	25-29	Employed (part-time)	3851
Melbourne - North West	30-34		374
Melbourne - North West	30-34	Employed (away from work)	626
Melbourne - North West	30-34	Employed (full-time)	11724
Melbourne - North West	30-34	Employed (part-time)	3982
Melbourne - North West	35-39		324
Melbourne - North West	35-39	Employed (away from work)	498
Melbourne - North West	35-39	Employed (full-time)	10582
Melbourne - North West	35-39	Employed (part-time)	4077
Melbourne - North West	40-44		290
Melbourne - North West	40-44	Employed (away from work)	388
Melbourne - North West	40-44	Employed (full-time)	10991
Melbourne - North West	40-44	Employed (part-time)	4427
Melbourne - North West	45-49		324
Melbourne - North West	45-49	Employed (away from work)	340
Melbourne - North West	45-49	Employed (full-time)	11410
Melbourne - North West	45-49	Employed (part-time)	4441
Melbourne - North West	50-54		278
Melbourne - North West	50-54	Employed (away from work)	390
Melbourne - North West	50-54	Employed (full-time)	10638
Melbourne - North West	50-54	Employed (part-time)	3876
Melbourne - North West	55-59		221
Melbourne - North West	55-59	Employed (away from work)	372
Melbourne - North West	55-59	Employed (full-time)	8220
Melbourne - North West	55-59	Employed (part-time)	3272
Melbourne - North West	60-64		137
Melbourne - North West	60-64	Employed (away from work)	327
Melbourne - North West	60-64	Employed (full-time)	4661
Melbourne - North West	60-64	Employed (part-time)	2415
Melbourne - North West	65-69		64
Melbourne - North West	65-69	Employed (away from work)	117
Melbourne - North West	65-69	Employed (full-time)	1429
Melbourne - North West	65-69	Employed (part-time)	1279
Melbourne - North West	70-74		33
Melbourne - North West	70-74	Employed (away from work)	51
Melbourne - North West	70-74	Employed (full-time)	352
Melbourne - North West	70-74	Employed (part-time)	493
Melbourne - North West	75+		38
Melbourne - North West	75+	Employed (away from work)	24
Melbourne - North West	75+	Employed (full-time)	140
Melbourne - North West	75+	Employed (part-time)	218
Melbourne - Outer East	15-19		241
Melbourne - Outer East	15-19	Employed (away from work)	374
Melbourne - Outer East	15-19	Employed (full-time)	1414
Melbourne - Outer East	15-19	Employed (part-time)	9387
Melbourne - Outer East	20-24		372
Melbourne - Outer East	20-24	Employed (away from work)	430
Melbourne - Outer East	20-24	Employed (full-time)	7351
Melbourne - Outer East	20-24	Employed (part-time)	8776
Melbourne - Outer East	25-29		349
Melbourne - Outer East	25-29	Employed (away from work)	538
Melbourne - Outer East	25-29	Employed (full-time)	11430
Melbourne - Outer East	25-29	Employed (part-time)	4436
Melbourne - Outer East	30-34		311
Melbourne - Outer East	30-34	Employed (away from work)	713
Melbourne - Outer East	30-34	Employed (full-time)	11065
Melbourne - Outer East	30-34	Employed (part-time)	4616
Melbourne - Outer East	35-39		262
Melbourne - Outer East	35-39	Employed (away from work)	533
Melbourne - Outer East	35-39	Employed (full-time)	10385
Melbourne - Outer East	35-39	Employed (part-time)	5323
Melbourne - Outer East	40-44		281
Melbourne - Outer East	40-44	Employed (away from work)	400
Melbourne - Outer East	40-44	Employed (full-time)	11685
Melbourne - Outer East	40-44	Employed (part-time)	6312
Melbourne - Outer East	45-49		295
Melbourne - Outer East	45-49	Employed (away from work)	395
Melbourne - Outer East	45-49	Employed (full-time)	12816
Melbourne - Outer East	45-49	Employed (part-time)	6528
Melbourne - Outer East	50-54		290
Melbourne - Outer East	50-54	Employed (away from work)	460
Melbourne - Outer East	50-54	Employed (full-time)	12462
Melbourne - Outer East	50-54	Employed (part-time)	6110
Melbourne - Outer East	55-59		199
Melbourne - Outer East	55-59	Employed (away from work)	535
Melbourne - Outer East	55-59	Employed (full-time)	10253
Melbourne - Outer East	55-59	Employed (part-time)	5714
Melbourne - Outer East	60-64		190
Melbourne - Outer East	60-64	Employed (away from work)	493
Melbourne - Outer East	60-64	Employed (full-time)	6056
Melbourne - Outer East	60-64	Employed (part-time)	4962
Melbourne - Outer East	65-69		89
Melbourne - Outer East	65-69	Employed (away from work)	283
Melbourne - Outer East	65-69	Employed (full-time)	2223
Melbourne - Outer East	65-69	Employed (part-time)	2956
Melbourne - Outer East	70-74		48
Melbourne - Outer East	70-74	Employed (away from work)	103
Melbourne - Outer East	70-74	Employed (full-time)	569
Melbourne - Outer East	70-74	Employed (part-time)	1195
Melbourne - Outer East	75+		60
Melbourne - Outer East	75+	Employed (away from work)	63
Melbourne - Outer East	75+	Employed (full-time)	211
Melbourne - Outer East	75+	Employed (part-time)	605
Melbourne - South East	15-19		364
Melbourne - South East	15-19	Employed (away from work)	422
Melbourne - South East	15-19	Employed (full-time)	1942
Melbourne - South East	15-19	Employed (part-time)	10544
Melbourne - South East	20-24		804
Melbourne - South East	20-24	Employed (away from work)	616
Melbourne - South East	20-24	Employed (full-time)	12765
Melbourne - South East	20-24	Employed (part-time)	12569
Melbourne - South East	25-29		818
Melbourne - South East	25-29	Employed (away from work)	881
Melbourne - South East	25-29	Employed (full-time)	23020
Melbourne - South East	25-29	Employed (part-time)	8047
Melbourne - South East	30-34		695
Melbourne - South East	30-34	Employed (away from work)	1543
Melbourne - South East	30-34	Employed (full-time)	24570
Melbourne - South East	30-34	Employed (part-time)	8649
Melbourne - South East	35-39		593
Melbourne - South East	35-39	Employed (away from work)	1006
Melbourne - South East	35-39	Employed (full-time)	22660
Melbourne - South East	35-39	Employed (part-time)	9048
Melbourne - South East	40-44		550
Melbourne - South East	40-44	Employed (away from work)	691
Melbourne - South East	40-44	Employed (full-time)	23669
Melbourne - South East	40-44	Employed (part-time)	9750
Melbourne - South East	45-49		566
Melbourne - South East	45-49	Employed (away from work)	640
Melbourne - South East	45-49	Employed (full-time)	24795
Melbourne - South East	45-49	Employed (part-time)	9523
Melbourne - South East	50-54		531
Melbourne - South East	50-54	Employed (away from work)	711
Melbourne - South East	50-54	Employed (full-time)	22887
Melbourne - South East	50-54	Employed (part-time)	8012
Melbourne - South East	55-59		385
Melbourne - South East	55-59	Employed (away from work)	740
Melbourne - South East	55-59	Employed (full-time)	18166
Melbourne - South East	55-59	Employed (part-time)	7279
Melbourne - South East	60-64		284
Melbourne - South East	60-64	Employed (away from work)	635
Melbourne - South East	60-64	Employed (full-time)	10623
Melbourne - South East	60-64	Employed (part-time)	6108
Melbourne - South East	65-69		128
Melbourne - South East	65-69	Employed (away from work)	307
Melbourne - South East	65-69	Employed (full-time)	3602
Melbourne - South East	65-69	Employed (part-time)	3433
Melbourne - South East	70-74		86
Melbourne - South East	70-74	Employed (away from work)	110
Melbourne - South East	70-74	Employed (full-time)	861
Melbourne - South East	70-74	Employed (part-time)	1353
Melbourne - South East	75+		129
Melbourne - South East	75+	Employed (away from work)	46
Melbourne - South East	75+	Employed (full-time)	328
Melbourne - South East	75+	Employed (part-time)	673
Melbourne - West	15-19		295
Melbourne - West	15-19	Employed (away from work)	328
Melbourne - West	15-19	Employed (full-time)	1421
Melbourne - West	15-19	Employed (part-time)	9178
Melbourne - West	20-24		648
Melbourne - West	20-24	Employed (away from work)	504
Melbourne - West	20-24	Employed (full-time)	9142
Melbourne - West	20-24	Employed (part-time)	10548
Melbourne - West	25-29		675
Melbourne - West	25-29	Employed (away from work)	738
Melbourne - West	25-29	Employed (full-time)	16866
Melbourne - West	25-29	Employed (part-time)	6804
Melbourne - West	30-34		644
Melbourne - West	30-34	Employed (away from work)	1054
Melbourne - West	30-34	Employed (full-time)	18198
Melbourne - West	30-34	Employed (part-time)	7269
Melbourne - West	35-39		517
Melbourne - West	35-39	Employed (away from work)	802
Melbourne - West	35-39	Employed (full-time)	16714
Melbourne - West	35-39	Employed (part-time)	7306
Melbourne - West	40-44		540
Melbourne - West	40-44	Employed (away from work)	572
Melbourne - West	40-44	Employed (full-time)	16930
Melbourne - West	40-44	Employed (part-time)	7426
Melbourne - West	45-49		482
Melbourne - West	45-49	Employed (away from work)	464
Melbourne - West	45-49	Employed (full-time)	16904
Melbourne - West	45-49	Employed (part-time)	7003
Melbourne - West	50-54		426
Melbourne - West	50-54	Employed (away from work)	525
Melbourne - West	50-54	Employed (full-time)	15308
Melbourne - West	50-54	Employed (part-time)	6029
Melbourne - West	55-59		337
Melbourne - West	55-59	Employed (away from work)	543
Melbourne - West	55-59	Employed (full-time)	12139
Melbourne - West	55-59	Employed (part-time)	5386
Melbourne - West	60-64		190
Melbourne - West	60-64	Employed (away from work)	478
Melbourne - West	60-64	Employed (full-time)	7067
Melbourne - West	60-64	Employed (part-time)	3998
Melbourne - West	65-69		96
Melbourne - West	65-69	Employed (away from work)	192
Melbourne - West	65-69	Employed (full-time)	2086
Melbourne - West	65-69	Employed (part-time)	1989
Melbourne - West	70-74		43
Melbourne - West	70-74	Employed (away from work)	56
Melbourne - West	70-74	Employed (full-time)	467
Melbourne - West	70-74	Employed (part-time)	675
Melbourne - West	75+		41
Melbourne - West	75+	Employed (away from work)	40
Melbourne - West	75+	Employed (full-time)	144
Melbourne - West	75+	Employed (part-time)	260
Mornington Peninsula	15-19		179
Mornington Peninsula	15-19	Employed (away from work)	216
Mornington Peninsula	15-19	Employed (full-time)	1118
Mornington Peninsula	15-19	Employed (part-time)	5293
Mornington Peninsula	20-24		209
Mornington Peninsula	20-24	Employed (away from work)	208
Mornington Peninsula	20-24	Employed (full-time)	4464
Mornington Peninsula	20-24	Employed (part-time)	4243
Mornington Peninsula	25-29		176
Mornington Peninsula	25-29	Employed (away from work)	335
Mornington Peninsula	25-29	Employed (full-time)	5724
Mornington Peninsula	25-29	Employed (part-time)	2375
Mornington Peninsula	30-34		155
Mornington Peninsula	30-34	Employed (away from work)	398
Mornington Peninsula	30-34	Employed (full-time)	5167
Mornington Peninsula	30-34	Employed (part-time)	2825
Mornington Peninsula	35-39		164
Mornington Peninsula	35-39	Employed (away from work)	311
Mornington Peninsula	35-39	Employed (full-time)	4832
Mornington Peninsula	35-39	Employed (part-time)	3236
Mornington Peninsula	40-44		168
Mornington Peninsula	40-44	Employed (away from work)	241
Mornington Peninsula	40-44	Employed (full-time)	5655
Mornington Peninsula	40-44	Employed (part-time)	3838
Mornington Peninsula	45-49		181
Mornington Peninsula	45-49	Employed (away from work)	249
Mornington Peninsula	45-49	Employed (full-time)	6393
Mornington Peninsula	45-49	Employed (part-time)	3935
Mornington Peninsula	50-54		153
Mornington Peninsula	50-54	Employed (away from work)	275
Mornington Peninsula	50-54	Employed (full-time)	5993
Mornington Peninsula	50-54	Employed (part-time)	3582
Mornington Peninsula	55-59		140
Mornington Peninsula	55-59	Employed (away from work)	349
Mornington Peninsula	55-59	Employed (full-time)	4971
Mornington Peninsula	55-59	Employed (part-time)	3471
Mornington Peninsula	60-64		108
Mornington Peninsula	60-64	Employed (away from work)	324
Mornington Peninsula	60-64	Employed (full-time)	2930
Mornington Peninsula	60-64	Employed (part-time)	2905
Mornington Peninsula	65-69		61
Mornington Peninsula	65-69	Employed (away from work)	177
Mornington Peninsula	65-69	Employed (full-time)	1099
Mornington Peninsula	65-69	Employed (part-time)	1822
Mornington Peninsula	70-74		42
Mornington Peninsula	70-74	Employed (away from work)	73
Mornington Peninsula	70-74	Employed (full-time)	309
Mornington Peninsula	70-74	Employed (part-time)	732
Mornington Peninsula	75+		41
Mornington Peninsula	75+	Employed (away from work)	37
Mornington Peninsula	75+	Employed (full-time)	143
Mornington Peninsula	75+	Employed (part-time)	355
North West	15-19		118
North West	15-19	Employed (away from work)	153
North West	15-19	Employed (full-time)	848
North West	15-19	Employed (part-time)	2621
North West	20-24		135
North West	20-24	Employed (away from work)	177
North West	20-24	Employed (full-time)	3083
