SA4_NAME16	Age	EmploymentStatus	Sex	workers
Southern Highlands and Shoalhaven	45-49	Owner managers of incorporated enterprises	M	329
Southern Highlands and Shoalhaven	45-49	Owner managers of unincorporated enterprises	F	329
Southern Highlands and Shoalhaven	45-49	Owner managers of unincorporated enterprises	M	368
Southern Highlands and Shoalhaven	50-54		F	36
Southern Highlands and Shoalhaven	50-54		M	42
Southern Highlands and Shoalhaven	50-54	Contributing family workers	F	76
Southern Highlands and Shoalhaven	50-54	Contributing family workers	M	43
Southern Highlands and Shoalhaven	50-54	Employee	F	2601
Southern Highlands and Shoalhaven	50-54	Employee	M	1923
Southern Highlands and Shoalhaven	50-54	Owner managers of incorporated enterprises	F	227
Southern Highlands and Shoalhaven	50-54	Owner managers of incorporated enterprises	M	329
Southern Highlands and Shoalhaven	50-54	Owner managers of unincorporated enterprises	F	354
Southern Highlands and Shoalhaven	50-54	Owner managers of unincorporated enterprises	M	479
Southern Highlands and Shoalhaven	55-59		F	30
Southern Highlands and Shoalhaven	55-59		M	39
Southern Highlands and Shoalhaven	55-59	Contributing family workers	F	88
Southern Highlands and Shoalhaven	55-59	Contributing family workers	M	57
Southern Highlands and Shoalhaven	55-59	Employee	F	2428
Southern Highlands and Shoalhaven	55-59	Employee	M	1856
Southern Highlands and Shoalhaven	55-59	Owner managers of incorporated enterprises	F	232
Southern Highlands and Shoalhaven	55-59	Owner managers of incorporated enterprises	M	369
Southern Highlands and Shoalhaven	55-59	Owner managers of unincorporated enterprises	F	307
Southern Highlands and Shoalhaven	55-59	Owner managers of unincorporated enterprises	M	449
Southern Highlands and Shoalhaven	60-64		F	27
Southern Highlands and Shoalhaven	60-64		M	27
Southern Highlands and Shoalhaven	60-64	Contributing family workers	F	70
Southern Highlands and Shoalhaven	60-64	Contributing family workers	M	82
Southern Highlands and Shoalhaven	60-64	Employee	F	1490
Southern Highlands and Shoalhaven	60-64	Employee	M	1173
Southern Highlands and Shoalhaven	60-64	Owner managers of incorporated enterprises	F	147
Southern Highlands and Shoalhaven	60-64	Owner managers of incorporated enterprises	M	285
Southern Highlands and Shoalhaven	60-64	Owner managers of unincorporated enterprises	F	253
Southern Highlands and Shoalhaven	60-64	Owner managers of unincorporated enterprises	M	398
Southern Highlands and Shoalhaven	65-69		F	22
Southern Highlands and Shoalhaven	65-69		M	27
Southern Highlands and Shoalhaven	65-69	Contributing family workers	F	67
Southern Highlands and Shoalhaven	65-69	Contributing family workers	M	64
Southern Highlands and Shoalhaven	65-69	Employee	F	566
Southern Highlands and Shoalhaven	65-69	Employee	M	492
Southern Highlands and Shoalhaven	65-69	Owner managers of incorporated enterprises	F	101
Southern Highlands and Shoalhaven	65-69	Owner managers of incorporated enterprises	M	197
Southern Highlands and Shoalhaven	65-69	Owner managers of unincorporated enterprises	F	160
Southern Highlands and Shoalhaven	65-69	Owner managers of unincorporated enterprises	M	266
Southern Highlands and Shoalhaven	70-74		F	10
Southern Highlands and Shoalhaven	70-74		M	19
Southern Highlands and Shoalhaven	70-74	Contributing family workers	F	46
Southern Highlands and Shoalhaven	70-74	Contributing family workers	M	64
Southern Highlands and Shoalhaven	70-74	Employee	F	140
Southern Highlands and Shoalhaven	70-74	Employee	M	174
Southern Highlands and Shoalhaven	70-74	Owner managers of incorporated enterprises	F	33
Southern Highlands and Shoalhaven	70-74	Owner managers of incorporated enterprises	M	115
Southern Highlands and Shoalhaven	70-74	Owner managers of unincorporated enterprises	F	66
Southern Highlands and Shoalhaven	70-74	Owner managers of unincorporated enterprises	M	146
Southern Highlands and Shoalhaven	75+		F	22
Southern Highlands and Shoalhaven	75+		M	23
Southern Highlands and Shoalhaven	75+	Contributing family workers	F	22
Southern Highlands and Shoalhaven	75+	Contributing family workers	M	63
Southern Highlands and Shoalhaven	75+	Employee	F	40
Southern Highlands and Shoalhaven	75+	Employee	M	74
Southern Highlands and Shoalhaven	75+	Owner managers of incorporated enterprises	F	24
Southern Highlands and Shoalhaven	75+	Owner managers of incorporated enterprises	M	71
Southern Highlands and Shoalhaven	75+	Owner managers of unincorporated enterprises	F	40
Southern Highlands and Shoalhaven	75+	Owner managers of unincorporated enterprises	M	81
Sydney - Baulkham Hills and Hawkesbury	15-19		F	12
Sydney - Baulkham Hills and Hawkesbury	15-19		M	21
Sydney - Baulkham Hills and Hawkesbury	15-19	Contributing family workers	F	14
Sydney - Baulkham Hills and Hawkesbury	15-19	Contributing family workers	M	16
Sydney - Baulkham Hills and Hawkesbury	15-19	Employee	F	3092
Sydney - Baulkham Hills and Hawkesbury	15-19	Employee	M	2557
Sydney - Baulkham Hills and Hawkesbury	15-19	Owner managers of incorporated enterprises	F	5
Sydney - Baulkham Hills and Hawkesbury	15-19	Owner managers of incorporated enterprises	M	8
Sydney - Baulkham Hills and Hawkesbury	15-19	Owner managers of unincorporated enterprises	F	30
Sydney - Baulkham Hills and Hawkesbury	15-19	Owner managers of unincorporated enterprises	M	23
Sydney - Baulkham Hills and Hawkesbury	20-24		F	29
Sydney - Baulkham Hills and Hawkesbury	20-24		M	41
Sydney - Baulkham Hills and Hawkesbury	20-24	Contributing family workers	F	9
Sydney - Baulkham Hills and Hawkesbury	20-24	Contributing family workers	M	16
Sydney - Baulkham Hills and Hawkesbury	20-24	Employee	F	4056
Sydney - Baulkham Hills and Hawkesbury	20-24	Employee	M	3873
Sydney - Baulkham Hills and Hawkesbury	20-24	Owner managers of incorporated enterprises	F	24
Sydney - Baulkham Hills and Hawkesbury	20-24	Owner managers of incorporated enterprises	M	73
Sydney - Baulkham Hills and Hawkesbury	20-24	Owner managers of unincorporated enterprises	F	89
Sydney - Baulkham Hills and Hawkesbury	20-24	Owner managers of unincorporated enterprises	M	119
Sydney - Baulkham Hills and Hawkesbury	25-29		F	29
Sydney - Baulkham Hills and Hawkesbury	25-29		M	37
Sydney - Baulkham Hills and Hawkesbury	25-29	Contributing family workers	F	20
Sydney - Baulkham Hills and Hawkesbury	25-29	Contributing family workers	M	18
Sydney - Baulkham Hills and Hawkesbury	25-29	Employee	F	3491
Sydney - Baulkham Hills and Hawkesbury	25-29	Employee	M	3700
Sydney - Baulkham Hills and Hawkesbury	25-29	Owner managers of incorporated enterprises	F	66
Sydney - Baulkham Hills and Hawkesbury	25-29	Owner managers of incorporated enterprises	M	229
Sydney - Baulkham Hills and Hawkesbury	25-29	Owner managers of unincorporated enterprises	F	148
Sydney - Baulkham Hills and Hawkesbury	25-29	Owner managers of unincorporated enterprises	M	216
Sydney - Baulkham Hills and Hawkesbury	30-34		F	26
Sydney - Baulkham Hills and Hawkesbury	30-34		M	35
Sydney - Baulkham Hills and Hawkesbury	30-34	Contributing family workers	F	63
Sydney - Baulkham Hills and Hawkesbury	30-34	Contributing family workers	M	36
Sydney - Baulkham Hills and Hawkesbury	30-34	Employee	F	3468
Sydney - Baulkham Hills and Hawkesbury	30-34	Employee	M	3630
Sydney - Baulkham Hills and Hawkesbury	30-34	Owner managers of incorporated enterprises	F	198
Sydney - Baulkham Hills and Hawkesbury	30-34	Owner managers of incorporated enterprises	M	393
Sydney - Baulkham Hills and Hawkesbury	30-34	Owner managers of unincorporated enterprises	F	191
Sydney - Baulkham Hills and Hawkesbury	30-34	Owner managers of unincorporated enterprises	M	268
Sydney - Baulkham Hills and Hawkesbury	35-39		F	32
Sydney - Baulkham Hills and Hawkesbury	35-39		M	21
Sydney - Baulkham Hills and Hawkesbury	35-39	Contributing family workers	F	83
Sydney - Baulkham Hills and Hawkesbury	35-39	Contributing family workers	M	39
Sydney - Baulkham Hills and Hawkesbury	35-39	Employee	F	3481
Sydney - Baulkham Hills and Hawkesbury	35-39	Employee	M	3235
Sydney - Baulkham Hills and Hawkesbury	35-39	Owner managers of incorporated enterprises	F	320
Sydney - Baulkham Hills and Hawkesbury	35-39	Owner managers of incorporated enterprises	M	643
Sydney - Baulkham Hills and Hawkesbury	35-39	Owner managers of unincorporated enterprises	F	316
Sydney - Baulkham Hills and Hawkesbury	35-39	Owner managers of unincorporated enterprises	M	314
Sydney - Baulkham Hills and Hawkesbury	40-44		F	20
Sydney - Baulkham Hills and Hawkesbury	40-44		M	39
Sydney - Baulkham Hills and Hawkesbury	40-44	Contributing family workers	F	115
Sydney - Baulkham Hills and Hawkesbury	40-44	Contributing family workers	M	60
Sydney - Baulkham Hills and Hawkesbury	40-44	Employee	F	3918
Sydney - Baulkham Hills and Hawkesbury	40-44	Employee	M	3064
Sydney - Baulkham Hills and Hawkesbury	40-44	Owner managers of incorporated enterprises	F	501
Sydney - Baulkham Hills and Hawkesbury	40-44	Owner managers of incorporated enterprises	M	840
Sydney - Baulkham Hills and Hawkesbury	40-44	Owner managers of unincorporated enterprises	F	397
Sydney - Baulkham Hills and Hawkesbury	40-44	Owner managers of unincorporated enterprises	M	413
Sydney - Baulkham Hills and Hawkesbury	45-49		F	25
Sydney - Baulkham Hills and Hawkesbury	45-49		M	39
Sydney - Baulkham Hills and Hawkesbury	45-49	Contributing family workers	F	92
Sydney - Baulkham Hills and Hawkesbury	45-49	Contributing family workers	M	51
Sydney - Baulkham Hills and Hawkesbury	45-49	Employee	F	3894
Sydney - Baulkham Hills and Hawkesbury	45-49	Employee	M	2630
Sydney - Baulkham Hills and Hawkesbury	45-49	Owner managers of incorporated enterprises	F	460
Sydney - Baulkham Hills and Hawkesbury	45-49	Owner managers of incorporated enterprises	M	847
Sydney - Baulkham Hills and Hawkesbury	45-49	Owner managers of unincorporated enterprises	F	370
Sydney - Baulkham Hills and Hawkesbury	45-49	Owner managers of unincorporated enterprises	M	454
Sydney - Baulkham Hills and Hawkesbury	50-54		F	30
Sydney - Baulkham Hills and Hawkesbury	50-54		M	31
Sydney - Baulkham Hills and Hawkesbury	50-54	Contributing family workers	F	90
Sydney - Baulkham Hills and Hawkesbury	50-54	Contributing family workers	M	72
Sydney - Baulkham Hills and Hawkesbury	50-54	Employee	F	3408
Sydney - Baulkham Hills and Hawkesbury	50-54	Employee	M	2393
Sydney - Baulkham Hills and Hawkesbury	50-54	Owner managers of incorporated enterprises	F	444
Sydney - Baulkham Hills and Hawkesbury	50-54	Owner managers of incorporated enterprises	M	861
Sydney - Baulkham Hills and Hawkesbury	50-54	Owner managers of unincorporated enterprises	F	368
Sydney - Baulkham Hills and Hawkesbury	50-54	Owner managers of unincorporated enterprises	M	489
Sydney - Baulkham Hills and Hawkesbury	55-59		F	29
Sydney - Baulkham Hills and Hawkesbury	55-59		M	34
Sydney - Baulkham Hills and Hawkesbury	55-59	Contributing family workers	F	80
Sydney - Baulkham Hills and Hawkesbury	55-59	Contributing family workers	M	79
Sydney - Baulkham Hills and Hawkesbury	55-59	Employee	F	2813
Sydney - Baulkham Hills and Hawkesbury	55-59	Employee	M	1979
Sydney - Baulkham Hills and Hawkesbury	55-59	Owner managers of incorporated enterprises	F	336
Sydney - Baulkham Hills and Hawkesbury	55-59	Owner managers of incorporated enterprises	M	667
Sydney - Baulkham Hills and Hawkesbury	55-59	Owner managers of unincorporated enterprises	F	269
Sydney - Baulkham Hills and Hawkesbury	55-59	Owner managers of unincorporated enterprises	M	452
Sydney - Baulkham Hills and Hawkesbury	60-64		F	13
Sydney - Baulkham Hills and Hawkesbury	60-64		M	21
Sydney - Baulkham Hills and Hawkesbury	60-64	Contributing family workers	F	73
Sydney - Baulkham Hills and Hawkesbury	60-64	Contributing family workers	M	55
Sydney - Baulkham Hills and Hawkesbury	60-64	Employee	F	1685
Sydney - Baulkham Hills and Hawkesbury	60-64	Employee	M	1388
Sydney - Baulkham Hills and Hawkesbury	60-64	Owner managers of incorporated enterprises	F	218
Sydney - Baulkham Hills and Hawkesbury	60-64	Owner managers of incorporated enterprises	M	575
Sydney - Baulkham Hills and Hawkesbury	60-64	Owner managers of unincorporated enterprises	F	207
Sydney - Baulkham Hills and Hawkesbury	60-64	Owner managers of unincorporated enterprises	M	367
Sydney - Baulkham Hills and Hawkesbury	65-69		F	15
Sydney - Baulkham Hills and Hawkesbury	65-69		M	20
Sydney - Baulkham Hills and Hawkesbury	65-69	Contributing family workers	F	56
Sydney - Baulkham Hills and Hawkesbury	65-69	Contributing family workers	M	50
Sydney - Baulkham Hills and Hawkesbury	65-69	Employee	F	735
Sydney - Baulkham Hills and Hawkesbury	65-69	Employee	M	651
Sydney - Baulkham Hills and Hawkesbury	65-69	Owner managers of incorporated enterprises	F	142
Sydney - Baulkham Hills and Hawkesbury	65-69	Owner managers of incorporated enterprises	M	391
Sydney - Baulkham Hills and Hawkesbury	65-69	Owner managers of unincorporated enterprises	F	120
Sydney - Baulkham Hills and Hawkesbury	65-69	Owner managers of unincorporated enterprises	M	288
Sydney - Baulkham Hills and Hawkesbury	70-74		F	5
Sydney - Baulkham Hills and Hawkesbury	70-74		M	10
Sydney - Baulkham Hills and Hawkesbury	70-74	Contributing family workers	F	39
Sydney - Baulkham Hills and Hawkesbury	70-74	Contributing family workers	M	48
Sydney - Baulkham Hills and Hawkesbury	70-74	Employee	F	187
Sydney - Baulkham Hills and Hawkesbury	70-74	Employee	M	220
Sydney - Baulkham Hills and Hawkesbury	70-74	Owner managers of incorporated enterprises	F	74
Sydney - Baulkham Hills and Hawkesbury	70-74	Owner managers of incorporated enterprises	M	168
Sydney - Baulkham Hills and Hawkesbury	70-74	Owner managers of unincorporated enterprises	F	50
Sydney - Baulkham Hills and Hawkesbury	70-74	Owner managers of unincorporated enterprises	M	124
Sydney - Baulkham Hills and Hawkesbury	75+		F	8
Sydney - Baulkham Hills and Hawkesbury	75+		M	10
Sydney - Baulkham Hills and Hawkesbury	75+	Contributing family workers	F	31
Sydney - Baulkham Hills and Hawkesbury	75+	Contributing family workers	M	53
Sydney - Baulkham Hills and Hawkesbury	75+	Employee	F	49
Sydney - Baulkham Hills and Hawkesbury	75+	Employee	M	95
Sydney - Baulkham Hills and Hawkesbury	75+	Owner managers of incorporated enterprises	F	23
Sydney - Baulkham Hills and Hawkesbury	75+	Owner managers of incorporated enterprises	M	77
Sydney - Baulkham Hills and Hawkesbury	75+	Owner managers of unincorporated enterprises	F	34
Sydney - Baulkham Hills and Hawkesbury	75+	Owner managers of unincorporated enterprises	M	76
Sydney - Blacktown	15-19		F	27
Sydney - Blacktown	15-19		M	41
Sydney - Blacktown	15-19	Contributing family workers	F	19
Sydney - Blacktown	15-19	Contributing family workers	M	24
Sydney - Blacktown	15-19	Employee	F	3020
Sydney - Blacktown	15-19	Employee	M	2874
Sydney - Blacktown	15-19	Owner managers of incorporated enterprises	F	6
Sydney - Blacktown	15-19	Owner managers of incorporated enterprises	M	12
Sydney - Blacktown	15-19	Owner managers of unincorporated enterprises	F	14
Sydney - Blacktown	15-19	Owner managers of unincorporated enterprises	M	16
Sydney - Blacktown	20-24		F	40
Sydney - Blacktown	20-24		M	56
