SA4_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Bendigo	60-64	Employed (away from work)	0	250
Bendigo	60-64	Employed (away from work)	1	8
Bendigo	60-64	Employed (full-time)		31
Bendigo	60-64	Employed (full-time)	0	2207
Bendigo	60-64	Employed (full-time)	1	9
Bendigo	60-64	Employed (part-time)		23
Bendigo	60-64	Employed (part-time)	0	1872
Bendigo	60-64	Employed (part-time)	1	32
Bendigo	65-69			3
Bendigo	65-69		0	47
Bendigo	65-69	Employed (away from work)	0	139
Bendigo	65-69	Employed (away from work)	1	6
Bendigo	65-69	Employed (full-time)		13
Bendigo	65-69	Employed (full-time)	0	710
Bendigo	65-69	Employed (full-time)	1	4
Bendigo	65-69	Employed (part-time)		14
Bendigo	65-69	Employed (part-time)	0	956
Bendigo	65-69	Employed (part-time)	1	19
Bendigo	70-74		0	16
Bendigo	70-74	Employed (away from work)		3
Bendigo	70-74	Employed (away from work)	0	34
Bendigo	70-74	Employed (full-time)		3
Bendigo	70-74	Employed (full-time)	0	216
Bendigo	70-74	Employed (full-time)	1	3
Bendigo	70-74	Employed (part-time)		4
Bendigo	70-74	Employed (part-time)	0	384
Bendigo	70-74	Employed (part-time)	1	4
Bendigo	75+			3
Bendigo	75+		0	29
Bendigo	75+		1	3
Bendigo	75+	Employed (away from work)		3
Bendigo	75+	Employed (away from work)	0	13
Bendigo	75+	Employed (away from work)	1	4
Bendigo	75+	Employed (full-time)		3
Bendigo	75+	Employed (full-time)	0	154
Bendigo	75+	Employed (full-time)	1	3
Bendigo	75+	Employed (part-time)		6
Bendigo	75+	Employed (part-time)	0	229
Bendigo	75+	Employed (part-time)	1	13
Geelong	15-19			8
Geelong	15-19		0	196
Geelong	15-19	Employed (away from work)	0	284
Geelong	15-19	Employed (away from work)	1	5
Geelong	15-19	Employed (full-time)		7
Geelong	15-19	Employed (full-time)	0	861
Geelong	15-19	Employed (full-time)	1	11
Geelong	15-19	Employed (part-time)		62
Geelong	15-19	Employed (part-time)	0	5145
Geelong	15-19	Employed (part-time)	1	49
Geelong	20-24			7
Geelong	20-24		0	263
Geelong	20-24		1	4
Geelong	20-24	Employed (away from work)		3
Geelong	20-24	Employed (away from work)	0	321
Geelong	20-24	Employed (away from work)	1	6
Geelong	20-24	Employed (full-time)		53
Geelong	20-24	Employed (full-time)	0	4588
Geelong	20-24	Employed (full-time)	1	12
Geelong	20-24	Employed (part-time)		46
Geelong	20-24	Employed (part-time)	0	5194
Geelong	20-24	Employed (part-time)	1	55
Geelong	25-29			5
Geelong	25-29		0	195
Geelong	25-29	Employed (away from work)		3
Geelong	25-29	Employed (away from work)	0	422
Geelong	25-29	Employed (full-time)		69
Geelong	25-29	Employed (full-time)	0	7194
Geelong	25-29	Employed (full-time)	1	18
Geelong	25-29	Employed (part-time)		27
Geelong	25-29	Employed (part-time)	0	2872
Geelong	25-29	Employed (part-time)	1	49
Geelong	30-34			12
Geelong	30-34		0	164
Geelong	30-34	Employed (away from work)		4
Geelong	30-34	Employed (away from work)	0	598
Geelong	30-34	Employed (away from work)	1	7
Geelong	30-34	Employed (full-time)		96
Geelong	30-34	Employed (full-time)	0	6999
Geelong	30-34	Employed (full-time)	1	23
Geelong	30-34	Employed (part-time)		52
Geelong	30-34	Employed (part-time)	0	3173
Geelong	30-34	Employed (part-time)	1	60
Geelong	35-39			8
Geelong	35-39		0	136
Geelong	35-39	Employed (away from work)		9
Geelong	35-39	Employed (away from work)	0	412
Geelong	35-39	Employed (away from work)	1	12
Geelong	35-39	Employed (full-time)		85
Geelong	35-39	Employed (full-time)	0	6357
Geelong	35-39	Employed (full-time)	1	11
Geelong	35-39	Employed (part-time)		59
Geelong	35-39	Employed (part-time)	0	3654
Geelong	35-39	Employed (part-time)	1	47
Geelong	40-44			10
Geelong	40-44		0	158
Geelong	40-44	Employed (away from work)		4
Geelong	40-44	Employed (away from work)	0	322
Geelong	40-44	Employed (away from work)	1	7
Geelong	40-44	Employed (full-time)		88
Geelong	40-44	Employed (full-time)	0	7092
Geelong	40-44	Employed (full-time)	1	39
Geelong	40-44	Employed (part-time)		49
Geelong	40-44	Employed (part-time)	0	4237
Geelong	40-44	Employed (part-time)	1	55
Geelong	45-49			8
Geelong	45-49		0	175
Geelong	45-49		1	3
Geelong	45-49	Employed (away from work)		4
Geelong	45-49	Employed (away from work)	0	294
Geelong	45-49	Employed (away from work)	1	21
Geelong	45-49	Employed (full-time)		110
Geelong	45-49	Employed (full-time)	0	7175
Geelong	45-49	Employed (full-time)	1	46
Geelong	45-49	Employed (part-time)		46
Geelong	45-49	Employed (part-time)	0	3967
Geelong	45-49	Employed (part-time)	1	73
Geelong	50-54			3
Geelong	50-54		0	140
Geelong	50-54		1	3
Geelong	50-54	Employed (away from work)		5
Geelong	50-54	Employed (away from work)	0	330
Geelong	50-54	Employed (away from work)	1	8
Geelong	50-54	Employed (full-time)		86
Geelong	50-54	Employed (full-time)	0	6998
Geelong	50-54	Employed (full-time)	1	37
Geelong	50-54	Employed (part-time)		50
Geelong	50-54	Employed (part-time)	0	3758
Geelong	50-54	Employed (part-time)	1	58
Geelong	55-59			7
Geelong	55-59		0	143
Geelong	55-59	Employed (away from work)		6
Geelong	55-59	Employed (away from work)	0	400
Geelong	55-59	Employed (away from work)	1	11
Geelong	55-59	Employed (full-time)		102
Geelong	55-59	Employed (full-time)	0	5853
Geelong	55-59	Employed (full-time)	1	28
Geelong	55-59	Employed (part-time)		52
Geelong	55-59	Employed (part-time)	0	3751
Geelong	55-59	Employed (part-time)	1	57
Geelong	60-64			8
Geelong	60-64		0	97
Geelong	60-64		1	3
Geelong	60-64	Employed (away from work)	0	352
Geelong	60-64	Employed (away from work)	1	11
Geelong	60-64	Employed (full-time)		45
Geelong	60-64	Employed (full-time)	0	3274
Geelong	60-64	Employed (full-time)	1	20
Geelong	60-64	Employed (part-time)		52
Geelong	60-64	Employed (part-time)	0	3107
Geelong	60-64	Employed (part-time)	1	57
Geelong	65-69			3
Geelong	65-69		0	45
Geelong	65-69		1	5
Geelong	65-69	Employed (away from work)	0	165
Geelong	65-69	Employed (away from work)	1	3
Geelong	65-69	Employed (full-time)		20
Geelong	65-69	Employed (full-time)	0	1045
Geelong	65-69	Employed (full-time)	1	5
Geelong	65-69	Employed (part-time)		22
Geelong	65-69	Employed (part-time)	0	1659
Geelong	65-69	Employed (part-time)	1	23
Geelong	70-74		0	34
Geelong	70-74	Employed (away from work)	0	56
Geelong	70-74	Employed (away from work)	1	5
Geelong	70-74	Employed (full-time)		7
Geelong	70-74	Employed (full-time)	0	271
Geelong	70-74	Employed (full-time)	1	3
Geelong	70-74	Employed (part-time)		10
Geelong	70-74	Employed (part-time)	0	622
Geelong	70-74	Employed (part-time)	1	15
Geelong	75+			4
Geelong	75+		0	43
Geelong	75+		1	3
Geelong	75+	Employed (away from work)	0	25
Geelong	75+	Employed (away from work)	1	8
Geelong	75+	Employed (full-time)		4
Geelong	75+	Employed (full-time)	0	134
Geelong	75+	Employed (full-time)	1	10
Geelong	75+	Employed (part-time)		9
Geelong	75+	Employed (part-time)	0	279
Geelong	75+	Employed (part-time)	1	19
Hume	15-19			7
Hume	15-19		0	124
Hume	15-19	Employed (away from work)		7
Hume	15-19	Employed (away from work)	0	168
Hume	15-19	Employed (full-time)		12
Hume	15-19	Employed (full-time)	0	1152
Hume	15-19	Employed (part-time)		30
Hume	15-19	Employed (part-time)	0	2791
Hume	15-19	Employed (part-time)	1	22
Hume	20-24			4
Hume	20-24		0	158
Hume	20-24		1	4
Hume	20-24	Employed (away from work)		3
Hume	20-24	Employed (away from work)	0	200
Hume	20-24	Employed (full-time)		43
Hume	20-24	Employed (full-time)	0	3604
Hume	20-24	Employed (full-time)	1	13
Hume	20-24	Employed (part-time)		15
Hume	20-24	Employed (part-time)	0	1800
Hume	20-24	Employed (part-time)	1	50
Hume	25-29			5
Hume	25-29		0	113
Hume	25-29	Employed (away from work)		3
Hume	25-29	Employed (away from work)	0	233
Hume	25-29	Employed (away from work)	1	3
Hume	25-29	Employed (full-time)		46
Hume	25-29	Employed (full-time)	0	3859
Hume	25-29	Employed (full-time)	1	4
Hume	25-29	Employed (part-time)		29
Hume	25-29	Employed (part-time)	0	1390
Hume	25-29	Employed (part-time)	1	36
Hume	30-34			9
Hume	30-34		0	101
Hume	30-34		1	3
Hume	30-34	Employed (away from work)		9
Hume	30-34	Employed (away from work)	0	299
Hume	30-34	Employed (away from work)	1	3
Hume	30-34	Employed (full-time)		41
Hume	30-34	Employed (full-time)	0	3673
Hume	30-34	Employed (full-time)	1	9
Hume	30-34	Employed (part-time)		39
Hume	30-34	Employed (part-time)	0	1666
Hume	30-34	Employed (part-time)	1	38
Hume	35-39			3
Hume	35-39		0	101
Hume	35-39		1	3
Hume	35-39	Employed (away from work)	0	208
Hume	35-39	Employed (away from work)	1	12
Hume	35-39	Employed (full-time)		49
Hume	35-39	Employed (full-time)	0	3627
Hume	35-39	Employed (full-time)	1	15
Hume	35-39	Employed (part-time)		30
Hume	35-39	Employed (part-time)	0	1840
Hume	35-39	Employed (part-time)	1	27
Hume	40-44			3
Hume	40-44		0	131
Hume	40-44	Employed (away from work)	0	192
Hume	40-44	Employed (away from work)	1	8
Hume	40-44	Employed (full-time)		64
Hume	40-44	Employed (full-time)	0	4259
Hume	40-44	Employed (full-time)	1	24
Hume	40-44	Employed (part-time)		49
Hume	40-44	Employed (part-time)	0	2186
Hume	40-44	Employed (part-time)	1	39
Hume	45-49			6
Hume	45-49		0	107
Hume	45-49		1	3
Hume	45-49	Employed (away from work)		3
Hume	45-49	Employed (away from work)	0	188
Hume	45-49	Employed (away from work)	1	12
Hume	45-49	Employed (full-time)		57
Hume	45-49	Employed (full-time)	0	4770
Hume	45-49	Employed (full-time)	1	23
Hume	45-49	Employed (part-time)		41
Hume	45-49	Employed (part-time)	0	2275
Hume	45-49	Employed (part-time)	1	51
Hume	50-54			3
Hume	50-54		0	124
Hume	50-54	Employed (away from work)	0	262
Hume	50-54	Employed (away from work)	1	9
Hume	50-54	Employed (full-time)		62
Hume	50-54	Employed (full-time)	0	5015
Hume	50-54	Employed (full-time)	1	23
Hume	50-54	Employed (part-time)		39
Hume	50-54	Employed (part-time)	0	2353
Hume	50-54	Employed (part-time)	1	30
Hume	55-59			7
Hume	55-59		0	111
Hume	55-59		1	5
Hume	55-59	Employed (away from work)		3
Hume	55-59	Employed (away from work)	0	371
Hume	55-59	Employed (away from work)	1	16
Hume	55-59	Employed (full-time)		59
Hume	55-59	Employed (full-time)	0	4583
Hume	55-59	Employed (full-time)	1	19
Hume	55-59	Employed (part-time)		45
Hume	55-59	Employed (part-time)	0	2572
Hume	55-59	Employed (part-time)	1	43
Hume	60-64			3
Hume	60-64		0	94
Hume	60-64		1	3
Hume	60-64	Employed (away from work)		3
Hume	60-64	Employed (away from work)	0	334
Hume	60-64	Employed (away from work)	1	17
Hume	60-64	Employed (full-time)		34
Hume	60-64	Employed (full-time)	0	2945
Hume	60-64	Employed (full-time)	1	17
Hume	60-64	Employed (part-time)		39
Hume	60-64	Employed (part-time)	0	2261
Hume	60-64	Employed (part-time)	1	25
Hume	65-69			4
Hume	65-69		0	56
Hume	65-69		1	3
Hume	65-69	Employed (away from work)		7
Hume	65-69	Employed (away from work)	0	188
Hume	65-69	Employed (away from work)	1	4
Hume	65-69	Employed (full-time)		24
Hume	65-69	Employed (full-time)	0	1177
Hume	65-69	Employed (full-time)	1	19
Hume	65-69	Employed (part-time)		19
Hume	65-69	Employed (part-time)	0	1282
Hume	65-69	Employed (part-time)	1	17
Hume	70-74		0	40
Hume	70-74	Employed (away from work)	0	55
Hume	70-74	Employed (away from work)	1	3
Hume	70-74	Employed (full-time)		4
Hume	70-74	Employed (full-time)	0	446
Hume	70-74	Employed (full-time)	1	7
Hume	70-74	Employed (part-time)		5
Hume	70-74	Employed (part-time)	0	539
Hume	70-74	Employed (part-time)	1	9
Hume	75+			4
Hume	75+		0	53
Hume	75+		1	4
Hume	75+	Employed (away from work)	0	60
Hume	75+	Employed (away from work)	1	10
Hume	75+	Employed (full-time)		8
Hume	75+	Employed (full-time)	0	297
Hume	75+	Employed (full-time)	1	15
Hume	75+	Employed (part-time)		5
Hume	75+	Employed (part-time)	0	337
Hume	75+	Employed (part-time)	1	22
Latrobe - Gippsland	15-19			9
Latrobe - Gippsland	15-19		0	210
Latrobe - Gippsland	15-19		1	4
Latrobe - Gippsland	15-19	Employed (away from work)		4
Latrobe - Gippsland	15-19	Employed (away from work)	0	220
Latrobe - Gippsland	15-19	Employed (full-time)		14
Latrobe - Gippsland	15-19	Employed (full-time)	0	1189
Latrobe - Gippsland	15-19	Employed (full-time)	1	6
Latrobe - Gippsland	15-19	Employed (part-time)		43
Latrobe - Gippsland	15-19	Employed (part-time)	0	4330
Latrobe - Gippsland	15-19	Employed (part-time)	1	57
Latrobe - Gippsland	20-24			14
Latrobe - Gippsland	20-24		0	209
Latrobe - Gippsland	20-24		1	5
Latrobe - Gippsland	20-24	Employed (away from work)		3
Latrobe - Gippsland	20-24	Employed (away from work)	0	275
Latrobe - Gippsland	20-24	Employed (away from work)	1	4
Latrobe - Gippsland	20-24	Employed (full-time)		57
Latrobe - Gippsland	20-24	Employed (full-time)	0	4476
Latrobe - Gippsland	20-24	Employed (full-time)	1	15
Latrobe - Gippsland	20-24	Employed (part-time)		32
Latrobe - Gippsland	20-24	Employed (part-time)	0	2997
Latrobe - Gippsland	20-24	Employed (part-time)	1	58
Latrobe - Gippsland	25-29			9
Latrobe - Gippsland	25-29		0	168
Latrobe - Gippsland	25-29		1	3
Latrobe - Gippsland	25-29	Employed (away from work)		6
Latrobe - Gippsland	25-29	Employed (away from work)	0	415
Latrobe - Gippsland	25-29	Employed (away from work)	1	5
Latrobe - Gippsland	25-29	Employed (full-time)		59
Latrobe - Gippsland	25-29	Employed (full-time)	0	5592
Latrobe - Gippsland	25-29	Employed (full-time)	1	14
Latrobe - Gippsland	25-29	Employed (part-time)		35
Latrobe - Gippsland	25-29	Employed (part-time)	0	2354
Latrobe - Gippsland	25-29	Employed (part-time)	1	42
Latrobe - Gippsland	30-34			8
Latrobe - Gippsland	30-34		0	148
Latrobe - Gippsland	30-34	Employed (away from work)		6
Latrobe - Gippsland	30-34	Employed (away from work)	0	511
Latrobe - Gippsland	30-34	Employed (away from work)	1	9
Latrobe - Gippsland	30-34	Employed (full-time)		85
Latrobe - Gippsland	30-34	Employed (full-time)	0	5331
Latrobe - Gippsland	30-34	Employed (full-time)	1	12
Latrobe - Gippsland	30-34	Employed (part-time)		67
Latrobe - Gippsland	30-34	Employed (part-time)	0	2956
Latrobe - Gippsland	30-34	Employed (part-time)	1	45
Latrobe - Gippsland	35-39			10
Latrobe - Gippsland	35-39		0	164
Latrobe - Gippsland	35-39		1	3
Latrobe - Gippsland	35-39	Employed (away from work)		3
Latrobe - Gippsland	35-39	Employed (away from work)	0	349
Latrobe - Gippsland	35-39	Employed (away from work)	1	5
Latrobe - Gippsland	35-39	Employed (full-time)		74
Latrobe - Gippsland	35-39	Employed (full-time)	0	5095
Latrobe - Gippsland	35-39	Employed (full-time)	1	13
Latrobe - Gippsland	35-39	Employed (part-time)		65
Latrobe - Gippsland	35-39	Employed (part-time)	0	3051
Latrobe - Gippsland	35-39	Employed (part-time)	1	43
Latrobe - Gippsland	40-44			10
Latrobe - Gippsland	40-44		0	151
Latrobe - Gippsland	40-44		1	3
Latrobe - Gippsland	40-44	Employed (away from work)		4
Latrobe - Gippsland	40-44	Employed (away from work)	0	304
Latrobe - Gippsland	40-44	Employed (away from work)	1	5
Latrobe - Gippsland	40-44	Employed (full-time)		88
Latrobe - Gippsland	40-44	Employed (full-time)	0	5942
Latrobe - Gippsland	40-44	Employed (full-time)	1	29
Latrobe - Gippsland	40-44	Employed (part-time)		57
Latrobe - Gippsland	40-44	Employed (part-time)	0	3357
Latrobe - Gippsland	40-44	Employed (part-time)	1	56
Latrobe - Gippsland	45-49			11
Latrobe - Gippsland	45-49		0	162
Latrobe - Gippsland	45-49	Employed (away from work)		5
Latrobe - Gippsland	45-49	Employed (away from work)	0	355
Latrobe - Gippsland	45-49	Employed (away from work)	1	14
Latrobe - Gippsland	45-49	Employed (full-time)		112
Latrobe - Gippsland	45-49	Employed (full-time)	0	6658
Latrobe - Gippsland	45-49	Employed (full-time)	1	31
Latrobe - Gippsland	45-49	Employed (part-time)		65
Latrobe - Gippsland	45-49	Employed (part-time)	0	3731
Latrobe - Gippsland	45-49	Employed (part-time)	1	65
Latrobe - Gippsland	50-54			7
Latrobe - Gippsland	50-54		0	208
Latrobe - Gippsland	50-54		1	3
Latrobe - Gippsland	50-54	Employed (away from work)		5
Latrobe - Gippsland	50-54	Employed (away from work)	0	499
Latrobe - Gippsland	50-54	Employed (away from work)	1	13
Latrobe - Gippsland	50-54	Employed (full-time)		100
Latrobe - Gippsland	50-54	Employed (full-time)	0	6807
Latrobe - Gippsland	50-54	Employed (full-time)	1	38
Latrobe - Gippsland	50-54	Employed (part-time)		61
Latrobe - Gippsland	50-54	Employed (part-time)	0	3804
Latrobe - Gippsland	50-54	Employed (part-time)	1	74
Latrobe - Gippsland	55-59			10
Latrobe - Gippsland	55-59		0	195
Latrobe - Gippsland	55-59		1	3
Latrobe - Gippsland	55-59	Employed (away from work)		6
Latrobe - Gippsland	55-59	Employed (away from work)	0	572
Latrobe - Gippsland	55-59	Employed (away from work)	1	25
Latrobe - Gippsland	55-59	Employed (full-time)		81
Latrobe - Gippsland	55-59	Employed (full-time)	0	6384
Latrobe - Gippsland	55-59	Employed (full-time)	1	27
Latrobe - Gippsland	55-59	Employed (part-time)		52
Latrobe - Gippsland	55-59	Employed (part-time)	0	4000
Latrobe - Gippsland	55-59	Employed (part-time)	1	61
Latrobe - Gippsland	60-64			11
Latrobe - Gippsland	60-64		0	139
Latrobe - Gippsland	60-64		1	5
Latrobe - Gippsland	60-64	Employed (away from work)		3
Latrobe - Gippsland	60-64	Employed (away from work)	0	531
Latrobe - Gippsland	60-64	Employed (away from work)	1	13
Latrobe - Gippsland	60-64	Employed (full-time)		56
Latrobe - Gippsland	60-64	Employed (full-time)	0	4025
Latrobe - Gippsland	60-64	Employed (full-time)	1	18
Latrobe - Gippsland	60-64	Employed (part-time)		47
Latrobe - Gippsland	60-64	Employed (part-time)	0	3479
Latrobe - Gippsland	60-64	Employed (part-time)	1	45
Latrobe - Gippsland	65-69			4
Latrobe - Gippsland	65-69		0	95
Latrobe - Gippsland	65-69		1	8
Latrobe - Gippsland	65-69	Employed (away from work)		3
Latrobe - Gippsland	65-69	Employed (away from work)	0	263
Latrobe - Gippsland	65-69	Employed (away from work)	1	6
Latrobe - Gippsland	65-69	Employed (full-time)		21
Latrobe - Gippsland	65-69	Employed (full-time)	0	1581
Latrobe - Gippsland	65-69	Employed (full-time)	1	10
Latrobe - Gippsland	65-69	Employed (part-time)		30
Latrobe - Gippsland	65-69	Employed (part-time)	0	1840
Latrobe - Gippsland	65-69	Employed (part-time)	1	33
Latrobe - Gippsland	70-74		0	64
Latrobe - Gippsland	70-74		1	6
Latrobe - Gippsland	70-74	Employed (away from work)		5
