SA4_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Sydney - North Sydney and Hornsby	15-24	(Other)	1	F	18
Sydney - North Sydney and Hornsby	15-24	(Other)	1	M	42
Sydney - North Sydney and Hornsby	15-24	Other two methods	2	F	50
Sydney - North Sydney and Hornsby	15-24	Other two methods	2	M	73
Sydney - North Sydney and Hornsby	15-24	Taxi	1	F	10
Sydney - North Sydney and Hornsby	15-24	Taxi	1	M	5
Sydney - North Sydney and Hornsby	15-24	Train	1	F	2471
Sydney - North Sydney and Hornsby	15-24	Train	1	M	2110
Sydney - North Sydney and Hornsby	15-24	Train and bus	2	F	779
Sydney - North Sydney and Hornsby	15-24	Train and bus	2	M	669
Sydney - North Sydney and Hornsby	15-24	Train and car as driver	2	F	285
Sydney - North Sydney and Hornsby	15-24	Train and car as driver	2	M	256
Sydney - North Sydney and Hornsby	15-24	Train and car as passenger	2	F	185
Sydney - North Sydney and Hornsby	15-24	Train and car as passenger	2	M	117
Sydney - North Sydney and Hornsby	15-24	Train and ferry	2	F	5
Sydney - North Sydney and Hornsby	15-24	Train and ferry	2	M	3
Sydney - North Sydney and Hornsby	15-24	Train and other	2	F	20
Sydney - North Sydney and Hornsby	15-24	Train and other	2	M	17
Sydney - North Sydney and Hornsby	15-24	Train and tram includes light rail	2	F	17
Sydney - North Sydney and Hornsby	15-24	Train and two other methods	3	F	176
Sydney - North Sydney and Hornsby	15-24	Train and two other methods	3	M	158
Sydney - North Sydney and Hornsby	15-24	Tram includes light rail	1	F	4
Sydney - North Sydney and Hornsby	15-24	Truck	1	M	50
Sydney - North Sydney and Hornsby	15-24	Walked only	1	F	1061
Sydney - North Sydney and Hornsby	15-24	Walked only	1	M	915
Sydney - North Sydney and Hornsby	15-24	Worked at home		F	175
Sydney - North Sydney and Hornsby	15-24	Worked at home		M	130
Sydney - North Sydney and Hornsby	25-34	Bicycle	1	F	57
Sydney - North Sydney and Hornsby	25-34	Bicycle	1	M	248
Sydney - North Sydney and Hornsby	25-34	Bus	1	F	2149
Sydney - North Sydney and Hornsby	25-34	Bus	1	M	1624
Sydney - North Sydney and Hornsby	25-34	Bus and car as driver	2	F	66
Sydney - North Sydney and Hornsby	25-34	Bus and car as driver	2	M	63
Sydney - North Sydney and Hornsby	25-34	Bus and car as passenger	2	F	34
Sydney - North Sydney and Hornsby	25-34	Bus and car as passenger	2	M	15
Sydney - North Sydney and Hornsby	25-34	Bus and ferry	2	F	23
Sydney - North Sydney and Hornsby	25-34	Bus and ferry	2	M	21
Sydney - North Sydney and Hornsby	25-34	Bus and other	2	F	27
Sydney - North Sydney and Hornsby	25-34	Bus and other	2	M	18
Sydney - North Sydney and Hornsby	25-34	Bus and tram includes light rail	2	F	3
Sydney - North Sydney and Hornsby	25-34	Bus and two other methods excludes train	3	F	11
Sydney - North Sydney and Hornsby	25-34	Bus and two other methods excludes train	3	M	15
Sydney - North Sydney and Hornsby	25-34	Car as driver	1	F	8708
Sydney - North Sydney and Hornsby	25-34	Car as driver	1	M	11501
Sydney - North Sydney and Hornsby	25-34	Car as passenger	1	F	902
Sydney - North Sydney and Hornsby	25-34	Car as passenger	1	M	515
Sydney - North Sydney and Hornsby	25-34	Did not go to work		F	2697
Sydney - North Sydney and Hornsby	25-34	Did not go to work		M	1070
Sydney - North Sydney and Hornsby	25-34	Ferry	1	F	35
Sydney - North Sydney and Hornsby	25-34	Ferry	1	M	48
Sydney - North Sydney and Hornsby	25-34	Method of travel not stated		F	181
Sydney - North Sydney and Hornsby	25-34	Method of travel not stated		M	226
Sydney - North Sydney and Hornsby	25-34	Motorbike scooter	1	F	65
Sydney - North Sydney and Hornsby	25-34	Motorbike scooter	1	M	454
Sydney - North Sydney and Hornsby	25-34	(Other)	1	F	72
Sydney - North Sydney and Hornsby	25-34	(Other)	1	M	106
Sydney - North Sydney and Hornsby	25-34	Other three methods	3	F	4
Sydney - North Sydney and Hornsby	25-34	Other three methods	3	M	3
Sydney - North Sydney and Hornsby	25-34	Other two methods	2	F	84
Sydney - North Sydney and Hornsby	25-34	Other two methods	2	M	141
Sydney - North Sydney and Hornsby	25-34	Taxi	1	F	38
Sydney - North Sydney and Hornsby	25-34	Taxi	1	M	42
Sydney - North Sydney and Hornsby	25-34	Train	1	F	6239
Sydney - North Sydney and Hornsby	25-34	Train	1	M	6394
Sydney - North Sydney and Hornsby	25-34	Train and bus	2	F	1768
Sydney - North Sydney and Hornsby	25-34	Train and bus	2	M	1479
Sydney - North Sydney and Hornsby	25-34	Train and car as driver	2	F	489
Sydney - North Sydney and Hornsby	25-34	Train and car as driver	2	M	696
Sydney - North Sydney and Hornsby	25-34	Train and car as passenger	2	F	275
Sydney - North Sydney and Hornsby	25-34	Train and car as passenger	2	M	120
Sydney - North Sydney and Hornsby	25-34	Train and ferry	2	F	19
Sydney - North Sydney and Hornsby	25-34	Train and ferry	2	M	17
Sydney - North Sydney and Hornsby	25-34	Train and other	2	F	47
Sydney - North Sydney and Hornsby	25-34	Train and other	2	M	92
Sydney - North Sydney and Hornsby	25-34	Train and tram includes light rail	2	F	23
Sydney - North Sydney and Hornsby	25-34	Train and tram includes light rail	2	M	7
Sydney - North Sydney and Hornsby	25-34	Train and two other methods	3	F	254
Sydney - North Sydney and Hornsby	25-34	Train and two other methods	3	M	256
Sydney - North Sydney and Hornsby	25-34	Tram includes light rail	1	F	12
Sydney - North Sydney and Hornsby	25-34	Tram includes light rail	1	M	4
Sydney - North Sydney and Hornsby	25-34	Truck	1	F	7
Sydney - North Sydney and Hornsby	25-34	Truck	1	M	101
Sydney - North Sydney and Hornsby	25-34	Walked only	1	F	1661
Sydney - North Sydney and Hornsby	25-34	Walked only	1	M	1536
Sydney - North Sydney and Hornsby	25-34	Worked at home		F	814
Sydney - North Sydney and Hornsby	25-34	Worked at home		M	508
Sydney - North Sydney and Hornsby	35-44	Bicycle	1	F	51
Sydney - North Sydney and Hornsby	35-44	Bicycle	1	M	384
Sydney - North Sydney and Hornsby	35-44	Bus	1	F	1371
Sydney - North Sydney and Hornsby	35-44	Bus	1	M	1535
Sydney - North Sydney and Hornsby	35-44	Bus and car as driver	2	F	72
Sydney - North Sydney and Hornsby	35-44	Bus and car as driver	2	M	111
Sydney - North Sydney and Hornsby	35-44	Bus and car as passenger	2	F	29
Sydney - North Sydney and Hornsby	35-44	Bus and car as passenger	2	M	17
Sydney - North Sydney and Hornsby	35-44	Bus and ferry	2	F	18
Sydney - North Sydney and Hornsby	35-44	Bus and ferry	2	M	17
Sydney - North Sydney and Hornsby	35-44	Bus and other	2	F	6
Sydney - North Sydney and Hornsby	35-44	Bus and other	2	M	23
Sydney - North Sydney and Hornsby	35-44	Bus and two other methods excludes train	3	F	13
Sydney - North Sydney and Hornsby	35-44	Bus and two other methods excludes train	3	M	21
Sydney - North Sydney and Hornsby	35-44	Car as driver	1	F	10248
Sydney - North Sydney and Hornsby	35-44	Car as driver	1	M	12784
Sydney - North Sydney and Hornsby	35-44	Car as passenger	1	F	660
Sydney - North Sydney and Hornsby	35-44	Car as passenger	1	M	340
Sydney - North Sydney and Hornsby	35-44	Did not go to work		F	2329
Sydney - North Sydney and Hornsby	35-44	Did not go to work		M	913
Sydney - North Sydney and Hornsby	35-44	Ferry	1	F	40
Sydney - North Sydney and Hornsby	35-44	Ferry	1	M	47
Sydney - North Sydney and Hornsby	35-44	Method of travel not stated		F	157
Sydney - North Sydney and Hornsby	35-44	Method of travel not stated		M	181
Sydney - North Sydney and Hornsby	35-44	Motorbike scooter	1	F	50
Sydney - North Sydney and Hornsby	35-44	Motorbike scooter	1	M	479
Sydney - North Sydney and Hornsby	35-44	(Other)	1	F	87
Sydney - North Sydney and Hornsby	35-44	(Other)	1	M	141
Sydney - North Sydney and Hornsby	35-44	Other three methods	3	F	3
Sydney - North Sydney and Hornsby	35-44	Other three methods	3	M	10
Sydney - North Sydney and Hornsby	35-44	Other two methods	2	F	101
Sydney - North Sydney and Hornsby	35-44	Other two methods	2	M	154
Sydney - North Sydney and Hornsby	35-44	Taxi	1	F	35
Sydney - North Sydney and Hornsby	35-44	Taxi	1	M	76
Sydney - North Sydney and Hornsby	35-44	Train	1	F	3295
Sydney - North Sydney and Hornsby	35-44	Train	1	M	4813
Sydney - North Sydney and Hornsby	35-44	Train and bus	2	F	874
Sydney - North Sydney and Hornsby	35-44	Train and bus	2	M	1091
Sydney - North Sydney and Hornsby	35-44	Train and car as driver	2	F	435
Sydney - North Sydney and Hornsby	35-44	Train and car as driver	2	M	732
Sydney - North Sydney and Hornsby	35-44	Train and car as passenger	2	F	182
Sydney - North Sydney and Hornsby	35-44	Train and car as passenger	2	M	74
Sydney - North Sydney and Hornsby	35-44	Train and ferry	2	F	12
Sydney - North Sydney and Hornsby	35-44	Train and ferry	2	M	17
Sydney - North Sydney and Hornsby	35-44	Train and other	2	F	21
Sydney - North Sydney and Hornsby	35-44	Train and other	2	M	97
Sydney - North Sydney and Hornsby	35-44	Train and tram includes light rail	2	F	5
Sydney - North Sydney and Hornsby	35-44	Train and tram includes light rail	2	M	21
Sydney - North Sydney and Hornsby	35-44	Train and two other methods	3	F	182
Sydney - North Sydney and Hornsby	35-44	Train and two other methods	3	M	222
Sydney - North Sydney and Hornsby	35-44	Tram includes light rail	1	F	3
Sydney - North Sydney and Hornsby	35-44	Tram includes light rail	1	M	10
Sydney - North Sydney and Hornsby	35-44	Truck	1	F	4
Sydney - North Sydney and Hornsby	35-44	Truck	1	M	115
Sydney - North Sydney and Hornsby	35-44	Walked only	1	F	1149
Sydney - North Sydney and Hornsby	35-44	Walked only	1	M	1136
Sydney - North Sydney and Hornsby	35-44	Worked at home		F	1995
Sydney - North Sydney and Hornsby	35-44	Worked at home		M	1273
Sydney - North Sydney and Hornsby	45-54	Bicycle	1	F	51
Sydney - North Sydney and Hornsby	45-54	Bicycle	1	M	230
Sydney - North Sydney and Hornsby	45-54	Bus	1	F	954
Sydney - North Sydney and Hornsby	45-54	Bus	1	M	863
Sydney - North Sydney and Hornsby	45-54	Bus and car as driver	2	F	62
Sydney - North Sydney and Hornsby	45-54	Bus and car as driver	2	M	60
Sydney - North Sydney and Hornsby	45-54	Bus and car as passenger	2	F	29
Sydney - North Sydney and Hornsby	45-54	Bus and car as passenger	2	M	6
Sydney - North Sydney and Hornsby	45-54	Bus and ferry	2	F	15
Sydney - North Sydney and Hornsby	45-54	Bus and ferry	2	M	14
Sydney - North Sydney and Hornsby	45-54	Bus and other	2	F	11
Sydney - North Sydney and Hornsby	45-54	Bus and other	2	M	4
Sydney - North Sydney and Hornsby	45-54	Bus and two other methods excludes train	3	F	8
Sydney - North Sydney and Hornsby	45-54	Bus and two other methods excludes train	3	M	8
Sydney - North Sydney and Hornsby	45-54	Car as driver	1	F	11610
Sydney - North Sydney and Hornsby	45-54	Car as driver	1	M	11874
Sydney - North Sydney and Hornsby	45-54	Car as passenger	1	F	755
Sydney - North Sydney and Hornsby	45-54	Car as passenger	1	M	292
Sydney - North Sydney and Hornsby	45-54	Did not go to work		F	1488
Sydney - North Sydney and Hornsby	45-54	Did not go to work		M	778
Sydney - North Sydney and Hornsby	45-54	Ferry	1	F	27
Sydney - North Sydney and Hornsby	45-54	Ferry	1	M	25
Sydney - North Sydney and Hornsby	45-54	Method of travel not stated		F	125
Sydney - North Sydney and Hornsby	45-54	Method of travel not stated		M	137
Sydney - North Sydney and Hornsby	45-54	Motorbike scooter	1	F	36
Sydney - North Sydney and Hornsby	45-54	Motorbike scooter	1	M	306
Sydney - North Sydney and Hornsby	45-54	(Other)	1	F	94
Sydney - North Sydney and Hornsby	45-54	(Other)	1	M	143
Sydney - North Sydney and Hornsby	45-54	Other three methods	3	F	4
Sydney - North Sydney and Hornsby	45-54	Other three methods	3	M	10
Sydney - North Sydney and Hornsby	45-54	Other two methods	2	F	103
Sydney - North Sydney and Hornsby	45-54	Other two methods	2	M	159
Sydney - North Sydney and Hornsby	45-54	Taxi	1	F	43
Sydney - North Sydney and Hornsby	45-54	Taxi	1	M	65
Sydney - North Sydney and Hornsby	45-54	Train	1	F	2092
Sydney - North Sydney and Hornsby	45-54	Train	1	M	2566
Sydney - North Sydney and Hornsby	45-54	Train and bus	2	F	562
Sydney - North Sydney and Hornsby	45-54	Train and bus	2	M	601
Sydney - North Sydney and Hornsby	45-54	Train and car as driver	2	F	393
Sydney - North Sydney and Hornsby	45-54	Train and car as driver	2	M	581
Sydney - North Sydney and Hornsby	45-54	Train and car as passenger	2	F	134
Sydney - North Sydney and Hornsby	45-54	Train and car as passenger	2	M	66
Sydney - North Sydney and Hornsby	45-54	Train and ferry	2	F	4
Sydney - North Sydney and Hornsby	45-54	Train and ferry	2	M	15
Sydney - North Sydney and Hornsby	45-54	Train and other	2	F	29
Sydney - North Sydney and Hornsby	45-54	Train and other	2	M	53
Sydney - North Sydney and Hornsby	45-54	Train and tram includes light rail	2	F	4
Sydney - North Sydney and Hornsby	45-54	Train and tram includes light rail	2	M	4
Sydney - North Sydney and Hornsby	45-54	Train and two other methods	3	F	129
Sydney - North Sydney and Hornsby	45-54	Train and two other methods	3	M	139
Sydney - North Sydney and Hornsby	45-54	Tram includes light rail	1	F	5
Sydney - North Sydney and Hornsby	45-54	Tram includes light rail	1	M	5
Sydney - North Sydney and Hornsby	45-54	Truck	1	M	141
Sydney - North Sydney and Hornsby	45-54	Walked only	1	F	1005
Sydney - North Sydney and Hornsby	45-54	Walked only	1	M	754
Sydney - North Sydney and Hornsby	45-54	Worked at home		F	2034
Sydney - North Sydney and Hornsby	45-54	Worked at home		M	1650
Sydney - North Sydney and Hornsby	55-64	Bicycle	1	F	18
Sydney - North Sydney and Hornsby	55-64	Bicycle	1	M	82
Sydney - North Sydney and Hornsby	55-64	Bus	1	F	611
Sydney - North Sydney and Hornsby	55-64	Bus	1	M	418
Sydney - North Sydney and Hornsby	55-64	Bus and car as driver	2	F	33
Sydney - North Sydney and Hornsby	55-64	Bus and car as driver	2	M	29
Sydney - North Sydney and Hornsby	55-64	Bus and car as passenger	2	F	20
Sydney - North Sydney and Hornsby	55-64	Bus and car as passenger	2	M	11
Sydney - North Sydney and Hornsby	55-64	Bus and ferry	2	F	6
Sydney - North Sydney and Hornsby	55-64	Bus and ferry	2	M	5
Sydney - North Sydney and Hornsby	55-64	Bus and other	2	F	8
Sydney - North Sydney and Hornsby	55-64	Bus and other	2	M	3
Sydney - North Sydney and Hornsby	55-64	Bus and two other methods excludes train	3	F	3
Sydney - North Sydney and Hornsby	55-64	Bus and two other methods excludes train	3	M	5
Sydney - North Sydney and Hornsby	55-64	Car as driver	1	F	7152
Sydney - North Sydney and Hornsby	55-64	Car as driver	1	M	7926
Sydney - North Sydney and Hornsby	55-64	Car as passenger	1	F	638
Sydney - North Sydney and Hornsby	55-64	Car as passenger	1	M	175
Sydney - North Sydney and Hornsby	55-64	Did not go to work		F	1390
Sydney - North Sydney and Hornsby	55-64	Did not go to work		M	731
Sydney - North Sydney and Hornsby	55-64	Ferry	1	F	21
Sydney - North Sydney and Hornsby	55-64	Ferry	1	M	20
Sydney - North Sydney and Hornsby	55-64	Method of travel not stated		F	90
Sydney - North Sydney and Hornsby	55-64	Method of travel not stated		M	116
Sydney - North Sydney and Hornsby	55-64	Motorbike scooter	1	F	10
Sydney - North Sydney and Hornsby	55-64	Motorbike scooter	1	M	157
Sydney - North Sydney and Hornsby	55-64	(Other)	1	F	74
Sydney - North Sydney and Hornsby	55-64	(Other)	1	M	96
Sydney - North Sydney and Hornsby	55-64	Other three methods	3	F	3
Sydney - North Sydney and Hornsby	55-64	Other three methods	3	M	12
Sydney - North Sydney and Hornsby	55-64	Other two methods	2	F	37
Sydney - North Sydney and Hornsby	55-64	Other two methods	2	M	64
Sydney - North Sydney and Hornsby	55-64	Taxi	1	F	25
Sydney - North Sydney and Hornsby	55-64	Taxi	1	M	17
Sydney - North Sydney and Hornsby	55-64	Train	1	F	1179
Sydney - North Sydney and Hornsby	55-64	Train	1	M	1403
Sydney - North Sydney and Hornsby	55-64	Train and bus	2	F	368
Sydney - North Sydney and Hornsby	55-64	Train and bus	2	M	306
Sydney - North Sydney and Hornsby	55-64	Train and car as driver	2	F	225
Sydney - North Sydney and Hornsby	55-64	Train and car as driver	2	M	318
Sydney - North Sydney and Hornsby	55-64	Train and car as passenger	2	F	76
Sydney - North Sydney and Hornsby	55-64	Train and car as passenger	2	M	33
Sydney - North Sydney and Hornsby	55-64	Train and ferry	2	F	3
Sydney - North Sydney and Hornsby	55-64	Train and ferry	2	M	6
Sydney - North Sydney and Hornsby	55-64	Train and other	2	F	9
Sydney - North Sydney and Hornsby	55-64	Train and other	2	M	27
Sydney - North Sydney and Hornsby	55-64	Train and tram includes light rail	2	F	6
Sydney - North Sydney and Hornsby	55-64	Train and tram includes light rail	2	M	7
Sydney - North Sydney and Hornsby	55-64	Train and two other methods	3	F	83
Sydney - North Sydney and Hornsby	55-64	Train and two other methods	3	M	85
Sydney - North Sydney and Hornsby	55-64	Tram includes light rail	1	M	6
Sydney - North Sydney and Hornsby	55-64	Truck	1	F	4
Sydney - North Sydney and Hornsby	55-64	Truck	1	M	88
Sydney - North Sydney and Hornsby	55-64	Walked only	1	F	710
Sydney - North Sydney and Hornsby	55-64	Walked only	1	M	541
Sydney - North Sydney and Hornsby	55-64	Worked at home		F	1304
Sydney - North Sydney and Hornsby	55-64	Worked at home		M	1418
Sydney - North Sydney and Hornsby	65-74	Bicycle	1	F	8
Sydney - North Sydney and Hornsby	65-74	Bicycle	1	M	14
Sydney - North Sydney and Hornsby	65-74	Bus	1	F	151
Sydney - North Sydney and Hornsby	65-74	Bus	1	M	144
Sydney - North Sydney and Hornsby	65-74	Bus and car as driver	2	F	8
Sydney - North Sydney and Hornsby	65-74	Bus and car as driver	2	M	11
Sydney - North Sydney and Hornsby	65-74	Bus and car as passenger	2	F	3
Sydney - North Sydney and Hornsby	65-74	Bus and ferry	2	F	3
Sydney - North Sydney and Hornsby	65-74	Bus and ferry	2	M	5
Sydney - North Sydney and Hornsby	65-74	Bus and other	2	F	4
Sydney - North Sydney and Hornsby	65-74	Bus and two other methods excludes train	3	M	5
Sydney - North Sydney and Hornsby	65-74	Car as driver	1	F	1719
Sydney - North Sydney and Hornsby	65-74	Car as driver	1	M	2413
Sydney - North Sydney and Hornsby	65-74	Car as passenger	1	F	169
Sydney - North Sydney and Hornsby	65-74	Car as passenger	1	M	69
Sydney - North Sydney and Hornsby	65-74	Did not go to work		F	598
Sydney - North Sydney and Hornsby	65-74	Did not go to work		M	439
Sydney - North Sydney and Hornsby	65-74	Ferry	1	F	3
Sydney - North Sydney and Hornsby	65-74	Ferry	1	M	10
Sydney - North Sydney and Hornsby	65-74	Method of travel not stated		F	54
Sydney - North Sydney and Hornsby	65-74	Method of travel not stated		M	53
Sydney - North Sydney and Hornsby	65-74	Motorbike scooter	1	M	30
Sydney - North Sydney and Hornsby	65-74	(Other)	1	F	30
Sydney - North Sydney and Hornsby	65-74	(Other)	1	M	48
